symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
PRY.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32000000.0,,,,,,19000000.0,,,
PRY.MI,2023-03-31,3M,EUR,273220000.0,0.67,2521000000.0,90000000.0,90000000.0,273309000.0,0.67,182000000.0,292000000.0,382000000.0,1471000000.0,21000000.0,21000000.0,8000000.0,8000000.0,-5000000.0,182000000.0,182000000.0,187000000.0,182000000.0,182000000.0,187000000.0,-25000000.0,-25000000.0,397000000.0,192350553.505535,1195000000.0,276000000.0,3992000000.0,13000000.0,665000000.0,,0.0,271000000.0,2521000000.0,90000000.0,,-4649446.494465,84000000.0,0.309963,3716000000.0,294000000.0,12000000.0,3992000000.0,-15000000.0,-15000000.0
PRY.MI,2023-06-30,3M,EUR,272571838.0,0.818133,2564000000.0,88000000.0,88000000.0,272571838.0,0.818133,223000000.0,1505000000.0,1593000000.0,1447000000.0,1194000000.0,1194000000.0,1163000000.0,1163000000.0,-3000000.0,223000000.0,223000000.0,226000000.0,223000000.0,223000000.0,226000000.0,-31000000.0,-31000000.0,1587000000.0,218639871.382637,1139000000.0,308000000.0,4011000000.0,21000000.0,613000000.0,,0.0,311000000.0,2564000000.0,88000000.0,,1639871.382637,85000000.0,0.273312,3703000000.0,342000000.0,10000000.0,4011000000.0,6000000.0,6000000.0
PRY.MI,2023-09-30,3M,EUR,272596763.0,0.623632,2415000000.0,92000000.0,92000000.0,272596763.0,0.623632,170000000.0,262000000.0,354000000.0,1407000000.0,24000000.0,24000000.0,8000000.0,8000000.0,-5000000.0,170000000.0,170000000.0,175000000.0,170000000.0,170000000.0,175000000.0,-16000000.0,-16000000.0,353000000.0,169264705.882353,1183000000.0,224000000.0,3822000000.0,15000000.0,631000000.0,,0.0,238000000.0,2415000000.0,92000000.0,,264705.882353,63000000.0,0.264706,3598000000.0,254000000.0,,3822000000.0,1000000.0,1000000.0
PRY.MI,2023-09-30,TTM,EUR,272083000.0,2.38,,,,272083000.0,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY.MI,2023-12-31,3M,EUR,,,2153000000.0,90000000.0,12000000.0,,,-46000000.0,-34000000.0,270000000.0,1376000000.0,22000000.0,22000000.0,10000000.0,10000000.0,-5000000.0,-46000000.0,-46000000.0,-41000000.0,-46000000.0,-46000000.0,-41000000.0,-33000000.0,-33000000.0,513000000.0,131910714.285714,1180000000.0,196000000.0,3529000000.0,3000000.0,342000000.0,-16000000.0,0.0,-56000000.0,2153000000.0,304000000.0,-236000000.0,-65089285.714286,-15000000.0,0.267857,3333000000.0,-30000000.0,21000000.0,3529000000.0,-243000000.0,-243000000.0
PRY.MI,2023-12-31,TTM,EUR,272679000.0,1.94,,,,291388000.0,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY.MI,2024-03-31,3M,EUR,272835000.0,0.68,2271000000.0,100000000.0,100000000.0,292927000.0,0.64,185000000.0,294000000.0,394000000.0,1416000000.0,29000000.0,29000000.0,16000000.0,16000000.0,-5000000.0,185000000.0,185000000.0,190000000.0,185000000.0,185000000.0,190000000.0,-24000000.0,-24000000.0,362000000.0,162056603.773585,1160000000.0,256000000.0,3687000000.0,8000000.0,598000000.0,,0.0,265000000.0,2271000000.0,100000000.0,,9056603.773585,75000000.0,0.283019,3431000000.0,287000000.0,11000000.0,3687000000.0,32000000.0,32000000.0
PRY.MI,2024-03-31,TTM,EUR,272582750.0,1.95,9403000000.0,370000000.0,292000000.0,296292500.0,1.81,532000000.0,877000000.0,1461000000.0,5646000000.0,119000000.0,119000000.0,44000000.0,44000000.0,-18000000.0,532000000.0,532000000.0,550000000.0,532000000.0,532000000.0,550000000.0,-110000000.0,-110000000.0,1616000000.0,644467018.469657,4662000000.0,984000000.0,15049000000.0,47000000.0,2184000000.0,,0.0,758000000.0,9403000000.0,584000000.0,,-42532981.530343,208000000.0,0.274406,14065000000.0,853000000.0,35000000.0,15049000000.0,-155000000.0,-155000000.0
