symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital,WriteOff
TYA.MI,2022-12-31,3M,EUR,,,-48555000.0,-5049000.0,,,,,,,,,,0.0,55772000.0,,,-1173000.0,,,,,,,,211000.0,,,,68447000.0,,,,,,,,,,,,,,,63000.0,,,3735000.0,,21958000.0,,,,,,,,,,,,,,,66515000.0,,,,,28247000.0,,,,,79190000.0,,,,,,,,,,,,,,,,,,,,,742000.0,,,,,,,,,-1000.0,,,184604000.0,,1000.0,,,,,,,,,,,1035000.0,,25463000.0,,,,,,,,,,,29000.0,,6000000.0,,,,,,,,,-16000.0,,,,,,,,,,,,,,,,,
TYA.MI,2023-03-31,3M,EUR,28090000.0,15629000.0,,,4017000.0,18648936.0,-0.094,55772000.0,-1227000.0,3958000.0,30710000.0,37362000.0,37658000.0,,,-18410000.0,79000.0,-3000.0,-8616000.0,1946000.0,-6591000.0,-18410000.0,30710000.0,,97793000.0,,21439000.0,63309000.0,580000.0,,580000.0,115286000.0,4040269.0,-495000.0,2445000.0,2445000.0,18648936.0,-0.094,-1753000.0,,-813000.0,1632000.0,37362000.0,174864592.0,,-11642000.0,-6764000.0,,189520000.0,,29743000.0,291000.0,1467000.0,1467000.0,4000.0,4000.0,-1230000.0,97793000.0,-1231000.0,4017000.0,2963000.0,572000.0,34000000.0,3378000.0,,3378000.0,34000000.0,3535000.0,19518135.0,,223343592.0,1131000.0,31000.0,-5000.0,,-1753000.0,-1753000.0,-1785000.0,0.0,-1753000.0,-1753000.0,-1784000.0,-1784000.0,-1006000.0,-1463000.0,-11462000.0,34000000.0,-1463000.0,1000.0,29743000.0,-221000.0,-11462000.0,-91727000.0,10495000.0,2357000.0,,1715000.0,-1688019.736842,-5537000.0,1215000.0,-924000.0,21730000.0,18611966.0,,-1000.0,-269.0,1000.0,,1463000.0,1000.0,-135.0,191000.0,1215000.0,12469000.0,29743000.0,8477000.0,296000.0,0.0,47455000.0,-44000.0,,-2280000.0,,657000.0,-5000.0,-1006000.0,-221000.0,21439000.0,2445000.0,1131000.0,-45462000.0,3523000.0,0.0,0.0,18611966.0,34000000.0,-45462000.0,-83000.0,97793000.0,-91727000.0,-18019.736842,-495000.0,0.217105,1546000.0,,301923000.0,97793000.0,3958000.0,98924000.0,22654000.0,202999000.0,238615000.0,87713000.0,-817000.0,21730000.0,6896000.0,-83000.0,-83000.0,2185000.0,,-51977000.0,83000.0
TYA.MI,2023-06-30,3M,EUR,31075000.0,21344000.0,-49698000.0,-5134000.0,63000.0,,,37362000.0,-4264000.0,3884000.0,30710000.0,36435000.0,36732000.0,,,-927000.0,98000.0,4285000.0,2976000.0,-6210000.0,1149000.0,-926000.0,30710000.0,,101162000.0,152000.0,23821000.0,68588000.0,585000.0,63345000.0,63930000.0,122743000.0,4349000.0,1667000.0,2439000.0,2439000.0,,,3326000.0,,7061000.0,9500000.0,36435000.0,204533164.0,63000.0,-5587000.0,4637000.0,3735000.0,192763000.0,26478000.0,78064000.0,11624000.0,1736000.0,1736000.0,2000.0,2000.0,-1166000.0,219934000.0,-4240000.0,63000.0,2963000.0,572000.0,5000000.0,3299000.0,55427000.0,58726000.0,,3535000.0,19813000.0,27540000.0,238233164.0,1181000.0,-331000.0,4000.0,82337000.0,3326000.0,3326000.0,3658000.0,0.0,3326000.0,3326000.0,3657000.0,3657000.0,-4031000.0,-1823000.0,-5104000.0,,-1823000.0,,28366000.0,-225000.0,28896000.0,-91601000.0,9666000.0,2282000.0,740000.0,9395000.0,3253870.422535,8901000.0,4719000.0,6905000.0,35445000.0,18611966.0,,1000.0,1000.0,,189028000.0,1853000.0,1000.0,,192000.0,1125000.0,12726000.0,24909000.0,8184000.0,297000.0,0.0,51970000.0,-21000.0,832000.0,5325000.0,25463000.0,412000.0,4000.0,-4031000.0,-233000.0,23821000.0,2439000.0,-909000.0,-10104000.0,4838000.0,,8000.0,18611966.0,,-10104000.0,105000.0,101162000.0,-91601000.0,32870.422535,1667000.0,0.313052,1495000.0,,308068000.0,156589000.0,122656000.0,102343000.0,28540000.0,205725000.0,239480000.0,82982000.0,7136000.0,35445000.0,8169000.0,105000.0,105000.0,2161000.0,,-54155000.0,-83000.0
TYA.MI,2023-09-30,3M,EUR,35473000.0,25459000.0,,,3447000.0,,,36435000.0,-2173000.0,3836000.0,30710000.0,31098000.0,31397000.0,-7000000.0,,-5337000.0,1411000.0,,6422000.0,-9505000.0,-5954000.0,-5338000.0,30710000.0,-7000000.0,103443000.0,,30884000.0,71930000.0,578000.0,,578000.0,126325000.0,4312000.0,4161000.0,2496000.0,2496000.0,,,9269000.0,0.0,15544000.0,18040000.0,31098000.0,311128788.0,,-13622000.0,8289000.0,,193103000.0,,27812000.0,13292000.0,1967000.0,1967000.0,11000.0,11000.0,-1471000.0,103443000.0,-2178000.0,3447000.0,2963000.0,572000.0,14500000.0,3258000.0,,3258000.0,,3535000.0,20133000.0,,225204788.0,1331000.0,-147000.0,-5000.0,,9269000.0,9269000.0,9416000.0,0.0,9269000.0,9269000.0,9416000.0,9416000.0,-2058000.0,-1867000.0,-6436000.0,,-1867000.0,,27812000.0,-115000.0,-6436000.0,-89660000.0,7233000.0,2164000.0,,18294000.0,9445155.557192,10462000.0,-2282000.0,15574000.0,44176000.0,18611966.0,,,,,,1866000.0,-1000.0,,57000.0,1312000.0,11869000.0,27812000.0,13072000.0,299000.0,0.0,58163000.0,-126000.0,,13577000.0,,76000.0,-5000.0,-2058000.0,-115000.0,30884000.0,2496000.0,,-20936000.0,14119000.0,,0.0,18611966.0,14500000.0,-20936000.0,-254000.0,103443000.0,-89660000.0,-77844.442808,4161000.0,0.306474,2002000.0,0.0,308028000.0,103443000.0,3836000.0,104774000.0,28602000.0,203254000.0,236098000.0,76929000.0,15444000.0,44176000.0,10821000.0,-254000.0,-254000.0,2189000.0,,-54395000.0,232000.0
TYA.MI,2023-12-31,3M,EUR,35595000.0,22430000.0,-50661000.0,-5029000.0,2135000.0,,,31098000.0,-6175000.0,3837000.0,30710000.0,26143000.0,26536000.0,0.0,26143000.0,-4955000.0,,,3351000.0,7085000.0,9411000.0,-4955000.0,30710000.0,0.0,105174000.0,123000.0,8205000.0,61716000.0,571000.0,57333000.0,57904000.0,126016000.0,8573000.0,958000.0,2512000.0,2512000.0,,,1789000.0,0.0,4589000.0,7101000.0,26143000.0,186476609.0,,-11245000.0,6383000.0,3735000.0,196955000.0,27459000.0,78132000.0,13707000.0,1841000.0,1841000.0,396000.0,396000.0,-2162000.0,206032000.0,-6268000.0,2135000.0,3340000.0,572000.0,0.0,3266000.0,43525000.0,46791000.0,,3912000.0,21134000.0,27681000.0,214037609.0,1326000.0,-1000.0,-93000.0,74715000.0,1789000.0,1789000.0,1790000.0,0.0,1789000.0,1789000.0,1790000.0,1790000.0,-5892000.0,-1641000.0,-11054000.0,,-1641000.0,,27471000.0,-283000.0,-11054000.0,-91781000.0,7480000.0,2193000.0,174000.0,6635000.0,1485455.604076,12558000.0,9767000.0,3940000.0,21912000.0,18611966.0,,-2000.0,-1000.0,,193220000.0,-936000.0,2000.0,,-16000.0,2844000.0,11775000.0,24865000.0,2950000.0,393000.0,0.0,58727000.0,-82000.0,995000.0,2748000.0,25463000.0,932000.0,-93000.0,-5892000.0,-283000.0,8205000.0,2512000.0,,-11054000.0,15850000.0,,0.0,18611966.0,0.0,-11054000.0,466000.0,105174000.0,-91781000.0,162455.604076,958000.0,0.348617,8807000.0,-682000.0,303860000.0,148699000.0,104695000.0,106500000.0,17972000.0,197360000.0,242144000.0,71344000.0,4388000.0,21912000.0,11357000.0,466000.0,466000.0,1226000.0,,-64300000.0,-232000.0
TYA.MI,2024-03-31,3M,EUR,26977000.0,20053000.0,,,5518000.0,18685714.0,-0.035,26143000.0,-1304000.0,3744000.0,30710000.0,18458000.0,18853000.0,,,-7685000.0,445000.0,,-10954000.0,5813000.0,-4696000.0,-7684000.0,30710000.0,,104587000.0,,21188000.0,47956000.0,555000.0,,555000.0,114814000.0,8450000.0,-71000.0,2498000.0,2498000.0,18685714.0,-0.035,-654000.0,,932000.0,3430000.0,18458000.0,195061002.0,,-6609000.0,-4273000.0,,196377000.0,,26933000.0,2150000.0,1742000.0,1742000.0,3000.0,3000.0,-1689000.0,104587000.0,1894000.0,5518000.0,140000.0,572000.0,30500000.0,3189000.0,,3189000.0,,712000.0,21491000.0,,217760002.0,1243000.0,86000.0,3198000.0,,-654000.0,-654000.0,-740000.0,0.0,-654000.0,-654000.0,-740000.0,-740000.0,-1174000.0,-1739000.0,-6411000.0,,-1739000.0,,26933000.0,-130000.0,-6411000.0,-91790000.0,7789000.0,2126000.0,,3458000.0,-628419.753086,-2969000.0,1231000.0,919000.0,23338000.0,18611966.0,-1000.0,-1000.0,-1000.0,,,1739000.0,,1000.0,38000.0,1231000.0,12340000.0,26933000.0,7182000.0,395000.0,0.0,48857000.0,-1000.0,,-810000.0,,-11000.0,-2000.0,-1174000.0,-130000.0,21188000.0,2498000.0,,-36911000.0,15263000.0,3200000.0,,18611966.0,30500000.0,-36911000.0,-28000.0,104587000.0,-91790000.0,-2419.753086,-70000.0,0.08642,1869000.0,,285912000.0,104587000.0,3744000.0,105830000.0,22419000.0,180082000.0,237957000.0,65268000.0,929000.0,23338000.0,9540000.0,-28000.0,-28000.0,1223000.0,0.0,-66858000.0,28000.0
