symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,DeferredTax,Depreciation,DepreciationAndAmortization,DividendsReceivedCFI,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PensionAndEmployeeBenefitExpense,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RepaymentOfDebt,SaleOfBusiness,SaleOfPPE,ShortTermDebtIssuance,ShortTermDebtPayments,TaxesRefundPaid
TYA.MI,2022-12-31,3M,EUR,,,0.0,,,-1173000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29000.0,6000000.0,,-16000.0
TYA.MI,2023-03-31,3M,EUR,55772000.0,-1227000.0,,-18410000.0,79000.0,-3000.0,-8616000.0,1946000.0,-6591000.0,-18410000.0,,-495000.0,2445000.0,2445000.0,,37362000.0,-11642000.0,-6764000.0,-1230000.0,-1231000.0,34000000.0,34000000.0,-5000.0,-1753000.0,-1784000.0,-1006000.0,-11462000.0,34000000.0,1000.0,-221000.0,-11462000.0,-5537000.0,,1463000.0,-44000.0,657000.0,-5000.0,-1006000.0,-221000.0,-45462000.0,0.0,0.0,34000000.0,-45462000.0,
TYA.MI,2023-06-30,3M,EUR,37362000.0,-4264000.0,,-927000.0,98000.0,4285000.0,2976000.0,-6210000.0,1149000.0,-926000.0,,1667000.0,2439000.0,2439000.0,,36435000.0,-5587000.0,4637000.0,-1166000.0,-4240000.0,5000000.0,,4000.0,3326000.0,3657000.0,-4031000.0,-5104000.0,,,-225000.0,28896000.0,8901000.0,,1853000.0,-21000.0,412000.0,4000.0,-4031000.0,-233000.0,-10104000.0,,8000.0,,-10104000.0,
TYA.MI,2023-09-30,3M,EUR,36435000.0,-2173000.0,-7000000.0,-5337000.0,1411000.0,,6422000.0,-9505000.0,-5954000.0,-5338000.0,-7000000.0,4161000.0,2496000.0,2496000.0,0.0,31098000.0,-13622000.0,8289000.0,-1471000.0,-2178000.0,14500000.0,,-5000.0,9269000.0,9416000.0,-2058000.0,-6436000.0,,,-115000.0,-6436000.0,10462000.0,,1866000.0,-126000.0,76000.0,-5000.0,-2058000.0,-115000.0,-20936000.0,,0.0,14500000.0,-20936000.0,0.0
TYA.MI,2023-12-31,3M,EUR,31098000.0,-6175000.0,0.0,-4955000.0,,,3351000.0,7085000.0,9411000.0,-4955000.0,0.0,958000.0,2512000.0,2512000.0,0.0,26143000.0,-11245000.0,6383000.0,-2162000.0,-6268000.0,0.0,,-93000.0,1789000.0,1790000.0,-5892000.0,-11054000.0,,,-283000.0,-11054000.0,12558000.0,,-936000.0,-82000.0,932000.0,-93000.0,-5892000.0,-283000.0,-11054000.0,,0.0,0.0,-11054000.0,-682000.0
TYA.MI,2024-03-31,3M,EUR,26143000.0,-1304000.0,,-7685000.0,445000.0,,-10954000.0,5813000.0,-4696000.0,-7684000.0,,-71000.0,2498000.0,2498000.0,,18458000.0,-6609000.0,-4273000.0,-1689000.0,1894000.0,30500000.0,,3198000.0,-654000.0,-740000.0,-1174000.0,-6411000.0,,,-130000.0,-6411000.0,-2969000.0,-1000.0,1739000.0,-1000.0,-11000.0,-2000.0,-1174000.0,-130000.0,-36911000.0,3200000.0,,30500000.0,-36911000.0,
TYA.MI,2024-03-31,TTM,EUR,37362000.0,-13916000.0,,-18904000.0,,,1798000.0,-2817000.0,-90000.0,-18903000.0,,6715000.0,9945000.0,9945000.0,,18459000.0,-37063000.0,15036000.0,-6488000.0,-10792000.0,50000000.0,,3104000.0,13730000.0,14123000.0,-13155000.0,-29005000.0,,,-753000.0,-29005000.0,28952000.0,,4522000.0,-230000.0,1409000.0,-96000.0,-13155000.0,-761000.0,-79005000.0,3200000.0,,50000000.0,-79005000.0,
