symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
BIE.MI,2019-12-31,12M,EUR,,,,-943000.0,,109000.0,,939000.0,,,,,8000.0,,,,591000.0,4911000.0,,543000.0,,,,,,5626000.0,,,,,,348000.0,6113000.0,,,,,,10929000.0,,,,,811000.0,,33000.0,,76000.0,,,,,,,806000.0,,,,,,,,,,,,,,,,,,,,
BIE.MI,2020-12-31,12M,EUR,6445000.0,1676000.0,-2957000.0,-991000.0,,65000.0,1142000.0,394000.0,4302000.0,45000.0,45000.0,43000.0,2000.0,4302000.0,-11190000.0,5285000.0,394000.0,5826000.0,6220000.0,543000.0,17806000.0,967000.0,678000.0,5755000.0,5815000.0,2667000.0,5714000.0,719000.0,-964000.0,65000.0,1339000.0,585000.0,4400000.0,4400000.0,2053000.0,777000.0,1500000.0,1205000.0,10181000.0,2757000.0,-17005000.0,,1231000.0,577000.0,1619381.0,7000.0,261000.0,60000.0,,172000.0,1459000.0,1733000.0,1204000.0,10274000.0,,271000.0,0.0,39000.0,96000.0,-17253000.0,1619381.0,-11190000.0,-17005000.0,724000.0,16687000.0,-6790000.0,10620000.0,-9985000.0,26672000.0,11402000.0,8866000.0,2370000.0,2286000.0,2000.0,-12521000.0
BIE.MI,2021-12-31,12M,EUR,1742000.0,945000.0,-1520000.0,0.0,,6867000.0,495000.0,121000.0,4484000.0,2000.0,2000.0,2000.0,0.0,4484000.0,-1262000.0,3357000.0,121000.0,4268000.0,4389000.0,543000.0,10198000.0,695000.0,56000.0,0.0,0.0,945000.0,2408000.0,86000.0,3006000.0,6867000.0,899000.0,,2280000.0,3260000.0,2084000.0,510000.0,170000.0,3249000.0,4266000.0,888000.0,-1262000.0,0.0,233000.0,95000.0,4115990.0,3000.0,89000.0,,,182000.0,1699000.0,844000.0,1464000.0,5012000.0,,36000.0,0.0,27000.0,26000.0,-10345000.0,4115990.0,-1262000.0,-1262000.0,252000.0,16370000.0,-1262000.0,7649000.0,1987000.0,14383000.0,13013000.0,4185000.0,1571000.0,980000.0,3000.0,-6841000.0
BIE.MI,2022-12-31,12M,EUR,5647000.0,127000.0,-1090000.0,,0.0,6000.0,1652000.0,,4491000.0,131000.0,131000.0,131000.0,0.0,4491000.0,-12554000.0,1703000.0,,2995000.0,4001000.0,0.0,18136000.0,1960000.0,396000.0,0.0,401000.0,,3119000.0,498000.0,-12554000.0,36000.0,67000.0,,,7106000.0,1584000.0,707000.0,0.0,-8269000.0,2980000.0,2029000.0,-12955000.0,0.0,570000.0,0.0,4281728.0,39000.0,7000.0,401000.0,2000.0,-1000.0,3273000.0,1400000.0,783000.0,11416000.0,744000.0,92000.0,0.0,40000.0,1000.0,-22050000.0,4281728.0,-12554000.0,-12955000.0,71000.0,5695000.0,-12554000.0,11107000.0,-20823000.0,26518000.0,4257000.0,8382000.0,2496000.0,,62000.0,-16433000.0
BIE.MI,2023-12-31,12M,EUR,5671000.0,120000.0,-1493000.0,,,,1652000.0,,1613000.0,67000.0,67000.0,67000.0,,1613000.0,-15106000.0,1546000.0,,,5032000.0,,19052000.0,2359000.0,339000.0,0.0,390000.0,,2972000.0,432000.0,-15106000.0,30000.0,67000.0,,,5490000.0,0.0,718000.0,18000.0,-7453000.0,,1479000.0,-15496000.0,,392000.0,,20571040.0,,22000.0,390000.0,,753000.0,2878000.0,1235000.0,724000.0,10977000.0,662000.0,56000.0,0.0,32000.0,1000.0,-15552000.0,20571040.0,-15106000.0,-15496000.0,146000.0,3846000.0,-15106000.0,10522000.0,-22559000.0,26405000.0,2300000.0,7353000.0,2428000.0,,61000.0,-17506000.0
