symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestrictedCash,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,ShortTermDebtIssuance,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
BIE.MI,2019-12-31,12M,EUR,,,,-943000.0,,,,109000.0,,,,,-137000.0,939000.0,,,,,8000.0,,,,,,,,,,288000.0,-1950000.0,,,591000.0,4911000.0,,543000.0,,,,,,,,,,,,,,,-2.664886,,,,,1259000.0,,,,,5626000.0,,,,,,,,-507000.0,-12000.0,,,,,,288000.0,3072000.0,,348000.0,6113000.0,,3072000.0,-563000.0,,,,,,,,-1662000.0,10929000.0,,,,,-544000.0,,,,,,,95000.0,,,,,1000.0,,,,,,,811000.0,,,,,,,,33000.0,,76000.0,,,,162000.0,,,,,,,,806000.0,,,,,-350000.0,-121000.0,-1000.0,-16000.0,,,,,,-2202000.0,-1950000.0,,,,,96000.0,,1912000.0,,,,-1639000.0,,,,,,,,,,,,,,,,,,,,,,,,,
BIE.MI,2020-12-31,12M,EUR,6445000.0,1676000.0,-2957000.0,-991000.0,36000.0,542000.0,,65000.0,1198399.0,-2.123214,191000.0,1142000.0,-29000.0,394000.0,4302000.0,45000.0,45000.0,43000.0,2000.0,-50000.0,843000.0,191000.0,-3370000.0,2990000.0,196000.0,-50000.0,4302000.0,-11190000.0,1883000.0,0.0,6727000.0,5285000.0,394000.0,5826000.0,6220000.0,543000.0,17806000.0,967000.0,225000.0,147000.0,689000.0,696000.0,660000.0,3095570.0,-2.123214,-2561000.0,-5419000.0,-4723000.0,141000.0,15204018.0,-3.219144,2260000.0,678000.0,-2668000.0,,0.0,0.0,1001000.0,5755000.0,5815000.0,2667000.0,5714000.0,3607000.0,225000.0,663000.0,663000.0,27000.0,27000.0,-629000.0,,17000.0,719000.0,-964000.0,329000.0,65000.0,1883000.0,234000.0,1339000.0,585000.0,4400000.0,4400000.0,234000.0,-922000.0,2053000.0,777000.0,1500000.0,3296018.0,1205000.0,2746000.0,0.0,1883000.0,10181000.0,165000.0,-2561000.0,-2561000.0,-6296000.0,989000.0,-2561000.0,-3550000.0,-5307000.0,-5307000.0,-29000.0,-794000.0,0.0,615000.0,-688000.0,-794000.0,292000.0,243000.0,2757000.0,115000.0,1303000.0,-17005000.0,,1231000.0,577000.0,-4338000.0,-3257400.0,-2639000.0,8400000.0,-4793000.0,10334000.0,1619381.0,7000.0,261000.0,60000.0,465000.0,,172000.0,162000.0,5155000.0,1459000.0,1733000.0,1204000.0,-3000.0,0.0,10274000.0,,271000.0,-6082000.0,0.0,907000.0,,-29000.0,0.0,,39000.0,6727000.0,689000.0,377000.0,377000.0,-922000.0,0.0,96000.0,-17253000.0,0.0,,0.0,115000.0,164000.0,1165000.0,1619381.0,1303000.0,0.0,-333000.0,-11190000.0,-17005000.0,-92400.0,214000.0,0.24,724000.0,16687000.0,-6790000.0,10620000.0,-9985000.0,15127000.0,26672000.0,11402000.0,8866000.0,-5016000.0,158000.0,10334000.0,2370000.0,-385000.0,-385000.0,2286000.0,2000.0,-12521000.0,111000.0
BIE.MI,2021-12-31,12M,EUR,1742000.0,945000.0,-1520000.0,0.0,0.0,134000.0,,6867000.0,4115990.0,1.508214,141000.0,495000.0,-64000.0,121000.0,4484000.0,2000.0,2000.0,2000.0,0.0,-113000.0,11000.0,1005000.0,-53000.0,-466000.0,135000.0,-113000.0,4484000.0,-1262000.0,2657000.0,,358000.0,3357000.0,121000.0,4268000.0,4389000.0,543000.0,10198000.0,695000.0,0.0,77000.0,211000.0,223000.0,223000.0,4115990.0,0.585714,18093000.0,15691000.0,15914000.0,28000.0,11301695.0,,1937000.0,56000.0,-2313000.0,,-18593000.0,-9000.0,542000.0,0.0,0.0,945000.0,2408000.0,611000.0,0.0,344000.0,344000.0,34000.0,34000.0,-83000.0,,0.0,86000.0,3006000.0,199000.0,6867000.0,2657000.0,199000.0,899000.0,,2280000.0,3260000.0,199000.0,-1388000.0,2084000.0,510000.0,170000.0,3058695.0,3249000.0,2746000.0,217000.0,2657000.0,4266000.0,-45000.0,18093000.0,18093000.0,15347000.0,0.0,18093000.0,18093000.0,15347000.0,15347000.0,0.0,-531000.0,,-746000.0,-1189000.0,-531000.0,109000.0,,888000.0,-18000.0,443000.0,-1262000.0,0.0,233000.0,95000.0,-2736000.0,-557000.0,-2249000.0,3371000.0,-2760000.0,969000.0,4115990.0,3000.0,89000.0,,-7584000.0,,182000.0,,1878000.0,1699000.0,844000.0,1464000.0,-18659000.0,0.0,5012000.0,,36000.0,15347000.0,0.0,206000.0,,0.0,,-64000.0,27000.0,358000.0,211000.0,27000.0,27000.0,-1388000.0,,26000.0,-10345000.0,217000.0,,,46000.0,91000.0,633000.0,4115990.0,,,18659000.0,-1262000.0,-1262000.0,0.0,0.0,0.0,252000.0,16370000.0,-1262000.0,7649000.0,1987000.0,3729000.0,14383000.0,13013000.0,4185000.0,15890000.0,221000.0,969000.0,1571000.0,18650000.0,18650000.0,980000.0,3000.0,-6841000.0,0.0
BIE.MI,2022-12-31,12M,EUR,5647000.0,127000.0,-1090000.0,,0.0,257000.0,0.0,6000.0,4281728.0,-0.15,28000.0,1652000.0,,,4491000.0,131000.0,131000.0,131000.0,0.0,-161000.0,171000.0,807000.0,131000.0,2998000.0,4317000.0,-161000.0,4491000.0,-12554000.0,,-316000.0,2445000.0,1703000.0,,2995000.0,4001000.0,0.0,18136000.0,1960000.0,21000.0,28000.0,285000.0,285000.0,285000.0,4281728.0,-0.4,-5455000.0,-5341000.0,-5056000.0,-133000.0,4162294.0,-1.060998,-5212000.0,396000.0,3788000.0,159000.0,44000.0,0.0,591000.0,0.0,401000.0,,3119000.0,1243000.0,0.0,94000.0,94000.0,3000.0,3000.0,-329000.0,,,498000.0,-12554000.0,1263000.0,36000.0,,,67000.0,,,7106000.0,,-3209000.0,1584000.0,707000.0,0.0,1294294.0,-8269000.0,125000.0,0.0,-316000.0,2980000.0,59000.0,-5455000.0,-5455000.0,-5456000.0,,-5455000.0,-5455000.0,-5187000.0,-5455000.0,3000.0,-125000.0,,-6357000.0,-2837000.0,-125000.0,1145000.0,-1000.0,2029000.0,1261000.0,-3520000.0,-12955000.0,0.0,570000.0,0.0,-4687000.0,-5174560.0,3788000.0,5689000.0,-4446000.0,3688000.0,4281728.0,39000.0,7000.0,401000.0,659000.0,2000.0,-1000.0,,3473000.0,3273000.0,1400000.0,783000.0,369000.0,0.0,11416000.0,744000.0,92000.0,-5435000.0,0.0,3430000.0,,0.0,,0.0,40000.0,2445000.0,285000.0,0.0,0.0,-3209000.0,-316000.0,1000.0,-22050000.0,0.0,3000.0,,1261000.0,35000.0,591000.0,4281728.0,,,-369000.0,-12554000.0,-12955000.0,-88560.0,21000.0,0.24,71000.0,5695000.0,-12554000.0,11107000.0,-20823000.0,8134000.0,26518000.0,4257000.0,8382000.0,-4824000.0,34000.0,3688000.0,2496000.0,-369000.0,-369000.0,,62000.0,-16433000.0,0.0
BIE.MI,2023-12-31,12M,EUR,5671000.0,120000.0,-1493000.0,,14000.0,236000.0,,,20571040.0,-0.170677,-133000.0,1652000.0,-312000.0,,1613000.0,67000.0,67000.0,67000.0,,201000.0,66000.0,15000.0,25000.0,7000.0,249000.0,202000.0,1613000.0,-15106000.0,,,668000.0,1546000.0,,,5032000.0,,19052000.0,2359000.0,2000.0,3000.0,239000.0,253000.0,239000.0,20571040.0,-0.170677,-3132000.0,-3447000.0,-3194000.0,69000.0,3595242.0,,1709000.0,339000.0,-1507000.0,,,0.0,457000.0,0.0,390000.0,,2972000.0,824000.0,5000.0,148000.0,148000.0,12000.0,12000.0,,,,432000.0,-15106000.0,-312000.0,30000.0,,,67000.0,,,5490000.0,,,0.0,718000.0,18000.0,1018242.0,-7453000.0,465000.0,0.0,,,2000.0,-3132000.0,-3132000.0,-3597000.0,,-3132000.0,-3132000.0,-3839000.0,-3597000.0,0.0,-228000.0,,-585000.0,-1616000.0,-228000.0,2294000.0,,1479000.0,-312000.0,1031000.0,-15496000.0,,392000.0,,-2072000.0,-2279280.0,-1195000.0,3070000.0,-2246000.0,1492000.0,20571040.0,,22000.0,390000.0,466000.0,,753000.0,,994000.0,2878000.0,1235000.0,724000.0,117000.0,0.0,10977000.0,662000.0,56000.0,-3595000.0,0.0,96000.0,,,,-312000.0,32000.0,668000.0,239000.0,21000.0,21000.0,,,1000.0,-15552000.0,0.0,0.0,,0.0,,457000.0,20571040.0,,,-1122000.0,-15106000.0,-15496000.0,-269280.0,2000.0,0.24,146000.0,3846000.0,-15106000.0,10522000.0,-22559000.0,3738000.0,26405000.0,2300000.0,7353000.0,-3368000.0,92000.0,1492000.0,2428000.0,-1122000.0,-1122000.0,,61000.0,-17506000.0,1000000.0
