symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
MNL.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182499.0,,,,
MNL.MI,2023-06-30,TTM,EUR,,5239350.0,-1.03,,,,5239350.0,-1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNL.MI,2023-12-31,TTM,EUR,348962.0,5236300.0,-1.28,27917029.0,7221356.0,6872394.0,5236300.0,-1.28,-6706313.0,-5140476.0,2080880.0,13990629.0,1813639.0,1813639.0,140324.0,140324.0,-78.0,-6706313.0,-6706313.0,-6706235.0,-6706313.0,-6706313.0,-6706235.0,-1673315.0,-1673315.0,2329343.0,-6466706.48403,19322320.0,-5331691.0,41907658.0,1112098.0,528529.0,0.0,-6954115.0,27917029.0,7075434.0,-248463.0,-8856.48403,-247880.0,0.035645,47239349.0,-4468054.0,,41907658.0,-248463.0,-248463.0,248463.0
