symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,ShortTermDebtIssuance,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
MNL.MI,2019-12-31,12M,EUR,,,9063125.0,,,,,5236300.0,-1.607149,,,,,,,,,,315213.0,,,,,,,,,0.0,,0.0,-149915.0,,,,,,,105077.0,264928.0,,,,,,,5236300.0,-1.607149,,0.0,0.0,,,,,,,,2959446.0,,19547.0,,909103.0,,,,,,1087556.0,,,,,,,,,,,,8624.0,0.0,2000000.0,10991664.0,,,,2000000.0,-2570514.0,8624.0,,,,,,-149915.0,,,,,,,,,,,-336519.0,1178984.0,-570514.0,,,,,,1749498.0,,300000.0,,,,1054113.0,,,,,,,,,,,,,18510004.0,,1.0,,,,1792401.0,,,,,,,,,,,,,-479664.0,,,,,6718720.0,-2570514.0,-149915.0,,0.0,143145.0,,,,,,,,,,,,,,,,,,,,,-7738.0,,,,,87804.0,,149915.0,,,
MNL.MI,2020-12-31,12M,EUR,6788986.0,6800202.0,8913210.0,,667754.0,,2413738.0,5236300.0,-1.490744,8356885.0,,-1347909.0,22483769.0,10000000.0,4078887.0,4082720.0,4044177.0,34711.0,-148084.0,-4277996.0,2075416.0,-406747.0,-1153583.0,2194492.0,2561494.0,-4277997.0,10000000.0,,28903489.0,0.0,0.0,23742.0,30125805.0,29869122.0,3718190.0,4204347.0,7922537.0,273233.0,795148.0,17571877.0,933602.0,881184.0,881184.0,881186.0,213432.0,5236300.0,-1.490744,-7805982.0,0.0,,-8338412.0,-7457226.0,4078887.0,33768178.0,-4.528249,-347538.0,13397466.0,2959446.0,-3907052.0,-24542.0,0.0,816599.0,1248909.0,,42891814.0,3486357.0,3833.0,0.0,407889.0,407889.0,37465.0,37465.0,-361624.0,,16434588.0,43247840.0,-1371316.0,,2413738.0,8624.0,0.0,7170295.0,,18765579.0,10140004.0,28905583.0,7170295.0,-3633804.0,8624.0,899019.0,3823074.0,20631022.0,-1746.0,6717.0,0.0,10265464.0,-7805982.0,-7805982.0,-7812699.0,-7805982.0,-7805982.0,-7812699.0,-7812699.0,-919190.0,-361624.0,-54042.0,-347538.0,3536491.0,-361624.0,,-1.0,42891814.0,-398083.0,-3884029.0,27654580.0,300000.0,3670778.0,1268232.0,2254651.0,2339613.0,-6933085.0,-7337789.118625,-2559143.0,11213017.0,-7726660.0,33612162.0,5236300.0,-1.0,594872.0,2156546.0,,3167327.0,16434588.0,163974.0,,293256.0,809358.0,858270.0,1749351.0,42891814.0,1266450.0,3833.0,,0.0,7295731.0,,27493.0,-8746301.0,10998874.0,581423.0,-924762.0,-54042.0,-423147.0,2203903.0,30125805.0,881184.0,5299861.0,-3633804.0,0.0,-7805982.0,5572.0,0.0,25064.0,5254375.0,,-524141.0,28903489.0,27654580.0,-55948.118625,-933602.0,0.106742,1956740.0,-169723.0,80094361.0,39043493.0,36828120.0,28901743.0,41338822.0,51192618.0,50225239.0,33620741.0,,-8800.0,33612162.0,506745.0,-524141.0,-524141.0,87804.0,18075.0,149915.0,805726.0,12297245.0,524141.0
MNL.MI,2021-12-31,12M,EUR,7289430.0,7636463.0,8913210.0,-1618180.0,585334.0,585334.0,753427.0,5277225.0,-0.4,4078887.0,871821.0,-961953.0,20825308.0,10000000.0,4560070.0,4560070.0,4492979.0,67090.0,-64348.0,481183.0,1159268.0,779991.0,500444.0,-858328.0,1581375.0,481183.0,10000000.0,,26611733.0,0.0,0.0,64404.0,28210172.0,30669378.0,4545068.0,5504377.0,10049445.0,575648.0,,20199865.0,-1224216.0,7287369.0,7872703.0,7872703.0,7287369.0,5277225.0,-0.4,-2110890.0,0.0,,-2074473.0,5798230.0,4560070.0,29957548.0,5.166671,-5053689.0,12140895.0,3969582.0,5534872.0,14454.0,0.0,643141.0,946590.0,9254642.0,38513318.0,15421014.0,19436.0,0.0,1261219.0,1261219.0,4288.0,4288.0,-1261219.0,,15205205.0,40123725.0,-961953.0,,753427.0,8624.0,0.0,697427.0,11635620.0,16280240.0,8007615.0,24287855.0,697427.0,-2829816.0,8624.0,710425.0,2646689.0,19321947.0,-2362.0,585.0,0.0,8951922.0,-2110890.0,-2110890.0,-2111475.0,-2110890.0,-2110890.0,-2111475.0,-2111475.0,-479942.0,-1256931.0,739909.0,-832359.0,-2132389.0,-1256931.0,-92450.0,,38513318.0,-482011.0,1300030.0,25665143.0,214541.0,4825213.0,1117930.0,2563553.0,,5995247.0,-1986179.245202,6496825.0,19388820.0,-3967806.0,43631186.0,5236300.0,2.0,1266056.0,2428685.0,,946590.0,15275320.0,1532182.0,,218927.0,1417928.0,870470.0,1913597.0,23294784.0,380402.0,,,0.0,7718536.0,298632.0,104498.0,-3335692.0,0.0,197000.0,-479942.0,0.0,-482011.0,1887649.0,28210172.0,7872703.0,5955211.0,-2829816.0,0.0,-2110890.0,903.0,739909.0,0.0,5254375.0,1300030.0,-197017.0,26611733.0,25665143.0,-72306.245202,-1224216.0,0.367005,1497248.0,-27102.0,75707926.0,34619348.0,34337300.0,26609371.0,47598992.0,49098555.0,45038548.0,28898690.0,-2746894.0,223069.0,43631186.0,429106.0,-197017.0,-197017.0,93304.0,18075.0,149915.0,1176661.0,10469513.0,197017.0
MNL.MI,2022-12-31,12M,EUR,8291096.0,7858954.0,,-1684815.0,341504.0,341504.0,837046.0,5236300.0,-0.62,4560070.0,670509.0,-735789.0,20261996.0,10000000.0,3408163.0,3918172.0,3313629.0,94534.0,,-1151907.0,771691.0,820261.0,1001666.0,-105867.0,2487751.0,-1151905.0,10000000.0,,24017065.0,,,22650.0,29066876.0,29339133.0,4538402.0,6083387.0,10621789.0,,,21945311.0,145995.0,7840716.0,7840716.0,7840716.0,7499212.0,5236300.0,-0.62,-3248398.0,,,-2088915.0,5751801.0,3408163.0,43287729.0,,-7150360.0,10907143.0,4030573.0,5998455.0,,0.0,390439.0,809347.0,9543769.0,36316897.0,17308424.0,290058.0,,1306040.0,1306040.0,11855.0,11855.0,-1225395.0,11851.0,14538012.0,36235842.0,-735789.0,0.0,837046.0,,,,11312501.0,15723594.0,6135390.0,21858984.0,,,,728984.0,2243069.0,15185270.0,558.0,563.0,,8810614.0,-3248398.0,-3248398.0,-3248960.0,-3248398.0,-3248398.0,-3248961.0,-3248960.0,-174476.0,-1294185.0,,,,-1294185.0,-1293256.0,,36316897.0,-561313.0,,23207718.0,519000.0,4005806.0,304493.0,2309858.0,,6025650.0,-2986325.469719,6734244.0,20179879.0,-2871455.0,46375300.0,5236300.0,-2.0,1245169.0,2542405.0,199245.0,809347.0,14538012.0,1270188.0,,142976.0,1093180.0,386325.0,1706315.0,36316897.0,579951.0,510009.0,-56481.0,0.0,8781117.0,328658.0,100390.0,-3394955.0,0.0,264391.0,-174476.0,,-561313.0,2816554.0,29066876.0,7840716.0,,,,1210208.0,,,0.0,5254375.0,,-273849.0,24017065.0,23207718.0,-11776.469719,-145995.0,0.043004,1778826.0,-1003927.0,71308229.0,30152455.0,32480773.0,24017623.0,49246755.0,47290606.0,41969096.0,25345295.0,-2052485.0,,46375300.0,490021.0,-273849.0,-273849.0,,18075.0,,713926.0,7393822.0,273849.0
MNL.MI,2023-12-31,12M,EUR,9430568.0,6530355.0,,-1894802.0,348962.0,,767022.0,,,3408163.0,536359.0,-1336949.0,16262928.0,10000000.0,4401271.0,4401271.0,4331500.0,69771.0,,993108.0,-1246721.0,-312996.0,1139472.0,1328361.0,908116.0,993109.0,10000000.0,,17241452.0,,,0.0,27917029.0,29395037.0,4067377.0,10289475.0,14356852.0,,,26289957.0,0.0,7075434.0,7075434.0,7221356.0,6872394.0,,,-6706313.0,,,-5140476.0,2080880.0,4401271.0,39436832.0,,-609133.0,12237090.0,,352242.0,,-517000.0,,470727.0,8425157.0,31028373.0,13990629.0,139381.0,,1813639.0,1813639.0,140324.0,140324.0,-1114190.0,140324.0,15650837.0,34130390.0,-86949.0,,767022.0,,,,10998123.0,12195551.0,6599463.0,18795014.0,,,,752946.0,1819422.0,9844244.0,633.0,-78.0,,12487667.0,-6706313.0,-6706313.0,-6706235.0,-6706313.0,-6706313.0,-6706235.0,-6706235.0,-45722.0,-1673315.0,,,,-1673315.0,4709548.0,,31028373.0,-41227.0,,16770725.0,,4125372.0,276193.0,2324070.0,,2329343.0,-6466706.48403,1689191.0,19322320.0,-5331691.0,41907658.0,5236300.0,-1.0,885949.0,2025428.0,,470727.0,,1666193.0,,107302.0,1112098.0,528529.0,,17674469.0,250625.0,,,0.0,9907677.0,250915.0,18971.0,-6954115.0,0.0,363387.0,-45722.0,,-1291227.0,2416116.0,27917029.0,7075434.0,,,,-6706313.0,,,1250000.0,5254375.0,,-248463.0,17241452.0,16770725.0,-8856.48403,-247880.0,0.035645,1517648.0,0.0,65787567.0,23840915.0,33151866.0,17242085.0,47239349.0,48545482.0,36391494.0,22255525.0,-4468054.0,,41907658.0,477109.0,-248463.0,-248463.0,,18075.0,,997631.0,3105080.0,248463.0
