symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
PMT.MI,2019-12-31,12M,EUR,5923000.0,9854000.0,,,-3931000.0,116000.0,407000.0,16000000.0,0.132563,,,680000.0,82000.0,82000.0,,76000.0,6000.0,,-3229000.0,1701000.0,,-6327000.0,-2250000.0,-6876000.0,-3230000.0,680000.0,,3270000.0,,,200000.0,31581000.0,19725000.0,6240000.0,6240000.0,,16121000.0,-965000.0,193000.0,193000.0,197000.0,81000.0,,16000000.0,0.132563,2121000.0,,3197000.0,3394000.0,,,,0.0,819000.0,,-3899000.0,,448000.0,449000.0,13785000.0,1630000.0,5855000.0,,110000.0,110000.0,-143000.0,,,9171000.0,11685000.0,-150000.0,407000.0,,,,,2175000.0,2175000.0,,,,,2000.0,,,,,,8333000.0,2121000.0,2121000.0,2121000.0,2121000.0,2121000.0,3509000.0,2121000.0,,-143000.0,,3276000.0,3276000.0,-143000.0,-2314000.0,-150000.0,1630000.0,,,2821000.0,,,530000.0,3626000.0,2280401.360544,-3899000.0,2672000.0,3183000.0,37436000.0,16000000.0,,1000.0,,1000.0,,,125000.0,277000.0,475000.0,477000.0,180000.0,463000.0,,0.0,7248000.0,143000.0,3087000.0,1248000.0,244000.0,,,,,31581000.0,193000.0,202000.0,,,,2121000.0,,,,,16000000.0,,3270000.0,2821000.0,-72598.639456,966000.0,0.312925,12000.0,,22221000.0,5445000.0,8415000.0,3270000.0,34253000.0,18951000.0,2496000.0,2830000.0,33000.0,37436000.0,848000.0,-232000.0,-232000.0,,,3604000.0,
PMT.MI,2020-12-31,12M,EUR,16556379.0,21583063.0,-551188.0,4080000.0,,254610.0,8643.0,16000000.0,0.268437,,,800000.0,4017373.0,4017373.0,,4013210.0,4163.0,,,,,,,,,800000.0,,11764791.0,,,226000.0,49759726.0,38504030.0,2241004.0,2241004.0,154942.0,23740660.0,,,,330532.0,75922.0,0.0,16000000.0,0.268437,4294997.0,,6209690.0,6540222.0,,,34439000.0,0.0,,11242570.0,,,369979.0,1073214.0,21583063.0,1181971.0,7246333.0,0.0,233127.0,233127.0,,,,11249568.0,18681306.0,,8643.0,7743.0,54260.0,,,4675511.0,4675511.0,,,54260.0,921.0,34898.0,25600000.0,0.0,0.0,,,2899142.0,4294997.0,4294997.0,4294997.0,4294997.0,4294997.0,,4294997.0,,-230521.0,,,,-230521.0,,,630783.0,,,10691577.0,353893.0,921.0,642544.0,6887952.0,4544889.673567,,812481.0,6433852.0,57006059.0,16000000.0,,,,703235.0,,-1.0,,333876.0,38582.0,3907779.0,640162.0,864618.0,-51144.0,0.0,21392022.0,150000.0,5976563.0,280911.0,,,,,,49759726.0,330532.0,,,,114564.0,4294997.0,,,,,16000000.0,-266660.0,11764791.0,10691577.0,-97837.326433,1681566.0,0.28136,484466.0,,41280319.0,16440302.0,6916515.0,11764791.0,50572207.0,29515528.0,2776457.0,5774868.0,-2606.0,57006059.0,927864.0,-347730.0,-347730.0,101999.0,6998.0,14763370.0,203240.0
PMT.MI,2021-12-31,12M,EUR,14270208.0,12476322.0,-7592458.0,4211579.0,,322795.0,1905067.0,16069989.0,0.085935,4017373.0,-4016926.0,803499.0,2878440.0,2878440.0,-960000.0,2813985.0,64455.0,-25007.0,-1138933.0,-8313000.0,-2195689.0,-2259379.0,8486119.0,-4306956.0,-1138933.0,803499.0,-960000.0,12315064.0,135079.0,-5682.0,376000.0,36835465.0,38797006.0,10861095.0,10861095.0,511045.0,30095861.0,180835.0,501143.0,501143.0,501143.0,178348.0,94.0,16069989.0,0.085935,1380970.0,0.0,1831782.0,2332925.0,0.0,2878440.0,49240864.0,0.0,7484175.0,15793608.0,-6229649.0,-14580.0,2016328.0,2652719.0,12476322.0,10144312.0,2724519.0,32691.0,223062.0,223062.0,,-68402.0,,15794072.0,27031366.0,-6410385.0,1905067.0,,17567.0,135079.0,824106.0,3855207.0,3855207.0,824106.0,-1584993.0,17567.0,10000.0,400707.0,49656266.0,126698.0,-46915.0,-1619263.0,129397.0,11837862.0,1380970.0,1380970.0,1427885.0,1380970.0,1380970.0,1427885.0,1427885.0,-1902301.0,-221784.0,-803982.0,7490672.0,-1584993.0,-221784.0,824106.0,900000.0,2551854.0,-2084839.0,9075665.0,9662345.0,256471.0,13524.0,1204801.0,2458928.0,1492809.097951,-2212723.0,1182495.0,1542024.0,39559984.0,16069989.0,956498.0,,254669.0,636391.0,-105353.0,,,383666.0,259732.0,3022655.0,7664880.0,1911797.0,238761.0,0.0,17710787.0,3048496.0,1608720.0,1702725.0,1060790.0,-1619263.0,-1902301.0,-1803982.0,-2114625.0,36835465.0,501143.0,,-1584993.0,-5682.0,145418.0,1360804.0,0.0,0.0,1000000.0,29786.0,16069989.0,-428452.0,12315064.0,9662345.0,-14163.902049,180835.0,0.112409,2144143.0,-1313825.0,47621249.0,16170271.0,14716302.0,12441762.0,38017960.0,35179487.0,8824243.0,5083626.0,-1278.0,39559984.0,417924.0,-126003.0,-126003.0,,464.0,8701145.0,44273.0
PMT.MI,2022-12-31,12M,EUR,18104417.0,25072000.0,-7951409.0,6791876.0,,784598.0,2078250.0,16962242.0,0.187841,2878440.0,-4388123.0,848112.0,4314549.0,4314549.0,,4304859.0,9690.0,482847.0,1436109.0,-1947256.0,2681438.0,3879519.0,-14779562.0,-9683014.0,1436109.0,848112.0,0.0,17264000.0,2624910.0,-16174.0,306000.0,83138818.0,56339661.0,15549211.0,15549211.0,521162.0,41281912.0,440098.0,1177490.0,1177490.0,1177490.0,392892.0,44140.0,16962242.0,0.187841,3186207.0,0.0,4273399.0,5450889.0,0.0,4314549.0,71568267.0,0.0,9050478.0,19536563.0,-8645933.0,-26727.0,4247504.0,5968000.0,27131853.0,9855929.0,6718956.0,0.0,607001.0,607001.0,,,4208.0,20992000.0,40005258.0,-3356559.0,3190000.0,,0.0,2624910.0,,6344746.0,6344746.0,,-1629517.0,0.0,10000.0,404067.0,47727867.0,165000.0,-40093.0,0.0,2608736.0,17579408.0,3186207.0,3186207.0,3226300.0,3186207.0,3186207.0,3226300.0,3226300.0,-4099597.0,-677983.0,465871.0,419125.0,-1629517.0,-677983.0,6022617.0,12782.0,1905000.0,264385.0,2048642.0,11296000.0,,1336.0,1499000.0,6547293.0,4151003.572876,-4257810.0,2563519.0,4155437.0,89857774.0,16962242.0,,,,1720214.0,-272938.0,3190000.0,,1135140.0,561419.0,4944721.0,7812960.0,2590539.0,628746.0,0.0,23763120.0,1455654.0,3666398.0,1332902.0,1152049.0,0.0,-4120403.0,-191641.0,-267720.0,83138818.0,1177490.0,,-1629517.0,-16174.0,345577.0,3186000.0,0.0,20806.0,657512.0,532105.0,16962242.0,-1113188.0,17264000.0,11296000.0,-131607.427124,440098.0,0.120036,789341.0,-168357.0,67402391.0,17264000.0,21893957.0,18276798.0,85702337.0,49125593.0,11063000.0,7843681.0,70982.0,89857774.0,713982.0,-1096404.0,-1096404.0,,0.0,15057749.0,138865.0
PMT.MI,2023-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67998610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41690215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
