symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
TB.MI,2019-12-31,12M,EUR,,,,,46000.0,,,,,,,,,,,,,,,,,,,,,,,,,545000.0,0.0,,,,,,,,,,,,,,175000.0,,3686000.0,149000.0,1000.0,,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,
TB.MI,2020-12-31,12M,EUR,60394000.0,46135000.0,-2109000.0,325000.0,23000.0,7364000.0,4377000.0,28740000.0,12939000.0,12939000.0,12923000.0,16000.0,28740000.0,33601000.0,0.0,68087000.0,623000.0,6345000.0,6968000.0,,73518000.0,0.0,28708000.0,48843000.0,48244000.0,8613000.0,0.0,51866000.0,23000.0,1241000.0,7000.0,3754000.0,11920000.0,15674000.0,1241000.0,20000.0,1175000.0,451000.0,5326000.0,8613000.0,-15242000.0,2130000.0,1724000.0,2792000.0,120000.0,28347202.0,,2141000.0,,20135000.0,,2000.0,4154000.0,74000.0,7354000.0,448000.0,66543000.0,464000.0,0.0,592000.0,28740210.0,33601000.0,-15242000.0,870000.0,129169000.0,45521000.0,22642000.0,34052000.0,95117000.0,61082000.0,21599000.0,1995000.0,393008.0,417000.0,-5431000.0
TB.MI,2021-12-31,12M,EUR,51283000.0,33238000.0,-2031000.0,0.0,,11594000.0,8588000.0,28740000.0,24471000.0,24471000.0,24454000.0,17000.0,28740000.0,35514000.0,7000.0,68844000.0,1286000.0,7719000.0,9005000.0,1146000.0,70202000.0,812000.0,28567000.0,46677000.0,35269000.0,13702000.0,812000.0,60116000.0,373000.0,,0.0,7302000.0,16883000.0,24185000.0,2297000.0,7000.0,1666000.0,584000.0,131000.0,13702000.0,-11163000.0,1877000.0,494000.0,2955000.0,486000.0,28291306.0,,5197000.0,,18110000.0,,2000.0,7304000.0,435000.0,6701000.0,492000.0,61169000.0,436000.0,0.0,1817000.0,28740210.0,35514000.0,-11163000.0,2040000.0,134325000.0,52397000.0,33190000.0,36098000.0,98227000.0,65482000.0,28025000.0,2582000.0,448904.0,601000.0,-1358000.0
TB.MI,2022-12-31,12M,EUR,47695000.0,33667000.0,-2501000.0,0.0,,8939000.0,5370000.0,28740000.0,9315000.0,9801000.0,9296000.0,19000.0,28740000.0,34077000.0,7000.0,58861000.0,727000.0,6619000.0,7346000.0,2899000.0,60619000.0,423000.0,28464000.0,45588000.0,36168000.0,10858000.0,423000.0,56955000.0,573000.0,,0.0,4643000.0,16259000.0,20902000.0,2178000.0,10000.0,1203000.0,849000.0,13563000.0,10858000.0,-11511000.0,1746000.0,653000.0,2548000.0,255000.0,27938397.0,3707000.0,4153000.0,,17124000.0,313000.0,,2812000.0,709000.0,8273000.0,486000.0,51932000.0,35000.0,0.0,638000.0,28740210.0,34077000.0,-11511000.0,2955000.0,120031000.0,50336000.0,28248000.0,34926000.0,85105000.0,61256000.0,24486000.0,1425000.0,801813.0,1041000.0,-1758000.0
TB.MI,2023-12-31,12M,EUR,36794000.0,25802000.0,-2514000.0,0.0,,8512000.0,4668000.0,28740000.0,5480000.0,5810000.0,5462000.0,18000.0,28740000.0,29831000.0,0.0,46579000.0,672000.0,12943000.0,13615000.0,,54839000.0,,26781000.0,41857000.0,28316000.0,10234000.0,1123000.0,54592000.0,1403000.0,,,3996000.0,11818000.0,15814000.0,1319000.0,16000.0,1318000.0,732000.0,19281000.0,10234000.0,-12026000.0,2815000.0,744000.0,2449000.0,,27822848.0,1587000.0,,,15076000.0,328000.0,1000.0,2498000.0,404000.0,9163000.0,330000.0,40140000.0,35000.0,0.0,-4350000.0,28740210.0,29831000.0,-12026000.0,3059000.0,104459000.0,41649000.0,29429000.0,30563000.0,73896000.0,57956000.0,19057000.0,848000.0,917362.0,1157000.0,-8260000.0
