symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,ShareIssued,ShortTermDebtPayments,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
ASC.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,715000.0,,,,,,,,,,395943000.0,0.0,395943000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,19390000.0,,,,,,,,,,,7297000.0,13514000.0,,,797000.0,,,,,,,,,,,,,,,,,,-629489000.0,,,,,,,,,,616214000.0,867000.0,35000.0,,-35370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC.MI,2020-12-31,12M,EUR,66774000.0,8463000.0,-41641000.0,-692000.0,31742000.0,30148000.0,,216644717.0,0.271,21902000.0,-52862000.0,943000.0,234412000.0,21902000.0,22700000.0,-34663000.0,21889000.0,21903000.0,20636000.0,6737000.0,27058000.0,-209000.0,-8593000.0,7249000.0,32242000.0,20636000.0,234412000.0,-34663000.0,853903000.0,650000.0,38559000.0,150746000.0,380000.0,165747000.0,166127000.0,265571000.0,9937000.0,2361000.0,32509000.0,34082000.0,2340000.0,216644717.0,0.271,58701000.0,0.0,20862000.0,50851000.0,84933000.0,42538000.0,1105023546.0,-17168000.0,,29875000.0,-16769000.0,0.0,,49272000.0,626684000.0,8463000.0,75083000.0,125336000.0,0.0,383000.0,1543000.0,1543000.0,68000.0,68000.0,-1653000.0,14912000.0,1215649000.0,-44933000.0,78925000.0,,,436805000.0,312181000.0,563000.0,195999000.0,196562000.0,312181000.0,-294747000.0,515730000.0,2412000.0,4042000.0,787503546.0,0.0,0.0,-12933000.0,39000.0,339844000.0,-18310000.0,58701000.0,58701000.0,58701000.0,0.0,58701000.0,58701000.0,59397000.0,58701000.0,-51469000.0,-1644000.0,,17434000.0,17434000.0,-1644000.0,22000.0,1000.0,33443000.0,-1393000.0,-29840000.0,227219000.0,26081000.0,,12984000.0,4770000.0,31475000.0,86673000.0,60023400.0,82737000.0,94448000.0,30888000.0,163895000.0,216644717.0,-1000.0,17725000.0,,577412000.0,5697000.0,78925000.0,426000.0,1000.0,823000.0,44700000.0,21646000.0,26846000.0,96074000.0,798000.0,0.0,94779000.0,-195000.0,1495000.0,3196000.0,49308000.0,43545000.0,-1947000.0,-12933000.0,-51469000.0,,-1393000.0,9215000.0,38559000.0,32509000.0,-294747000.0,1357000.0,,0.0,0.0,0.0,234411575.0,-29840000.0,-1740000.0,853903000.0,227219000.0,-417600.0,-9393000.0,0.24,5401000.0,-12607000.0,1363106000.0,1049902000.0,362689000.0,853903000.0,133007000.0,509203000.0,1212359000.0,243632000.0,29151000.0,169000.0,163895000.0,6359000.0,-1740000.0,-1740000.0,,17766858.0,55628000.0,-114825000.0
ASC.MI,2021-12-31,12M,EUR,34401000.0,5716000.0,-46565000.0,-698000.0,30148000.0,30148000.0,0.0,216709997.0,0.209,21902000.0,-52862000.0,7737000.0,234412000.0,42538000.0,43446000.0,-34663000.0,42518000.0,42538000.0,20636000.0,6737000.0,27058000.0,-209000.0,-8593000.0,7249000.0,32242000.0,20636000.0,234412000.0,-34663000.0,868544000.0,351000.0,40791000.0,105873000.0,960000.0,199631000.0,200591000.0,261343000.0,9937000.0,2361000.0,32509000.0,32509000.0,2361000.0,216709997.0,0.209,45326000.0,,20862000.0,56838000.0,89347000.0,42538000.0,1088386689.0,-17168000.0,,29875000.0,-13279000.0,0.0,,49272000.0,647279000.0,5716000.0,104577000.0,94120000.0,267000.0,0.0,1575000.0,1575000.0,36000.0,36000.0,-1653000.0,8176000.0,1253844000.0,-44933000.0,78925000.0,,,442434000.0,312181000.0,6777000.0,185669000.0,192446000.0,312181000.0,-239700000.0,521359000.0,1474000.0,19680000.0,751983689.0,-39000.0,0.0,-12933000.0,39000.0,342762000.0,,45326000.0,45326000.0,45326000.0,0.0,45326000.0,45326000.0,59397000.0,45326000.0,-51469000.0,-1956000.0,,17434000.0,72481000.0,-1956000.0,22000.0,,58012000.0,-1393000.0,-55047000.0,221265000.0,27400000.0,31565000.0,13228000.0,4491000.0,1394000.0,90870000.0,46574860.0,82737000.0,58759000.0,35361000.0,134911000.0,216709997.0,,,-1000.0,598007000.0,1434000.0,78925000.0,431000.0,428000.0,1667000.0,11327000.0,17411000.0,39183000.0,41728000.0,908000.0,0.0,56041000.0,-279000.0,1238000.0,4608000.0,55263000.0,45363000.0,-1863000.0,-68598000.0,-51469000.0,,-1393000.0,6742000.0,40791000.0,32509000.0,-239700000.0,1523000.0,45326000.0,,,,234411575.0,,-1523000.0,868544000.0,221265000.0,-274140.0,9937000.0,0.18,1932000.0,-12607000.0,1370554000.0,1054213000.0,393037000.0,868505000.0,99550000.0,502049000.0,1264683000.0,240706000.0,33838000.0,417000.0,134911000.0,4229000.0,-1523000.0,-1523000.0,,17701578.0,55423000.0,-155470000.0
ASC.MI,2022-12-31,12M,EUR,180195000.0,11500000.0,-142533000.0,-2396000.0,36758000.0,36758000.0,16592000.0,216709997.0,0.151,42539000.0,-86901000.0,8255000.0,234412000.0,76917000.0,77737000.0,-35757000.0,76900000.0,76917000.0,34378000.0,1103000.0,-90335000.0,-11970000.0,143950000.0,10215000.0,52963000.0,34378000.0,234412000.0,-35757000.0,866280000.0,24674000.0,53844000.0,266410000.0,887000.0,183285000.0,184172000.0,418199000.0,6999000.0,9217000.0,45975000.0,45975000.0,9217000.0,216709997.0,0.151,32664000.0,,25459000.0,43101000.0,89076000.0,76917000.0,1044951442.0,19143000.0,,11619000.0,-462000.0,-9210000.0,0.0,61346000.0,759743000.0,11500000.0,280965000.0,109808000.0,6661000.0,,5130000.0,5130000.0,81000.0,81000.0,-5353000.0,7336000.0,1322136000.0,-83285000.0,78257000.0,,,358029000.0,681851000.0,7368000.0,272571000.0,279939000.0,681851000.0,-523120000.0,436286000.0,996000.0,161419000.0,519020442.0,20123000.0,226000.0,0.0,0.0,378939000.0,,32664000.0,32664000.0,30972000.0,1466000.0,32664000.0,31198000.0,35104000.0,32438000.0,-61720000.0,-6117000.0,-21843000.0,32442000.0,158731000.0,-6117000.0,22458000.0,,138432000.0,-25181000.0,-126289000.0,106537000.0,34470000.0,39252000.0,19608000.0,5011000.0,2457000.0,90950000.0,32727184.0,98520000.0,76022000.0,33786000.0,163652000.0,216709997.0,,,-1000.0,698397000.0,4000.0,78257000.0,-489000.0,-1000.0,1598000.0,21691000.0,15287000.0,43580000.0,126318000.0,820000.0,0.0,199078000.0,-722000.0,1931000.0,562000.0,37971000.0,51292000.0,-6832000.0,,-61720000.0,-21843000.0,-25181000.0,7332000.0,53844000.0,45975000.0,-523120000.0,1874000.0,32664000.0,0.0,0.0,0.0,234411575.0,,-1874000.0,866280000.0,106537000.0,-344816.0,6999000.0,0.184,19704000.0,-12926000.0,1647616000.0,1138851000.0,464111000.0,886403000.0,129866000.0,761213000.0,1381206000.0,343014000.0,31911000.0,1068000.0,163652000.0,3596000.0,-1874000.0,-1874000.0,1392000.0,17701578.0,55423000.0,-151789000.0
ASC.MI,2023-12-31,12M,EUR,73026000.0,13506000.0,-151811000.0,-597000.0,38689000.0,38689000.0,385000.0,216709997.0,0.167,76917000.0,-87577000.0,9010000.0,234412000.0,52083000.0,53826000.0,-28172000.0,52067000.0,52083000.0,-24834000.0,-940000.0,54195000.0,1090000.0,-107169000.0,-13583000.0,-66407000.0,-24834000.0,234412000.0,-28172000.0,844753000.0,41719000.0,52740000.0,185537000.0,1562000.0,148350000.0,149912000.0,246094000.0,5005000.0,9543000.0,48232000.0,48232000.0,9543000.0,216709997.0,0.167,36176000.0,,23225000.0,52738000.0,100970000.0,52083000.0,1016892493.0,-80022000.0,,-81449000.0,10208000.0,-11754000.0,-2144000.0,61727000.0,766354000.0,13506000.0,308286000.0,128054000.0,4821000.0,,11112000.0,11112000.0,1792000.0,1792000.0,-10825000.0,8276000.0,1283514000.0,49060000.0,97257000.0,,,,784522000.0,7448000.0,290411000.0,297859000.0,784522000.0,-794000000.0,308331000.0,2020000.0,161926000.0,487597493.0,9529000.0,-501000.0,158354000.0,0.0,386678000.0,,36176000.0,36176000.0,36621000.0,56000.0,36176000.0,36120000.0,18472000.0,36677000.0,-52380000.0,-12159000.0,-54418000.0,-17096000.0,-9478000.0,-12159000.0,-34423000.0,,156475000.0,-25721000.0,-7618000.0,78399000.0,36108000.0,39301000.0,17618000.0,4751000.0,1060000.0,102486000.0,37454080.0,6128000.0,80549000.0,47505000.0,180794000.0,216709997.0,,,-1000.0,704627000.0,,97257000.0,12445000.0,-1000.0,1908000.0,29884000.0,13219000.0,46505000.0,63533000.0,1743000.0,0.0,88204000.0,-185000.0,1698000.0,1822000.0,41626000.0,58136000.0,4202000.0,,-61792000.0,-54418000.0,-25785000.0,8276000.0,52740000.0,48232000.0,-794000000.0,1516000.0,36176000.0,158354000.0,9412000.0,64000.0,234411575.0,,-1516000.0,844753000.0,78399000.0,-181920.0,5005000.0,0.12,39368000.0,-1484000.0,1461984000.0,1135164000.0,447771000.0,854282000.0,133289000.0,607702000.0,1276446000.0,361608000.0,45990000.0,2839000.0,180794000.0,1959000.0,-1516000.0,-1516000.0,1344000.0,17701578.0,55423000.0,-60557000.0
