symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashDividendsPaid,CashEquivalents,CashFinancial,CashFlowsfromusedinOperatingActivitiesDirect,ChangeInCashSupplementalAsReported,ChangesInCash,ClassesofCashPayments,ClassesofCashReceiptsfromOperatingActivities,CommonStock,CommonStockDividendPaid,CommonStockEquity,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EffectOfExchangeRateChanges,EndCashPosition,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,ImpairmentOfCapitalAssets,InsuranceAndClaims,InterestExpense,InterestIncome,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCashPaymentsfromOperatingActivities,OtherCashReceiptsfromOperatingActivities,OtherIntangibleAssets,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherSpecialCharges,Payables,PaymentsonBehalfofEmployees,PrepaidAssets,PretaxIncome,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,Receivables,ReconciledDepreciation,RentAndLandingFees,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradingSecurities,TreasurySharesNumber,TreasuryStock,WriteOff
MB.MI,2020-06-30,12M,EUR,16581000.0,-221652000.0,2195606000.0,30222000.0,,,,738362000.0,378920000.0,-48774000.0,,3935999000.0,-406803000.0,695000.0,118582000.0,2941331000.0,2481589000.0,2481589000.0,-4858238000.0,7799569000.0,,-406803000.0,,83773000.0,53551000.0,5259473000.0,,,,101357000.0,0.0,3219951000.0,716488000.0,-512331000.0,374650000.0,2892557000.0,94224000.0,,666536000.0,815996000.0,653077000.0,980000.0,15791000.0,502197000.0,,,52589000.0,64347000.0,,,85866000.0,,3204702000.0,67565000.0,,,,0.0,-105528000.0,,,,,0.0,,,,-27126000.0,,,-21642000.0,,,2941331000.0,,,,,-3320049000.0,358783000.0,149460000.0,,,312714000.0,120726000.0,4700000.0,567958000.0,-469204000.0,2513000.0,,0.0,-27126000.0,-21648000.0,301301000.0,83773000.0,9519000.0,20244000.0,,0.0,0.0,6000.0,37174000.0,,,-121844000.0,,,,,,410800000.0,,,,,,,255244000.0,-121844000.0,-121844000.0,,,231538000.0,0.0
MB.MI,2021-06-30,12M,EUR,,-283493000.0,2195606000.0,32368000.0,7291145000.0,862328603.0,0.94,3219951000.0,437445000.0,-54875000.0,443640000.0,3685783000.0,-3694000.0,,124268000.0,95444000.0,53487000.0,244375000.0,-7382695000.0,7478139000.0,443640000.0,-3694000.0,11012818000.0,85793000.0,53425000.0,6376751000.0,867244606.0,0.93,807576000.0,206954000.0,0.0,3273438000.0,735292000.0,-3694000.0,931230000.0,40569000.0,130677000.0,522328000.0,602363000.0,744137000.0,722889000.0,0.0,,402327000.0,1819894000.0,33670258000.0,152625000.0,70813000.0,23307488000.0,23307488000.0,84895000.0,22884523000.0,3702925000.0,71341000.0,8494343574.0,88312000.0,-1623000.0,0.0,0.0,18971657000.0,807576000.0,807576000.0,809199000.0,0.0,807576000.0,807576000.0,809199000.0,-28540000.0,1417567000.0,439396000.0,-25789000.0,10268681000.0,929234064.6,95444000.0,1420275000.0,2585540000.0,862369906.0,-190888000.0,-6179304000.0,287565000.0,141774000.0,,138032000.0,407214000.0,129208000.0,,688635000.0,-484144000.0,2750000.0,1080980000.0,0.0,-28540000.0,-26335000.0,365631000.0,85793000.0,8632000.0,16588000.0,807576000.0,0.0,0.0,546000.0,39627000.0,561955000.0,887280013.0,-79061000.0,11012818000.0,10268681000.0,-19875935.4,271781000.0,0.2514,359233000.0,82598700000.0,33670258000.0,22884523000.0,11101130000.0,71497570000.0,2585540000.0,281421000.0,-79061000.0,-79061000.0,7265474000.0,24910107.0,216736000.0,
MB.MI,2022-06-30,12M,EUR,,-336519000.0,2195606000.0,29528000.0,8837423000.0,838844304.0,1.08,3273438000.0,475630000.0,-58620000.0,443640000.0,8332217000.0,-579618000.0,,116919000.0,5145669000.0,4588163000.0,4588163000.0,-6043929000.0,11189598000.0,443640000.0,-579618000.0,10647271000.0,86585000.0,57057000.0,6838942000.0,842975394.0,1.08,906977000.0,313833000.0,0.0,7861601000.0,628270000.0,-821049000.0,433592000.0,5087049000.0,-2030000.0,546623000.0,616791000.0,838411000.0,783150000.0,0.0,,353681000.0,1847987000.0,33184019000.0,263543000.0,65197000.0,23023227000.0,23023227000.0,100239000.0,22745595000.0,3157866000.0,72255000.0,6927517342.0,101571000.0,-2677000.0,0.0,-241431000.0,14204531000.0,906977000.0,906977000.0,909654000.0,0.0,906977000.0,906977000.0,909654000.0,-25905000.0,1494306000.0,446631000.0,-24385000.0,9808860000.0,926450812.2,5145669000.0,1490404000.0,2513784000.0,838885607.0,,-4951106000.0,404177000.0,221620000.0,-90100000.0,139964000.0,442740000.0,135026000.0,,758748000.0,-511278000.0,2687000.0,1161649000.0,0.0,-32160000.0,-26460000.0,367948000.0,86585000.0,8451000.0,16963000.0,906977000.0,0.0,6255000.0,2075000.0,42073000.0,588696000.0,864698552.0,-20696000.0,10647271000.0,9808860000.0,-5286187.8,251995000.0,0.2514,451010000.0,90568420000.0,33184019000.0,22745595000.0,10748842000.0,79819578000.0,2513784000.0,316008000.0,-21027000.0,-21027000.0,6206633000.0,25812945.0,240807000.0,
MB.MI,2023-06-30,12M,EUR,,-370741000.0,2195606000.0,30192000.0,10711431000.0,1052396694.0,1.21,7861601000.0,511819000.0,-76198000.0,444169000.0,4915695000.0,-633951000.0,,123417000.0,-3160960000.0,-3624619000.0,-3624619000.0,-7960573000.0,4799613000.0,444169000.0,-633951000.0,11325105000.0,92336000.0,62144000.0,7376120000.0,1052396694.0,1.21,1026796000.0,243847000.0,0.0,4236982000.0,563774000.0,-633951000.0,62127000.0,-3237158000.0,12085000.0,575083000.0,574550000.0,796700000.0,845624000.0,1253000.0,,1026491000.0,2834084000.0,37476742000.0,170292000.0,55859000.0,25703046000.0,25703046000.0,100239000.0,26368246000.0,,82724000.0,9215195893.0,104143000.0,-3034000.0,-7154000.0,0.0,21235942000.0,1026796000.0,1026796000.0,1029830000.0,0.0,1026796000.0,1026796000.0,1029830000.0,-36352000.0,1807593000.0,474883000.0,-30049000.0,10528405000.0,1125297631.5,-3160960000.0,1642287000.0,2909295000.0,840802545.0,,-5791689000.0,396787000.0,222150000.0,-185800000.0,185694000.0,429302000.0,150842000.0,4000000.0,924663000.0,-552436000.0,2475000.0,1424575000.0,-7400000.0,-36447000.0,-39751000.0,308388000.0,92336000.0,8797000.0,19857000.0,1026796000.0,246000.0,95000.0,9702000.0,49157000.0,624240000.0,849257474.0,-70646000.0,11325105000.0,10528405000.0,-18769368.5,394745000.0,0.2771,596385000.0,91639013000.0,37476742000.0,26368246000.0,11429248000.0,80209765000.0,2909295000.0,495361000.0,-67735000.0,-67735000.0,6665688000.0,8454929.0,78876000.0,67000000.0
MB.MI,2024-06-30,12M,EUR,,,,,11340700000.0,670588235.0,1.53,,,,444500000.0,,,,,,,,,,444500000.0,,11157100000.0,,,,670588235.0,1.53,1026000000.0,,,,,,,,,684800000.0,,,,,,,1801000000.0,38776300000.0,,,42555500000.0,42555500000.0,,27619200000.0,,,11403069400.0,86100000.0,-6700000.0,,,27619200000.0,1026000000.0,1026000000.0,1032700000.0,,1026000000.0,1026000000.0,1032700000.0,,1801000000.0,1595000000.0,,11157100000.0,1026000000.0,,1420400000.0,2849500000.0,832948824.0,,,,,-185800000.0,7300000.0,,,,,,,1427100000.0,,,,,,,,1273400000.0,,,,,684800000.0,832948824.0,,11157100000.0,11157100000.0,0.0,394400000.0,0.276365,,99226300000.0,38776300000.0,27619200000.0,11243200000.0,87983100000.0,2849500000.0,,,,15409500000.0,0.0,,
