symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfInvestment,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkInProcess,WorkingCapital,WriteOff
GML.MI,2020-12-31,12M,EUR,7953000.0,8695000.0,,,-491000.0,311000.0,,11058000.0,0.164587,-3347000.0,,90000.0,1230000.0,1230000.0,,,1230000.0,,2186000.0,-2077000.0,,3194000.0,-2943000.0,-1826000.0,2186000.0,90000.0,6322000.0,526000.0,0.0,,14738000.0,21632000.0,5144000.0,5144000.0,85000.0,14310000.0,280000.0,280000.0,567000.0,256000.0,,11058000.0,0.164587,1820000.0,2471000.0,3038000.0,-1161000.0,,3498000.0,703000.0,,375000.0,20000.0,73000.0,1191000.0,9186000.0,3382000.0,14501000.0,,167000.0,167000.0,1000.0,1000.0,-177000.0,,9855000.0,16391000.0,-1687000.0,,1000.0,33000.0,10000.0,526000.0,,2323000.0,4925000.0,4925000.0,,44000.0,3000.0,748000.0,,470000.0,526000.0,8839000.0,1820000.0,1820000.0,1820000.0,1820000.0,1820000.0,1959000.0,1820000.0,,-230000.0,-1687000.0,3149000.0,3149000.0,-230000.0,,3382000.0,,,5131000.0,,,220000.0,3381000.0,2090946.180556,375000.0,12130000.0,2371000.0,29239000.0,11058000.0,,,1118000.0,1000.0,,-1000.0,-2000.0,528000.0,8195000.0,711000.0,311000.0,686000.0,,-7000.0,0.0,8947000.0,234000.0,2304000.0,2323000.0,293000.0,-1687000.0,425000.0,14738000.0,280000.0,499000.0,518000.0,0.0,,1649000.0,20000.0,11058000.0,-335000.0,6322000.0,5131000.0,-72053.819444,484000.0,0.210069,847000.0,-313000.0,26248000.0,11247000.0,10069000.0,6792000.0,26868000.0,19456000.0,4616000.0,5146000.0,64000.0,29239000.0,283000.0,-343000.0,-343000.0,8726000.0,7322000.0,342000.0
GML.MI,2021-12-31,12M,EUR,8663000.0,12429000.0,,,-241000.0,454207.0,454000.0,11058000.0,0.221881,1230017.0,-1907175.0,90000.0,721000.0,721000.0,-1100000.0,,721000.0,78889.0,-484380.0,-2215950.0,-217270.0,710143.0,-3744828.0,-5389016.0,-484380.0,90000.0,5718000.0,0.0,-1200000.0,,41116972.0,27770000.0,7783000.0,7783000.0,84000.0,17996000.0,836382.0,836382.0,836382.0,382175.0,,11058000.0,0.221881,2453555.0,3569840.0,4406222.0,745637.0,,3428434.0,599000.0,,-3922814.0,19000.0,36000.0,1662000.0,12670000.0,1592000.0,8575244.0,,289639.0,289639.0,40.0,40.0,-304000.0,-303797.0,12071000.0,20503000.0,-1897175.0,,1000.0,0.0,0.0,0.0,4225000.0,91000.0,7002000.0,7002000.0,4225000.0,1000.0,23000.0,1259000.0,,0.0,0.0,14064000.0,2453555.0,2453555.0,2453555.0,2453555.0,2453555.0,2453556.0,2453555.0,-925194.0,-286305.0,10000.0,4628440.0,4225000.0,-286305.0,-100006.0,1592000.0,-981981.0,403440.0,4056000.0,,,283000.0,4551604.0,2562299.169339,-2015639.0,4845862.0,3729382.0,49692216.0,11058000.0,,,1626000.0,1000.0,303797.0,-1000.0,2000.0,141000.0,767719.0,843000.0,242000.0,558000.0,,-134000.0,0.0,9828000.0,447000.0,3280201.0,91000.0,145382.0,-1824000.0,775000.0,41116972.0,836382.0,623000.0,643000.0,-1200000.0,145382.0,2473000.0,19000.0,11058000.0,-145382.0,5718000.0,4056000.0,-36637.830661,826646.0,0.252011,1460000.0,0.0,31024000.0,12720000.0,14785000.0,5718000.0,45962834.0,25306000.0,3254000.0,7310000.0,-3294.0,49692216.0,322000.0,-145382.0,-145382.0,10696000.0,9774000.0,0.0
GML.MI,2022-12-31,12M,EUR,7476377.0,16377662.0,-1253223.0,3888900.0,,1069960.0,,11235000.0,0.179123,745637.0,-3230600.0,112350.0,1089573.0,1089573.0,,1089064.0,509.0,332401.0,343936.0,1260203.0,-1490671.0,-1186410.0,-4065438.0,-5149915.0,343936.0,112350.0,11716316.0,1657770.0,,0.0,32234784.0,31852138.0,8677394.0,8677394.0,162996.0,16558143.0,1677421.0,1677421.0,1552421.0,482461.0,1081.0,11235000.0,0.179123,2012447.0,3623386.0,5300807.0,1089573.0,37038174.0,3526017.0,3712125.0,0.0,-4625860.0,,,3822425.0,,3269051.0,8593908.0,87247.0,686438.0,686438.0,29.0,29.0,,-976166.0,10810548.0,28280975.0,-1786821.0,679.0,679.0,0.0,0.0,1657770.0,4533326.0,24360.0,7887265.0,7887265.0,4533326.0,679.0,371284.0,2537428.0,19627950.0,,1657770.0,15475086.0,2012447.0,2012447.0,2012447.0,2012447.0,2012447.0,2012447.0,2012447.0,-3230600.0,-976166.0,-39247.0,1868246.0,4533326.0,-976166.0,1.0,2015828.0,1483026.0,-2665080.0,7893891.0,973370.0,3019.0,551876.0,5623635.0,2291949.872199,-1395260.0,4970522.0,3623386.0,40828692.0,11235000.0,,20000.0,3822425.0,,976166.0,,1.0,,1056738.0,201045.0,707263.0,964410.0,87247.0,,0.0,7860749.0,,2324392.0,24360.0,197828.0,,802697.0,32234784.0,1677421.0,,,,197828.0,2012447.0,,11235000.0,-322828.0,11716316.0,7893891.0,-43325.127801,311945.0,0.134205,2359702.0,0.0,37691070.0,19603581.0,16564659.0,11716316.0,37205306.0,25974754.0,5838932.0,9416611.0,-66.0,40828692.0,183327.0,-322828.0,-322828.0,6295726.0,15293995.0,125000.0
GML.MI,2023-12-31,12M,EUR,10248116.0,11943416.0,,3890340.0,,1439096.0,1439096.0,,,1089573.0,-7968427.0,112358.0,1916840.0,1916840.0,-250000.0,1916204.0,636.0,4228.0,827267.0,-13471078.0,-128730.0,2751293.0,4418830.0,-6425457.0,827268.0,112358.0,13455570.0,,-2052.0,200000.0,29119713.0,42587796.0,15591401.0,15591401.0,113078.0,26700671.0,819858.0,2258954.0,2258954.0,819858.0,4581.0,,,2040401.0,4349866.0,6608820.0,1916840.0,36767967.0,10792487.0,10525649.0,0.0,-9849398.0,,,4801187.0,,6746539.0,11778462.0,38151.0,1580808.0,1580808.0,1799.0,1799.0,,-1155590.0,24281625.0,41064768.0,-8084248.0,,679.0,0.0,115821.0,,14106386.0,,12017797.0,12017797.0,14106386.0,116500.0,,5959545.0,15280620.0,,-2052.0,25692358.0,2040401.0,2040401.0,2040401.0,2040401.0,2040401.0,2040403.0,2040401.0,-2417858.0,-1579009.0,-115821.0,11044539.0,14106386.0,-1579009.0,,6746539.0,-5550569.0,-3061847.0,8654383.0,1048860.0,578.0,1023966.0,6853649.0,2220805.071142,-1880971.0,7608985.0,4169477.0,40898175.0,,-1.0,4584.0,4801187.0,-1.0,1155590.0,,-1.0,,708519.0,225480.0,569593.0,1121801.0,,,0.0,11104686.0,,2769058.0,17401.0,244829.0,,1271334.0,29119713.0,2258954.0,,,-2052.0,244829.0,2040401.0,,,-244829.0,13455570.0,8654383.0,-64424.928858,728657.0,0.263143,3172885.0,0.0,54252022.0,25473367.0,27609198.0,13455570.0,36728698.0,40796452.0,11664226.0,14095781.0,,40898175.0,631090.0,-244829.0,-244829.0,12484643.0,15887125.0,0.0
