symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
GRAL.MI,2019-12-31,12M,EUR,,,,,,,75000.0,10550449.0,0.047692,,,,,,-288080.0,,,,,,,,,,,,-288080.0,,2544777.0,,,,,,,,80991.0,,,,,,,,10550449.0,0.047692,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,,35000.0,2544777.0,2000000.0,,,2000000.0,,,16722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,410255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18211.0,,,,,
GRAL.MI,2020-12-31,12M,EUR,3513432.0,6270432.0,-6569534.0,8610812.0,-134667.0,1313953.0,75000.0,10423949.0,-0.090748,352243.0,-2885906.0,1055195.0,2746128.0,2791248.0,,2735248.0,10880.0,,2393883.0,-108673.0,206705.0,206268.0,-97840.0,206460.0,2393883.0,1055195.0,,14445517.0,4725.0,-306680.0,542144.0,13667050.0,13896329.0,2485266.0,2485266.0,817507.0,,8272412.0,-296574.0,1955093.0,1955093.0,1955093.0,1955093.0,192.0,10423949.0,-0.090748,-945952.0,-1057712.0,897381.0,2746128.0,29577981.0,0.0,4409080.0,1011856.0,5432000.0,-1915361.0,55494.0,224088.0,8077821.0,6405099.0,15416558.0,3563488.0,184814.0,184814.0,1373.0,1373.0,-187859.0,2477271.0,24050976.0,-2985742.0,75000.0,75000.0,,23531.0,4725.0,5750000.0,7120193.0,7120193.0,5750000.0,-344419.0,98531.0,,13226950.0,24269482.0,,,,-301955.0,6859331.0,-945952.0,-945952.0,-945952.0,-945952.0,-945952.0,-945952.0,-945952.0,-816324.0,-187859.0,-100115.0,-1038965.0,-344419.0,-187859.0,5750000.0,,8847024.0,-2069303.0,-694546.0,6367696.0,,977845.0,1164547.0,-742554.878304,970545.0,4309771.0,-746283.0,17230538.0,10423949.0,2.0,,7853733.0,,444643.0,,142606.0,1330520.0,1647464.0,157822.0,45120.0,0.0,5206725.0,,446079.0,-1242526.0,,10979.0,,-816324.0,-100120.0,-2069582.0,1465415.0,13667050.0,1955093.0,-344419.0,-306680.0,256352.0,-945952.0,5.0,279.0,10551949.0,-267166.0,14445517.0,6367696.0,-63768.878304,-296574.0,0.238686,935970.0,58401.0,31042572.0,21565710.0,9605459.0,14445517.0,17976821.0,16597055.0,17146243.0,8324643.0,4418.0,17230538.0,362773.0,-267166.0,-267166.0,226413.0,128000.0,306680.0,,5623917.0,10814.0
GRAL.MI,2021-12-31,12M,EUR,6893527.0,9391233.0,-7880868.0,11387222.0,-138065.0,976344.0,75000.0,11397688.0,-0.073392,2746128.0,-6584197.0,1142156.0,336593.0,426833.0,,325984.0,10609.0,107993.0,-2409534.0,-1769094.0,-117469.0,2927418.0,-2033028.0,-884181.0,-2409535.0,1142156.0,,16681619.0,2341870.0,-139050.0,1677572.0,17116395.0,18215043.0,4521871.0,4521871.0,782325.0,610524.0,15628540.0,-139889.0,2821484.0,2821484.0,2821484.0,2821484.0,31318.0,11397688.0,-0.073392,-836502.0,-732496.0,2088988.0,336593.0,56846700.0,0.0,4269095.0,1839812.0,5432000.0,-5624819.0,-18330.0,2257080.0,10055681.0,9529298.0,21516201.0,9954832.0,243895.0,243895.0,384.0,384.0,-243896.0,5371474.0,29523568.0,-7638008.0,75000.0,75000.0,,,2341870.0,5230000.0,8320078.0,8320078.0,5230000.0,-5190784.0,75000.0,,15717235.0,47207084.0,0.0,0.0,-1104470.0,2202820.0,12505356.0,-836502.0,-836502.0,-836502.0,-836502.0,-836502.0,-836502.0,-836502.0,-1536685.0,-242143.0,-45120.0,-3163725.0,-5190784.0,-242143.0,5230000.0,,13635333.0,-4951733.0,2027059.0,6625938.0,0.0,1457275.0,2472363.0,-508053.710073,959378.0,10285084.0,-330252.0,27071227.0,11397688.0,,211617.0,7798601.0,,606223.0,1.0,127645.0,2303395.0,2208025.0,102864.0,90240.0,0.0,9717837.0,,257048.0,-976391.0,1913369.0,0.0,-1104470.0,-1536685.0,-45120.0,-5047512.0,3178235.0,17116395.0,2821484.0,-5190784.0,-139050.0,385049.0,-1799201.0,0.0,95779.0,11421561.0,-385049.0,16681619.0,6625938.0,-54926.710073,-139889.0,0.143271,1272742.0,-2457.0,42177072.0,25001697.0,12841949.0,16681619.0,27401479.0,25495453.0,23962030.0,9866913.0,-1368.0,27071227.0,520915.0,-383375.0,-383375.0,58241.0,23873.0,58796.0,353427.0,2586503.0,0.0
GRAL.MI,2022-12-31,12M,EUR,9225306.0,10973204.0,-8885840.0,11387222.0,-146986.0,1979030.0,,11397688.0,0.037907,336593.0,-7902888.0,1142156.0,78304.0,168544.0,,64953.0,13351.0,445775.0,-258289.0,-2824361.0,-1051709.0,2363872.0,-1464249.0,-2530672.0,-258289.0,1142156.0,,17696371.0,0.0,0.0,7147858.0,23943054.0,22919016.0,8443965.0,8443965.0,643456.0,460627.0,22237702.0,332834.0,3057875.0,3057875.0,3057875.0,1078845.0,6734.0,11397688.0,0.037907,432047.0,1233665.0,4291540.0,78304.0,42876572.0,742297.0,6415631.0,2714721.0,5432000.0,-6678233.0,-169973.0,1995816.0,9499893.0,11120190.0,27898603.0,13724481.0,468784.0,468784.0,90.0,90.0,-536990.0,8188952.0,36953951.0,-7898575.0,0.0,0.0,0.0,,0.0,,10813615.0,10813615.0,,-2041132.0,0.0,,16555886.0,24732982.0,0.0,0.0,0.0,0.0,19179276.0,432047.0,432047.0,432047.0,432047.0,432047.0,432047.0,432047.0,-1419747.0,-536989.0,-40599.0,1325631.0,-2041132.0,-536989.0,5090000.0,,19012763.0,-6438229.0,3366763.0,8196478.0,178151.0,1483966.0,4794761.0,814494.96,1224655.0,11915876.0,1808605.0,37667535.0,11397688.0,,313848.0,7504077.0,6882.0,1019567.0,1.0,131488.0,2023425.0,2281490.0,477540.0,90240.0,0.0,11824804.0,,86450.0,764881.0,1913369.0,11651.0,0.0,-1419747.0,-46555.0,-6483141.0,4785875.0,23943054.0,3057875.0,-2041132.0,0.0,493737.0,-1367155.0,5956.0,44912.0,11421561.0,-503221.0,17696371.0,8196478.0,-120773.04,332834.0,0.24,1920243.0,33069.0,52416540.0,28509986.0,19257580.0,17696371.0,35858930.0,34720169.0,29497524.0,12482467.0,68295.0,37667535.0,576073.0,-503221.0,-503221.0,,23873.0,58796.0,688356.0,681314.0,9484.0
GRAL.MI,2023-12-31,12M,EUR,8164244.0,8450601.0,-10155117.0,11387222.0,-162798.0,1926245.0,,,,78304.0,-8480842.0,1142156.0,6650601.0,6740841.0,,6637588.0,13013.0,1218981.0,6572297.0,1329207.0,701792.0,-705567.0,2432775.0,4977187.0,6572297.0,1142156.0,,18275741.0,,-37787.0,1049431.0,22640420.0,26186069.0,7887211.0,7887211.0,725000.0,450144.0,23332369.0,344958.0,3321815.0,3321815.0,3321814.0,1395569.0,44776.0,,,887217.0,2165348.0,5487163.0,6650601.0,47810270.0,411643.0,6196247.0,2321173.0,5432000.0,815388.0,66684.0,1720148.0,9369692.0,8613399.0,34421587.0,15800208.0,933173.0,933173.0,546.0,546.0,-932318.0,6866627.0,43767355.0,-8920180.0,0.0,,450000.0,,,,17604403.0,17604403.0,,-2841299.0,450000.0,75000.0,22886424.0,26784566.0,0.0,0.0,,-37787.0,18841013.0,887217.0,887217.0,887218.0,887217.0,887217.0,887217.0,887218.0,-1810973.0,-932318.0,-450198.0,-4325327.0,-2841299.0,-932318.0,10559361.0,-2.0,24266470.0,-6659007.0,-1484028.0,8906049.0,98794.0,1495562.0,5937239.0,1211290.714016,9296230.0,13175563.0,2624645.0,38440628.0,11382138.0,,900683.0,7649544.0,,1383628.0,,220265.0,2644047.0,2512857.0,972802.0,90240.0,0.0,11314915.0,,229159.0,1232175.0,7972875.0,94966.0,,-1810973.0,-450198.0,-6669869.0,4140058.0,22640420.0,3321815.0,-2841299.0,-37787.0,432740.0,-493837.0,0.0,10862.0,11421561.0,-450076.0,18275741.0,8906049.0,-126002.285984,344957.0,0.279958,1750895.0,-462173.0,60926645.0,35880144.0,25491614.0,18275741.0,35815983.0,42650904.0,34740574.0,19318535.0,-309.0,38440628.0,506624.0,-450076.0,-450076.0,,39423.0,96583.0,405396.0,2853700.0,17336.0
