symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
CUBE.MI,2019-12-31,12M,EUR,,,,,,16996250.0,0.008046,,,,,,,,,,,,,,,,,,,211808.0,,,,,,,,,,,,,,16996250.0,0.008046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211808.0,,,,,,,5812.0,,,,,,,,,,,,,,,-200703.0,,,,-40374.0,,,,,,,,,,,,,,,1121613.0,6156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15500.0,,,,36000.0
CUBE.MI,2020-12-31,12M,EUR,142262.0,1522452.0,210000.0,2976.0,15500.0,16996250.0,0.012931,36616.0,-2742.0,300000.0,263114.0,263114.0,259804.0,3310.0,0.0,226498.0,0.0,-40549.0,10705.0,-871223.0,-901067.0,226498.0,300000.0,0.0,53019875.0,0.0,0.0,0.0,177779.0,2925942.0,579906.0,579906.0,30098.0,910310.0,88836.0,3584.0,3584.0,3584.0,3584.0,16996250.0,0.012931,219775.0,0.0,331823.0,335407.0,0.0,263114.0,,0.0,929969.0,51190037.0,-497341.0,3377.0,309128.0,9015.0,1966.0,772455.0,,23212.0,23212.0,15.0,15.0,-23197.0,54339902.0,-208872.0,15500.0,66051.0,66051.0,0.0,51640374.0,0.0,303606.0,740121.0,740121.0,303606.0,0.0,51706425.0,5142.0,703.0,,0.0,0.0,1056913.0,219775.0,219775.0,219775.0,219775.0,219775.0,219775.0,219775.0,-1827.0,-23197.0,-206130.0,689969.0,303606.0,-23197.0,240000.0,,1966.0,-915.0,386363.0,53010860.0,,6270.0,426307.0,284508.750579,-494599.0,349746.0,422709.0,950234.0,16996250.0,1089284.0,8426.0,9015.0,23197.0,,4520.0,37034.0,,1263.0,16903.0,0.0,321978.0,308611.0,0.0,92186.0,0.0,-1827.0,-51397081.0,177779.0,3584.0,0.0,0.0,3377.0,312659.0,0.0,0.0,0.0,,309128.0,16996250.0,-90900.0,53019875.0,53010860.0,-26166.249421,88836.0,0.287858,51092.0,0.0,54681718.0,53759996.0,1320027.0,53019875.0,527525.0,1661843.0,51755776.0,751533.0,3167.0,950234.0,179716.0,-90900.0,-90900.0,,15500.0,,,2015632.0,90900.0
CUBE.MI,2021-12-31,12M,EUR,152526.0,2314493.0,210000.0,5061.0,17000.0,16996250.0,0.01263,263114.0,-346240.0,330000.0,461162.0,461162.0,460798.0,364.0,0.0,198048.0,0.0,-671425.0,2139.0,-43469.0,-712755.0,198048.0,330000.0,0.0,52267394.0,0.0,0.0,0.0,626784.0,2985075.0,582244.0,582244.0,47508.0,1150655.0,120352.0,5757.0,5757.0,5757.0,696.0,16996250.0,0.01263,214670.0,0.0,403846.0,409603.0,0.0,461162.0,,0.0,912594.0,51190037.0,-714546.0,4068.0,219021.0,15471.0,2813.0,481943.0,0.0,68824.0,68824.0,2.0,2.0,-68822.0,54530067.0,-346240.0,17000.0,118571.0,118571.0,0.0,51972404.0,0.0,892607.0,1680429.0,1680429.0,892607.0,0.0,52090975.0,2292.0,589.0,,0.0,0.0,1801511.0,214670.0,214670.0,214670.0,214670.0,214670.0,214670.0,214670.0,-11517.0,-68822.0,-333180.0,912594.0,892607.0,-68822.0,,,2813.0,-334723.0,19987.0,52251923.0,0.0,10564.0,415027.0,218145.50334,-368306.0,74068.0,407875.0,1108727.0,16996250.0,,,15471.0,72890.0,-2292.0,1985.0,75023.0,74205.0,2224.0,124122.0,0.0,568411.0,335022.0,0.0,0.0,0.0,-11517.0,-334723.0,626784.0,5757.0,0.0,0.0,4068.0,512330.0,0.0,0.0,0.0,,219021.0,16996250.0,-4068.0,52267394.0,52251923.0,-1948.49666,120352.0,0.359236,37790.0,-623.0,55111334.0,53947823.0,2262673.0,52267394.0,700852.0,2843940.0,52126259.0,1693285.0,4319.0,1108727.0,341680.0,-5424.0,-5424.0,,17000.0,,,1834420.0,0.0
CUBE.MI,2022-12-31,12M,EUR,274913.0,3393117.0,250000.0,5061.0,33500.0,16996250.0,-0.004308,461162.0,-536754.0,500000.0,923518.0,923518.0,921996.0,1522.0,0.0,462356.0,0.0,-1163938.0,129709.0,-6801.0,-1041030.0,462356.0,500000.0,0.0,52459682.0,,0.0,0.0,526301.0,4693455.0,902500.0,902500.0,56039.0,1584986.0,-17751.0,5911.0,5911.0,5911.0,850.0,16996250.0,-0.004308,-73213.0,0.0,49693.0,55604.0,0.0,923518.0,,0.0,2173373.0,51190037.0,-1657810.0,55501.0,307074.0,343617.0,1963.0,474374.0,53207.0,140657.0,140657.0,15.0,15.0,-138568.0,56593836.0,-589961.0,33500.0,119071.0,119071.0,0.0,52158951.0,,1613475.0,3231654.0,3231654.0,1613475.0,0.0,52278022.0,,475.0,,0.0,0.0,3210636.0,-73213.0,-73213.0,-73213.0,-73213.0,-73213.0,-73213.0,-73213.0,-333207.0,-138568.0,,1963373.0,1613475.0,-138568.0,210000.0,-53207.0,1963.0,-203547.0,349898.0,52116065.0,0.0,11986.0,60578.0,-69209.641946,-1121056.0,453197.0,21177.0,1000675.0,16996250.0,,,343617.0,142211.0,-1.0,31514.0,93098.0,41737.0,1488.0,143999.0,0.0,682486.0,-90964.0,0.0,0.0,0.0,-333207.0,-203547.0,526301.0,5911.0,0.0,0.0,4974.0,424117.0,0.0,0.0,0.0,34923.0,341997.0,16996250.0,-4974.0,52459682.0,52116065.0,-970.641946,-17751.0,0.195143,123575.0,-49604.0,57350557.0,55691336.0,4134154.0,52459682.0,979498.0,4890875.0,52657102.0,3305889.0,-2074.0,1000675.0,365836.0,-4974.0,-4974.0,62250.0,33500.0,,,3108469.0,
CUBE.MI,2023-12-31,12M,EUR,362131.0,4588065.0,5859917.0,224708.0,39500.0,,,923518.0,-1834571.0,595083.0,1904897.0,1904897.0,1903869.0,1028.0,393022.0,981379.0,0.0,-1793689.0,83471.0,-41047.0,-1358243.0,981379.0,595083.0,0.0,57444388.0,,0.0,0.0,630344.0,7882493.0,1466588.0,1466588.0,277556.0,2571827.0,-221517.0,225412.0,225412.0,225412.0,704.0,,,-694615.0,0.0,-625922.0,-400510.0,0.0,1904897.0,38604971.0,0.0,4983117.0,51190037.0,-4027415.0,-25679.0,462453.0,1161285.0,1259.0,927336.0,27530.0,290210.0,290210.0,207.0,207.0,-266129.0,60864642.0,-1808894.0,39500.0,0.0,120171.0,,52944046.0,,,1953666.0,1953666.0,,-1277988.0,53064217.0,,361.0,37373512.0,0.0,0.0,1515357.0,-694615.0,-694615.0,-694615.0,-694615.0,-694615.0,-694615.0,-694615.0,-1042376.0,-266129.0,,-721883.0,-1277988.0,-266129.0,5705000.0,25677.0,1259.0,-792195.0,556105.0,56283103.0,,3906.0,-394663.0,-690181.780873,-2192844.0,1649342.0,-722006.0,1557680.0,17796250.0,,,1161285.0,271976.0,,79198.0,170023.0,27507.0,898.0,289677.0,0.0,712217.0,-916132.0,0.0,0.0,0.0,-1042376.0,-792195.0,630344.0,225412.0,-1277988.0,0.0,5847.0,-270179.0,0.0,0.0,0.0,90131.0,552584.0,17852500.0,-5847.0,57444388.0,56283103.0,-1413.780873,-221517.0,0.241796,794768.0,-110122.0,62148754.0,59398054.0,3420254.0,57444388.0,2279686.0,4704366.0,54266261.0,2132539.0,-23874.0,1557680.0,322579.0,-5847.0,-5847.0,174967.0,,56250.0,0.0,5310666.0,
