symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,DividendPaidCFO,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFO,InvestingCashFlow,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,TaxesRefundPaid
CUBE.MI,2023-12-31,TTM,EUR,923518.0,-1834571.0,393022.0,981379.0,0.0,-1793689.0,83471.0,-41047.0,-1358243.0,981379.0,0.0,0.0,-221517.0,225412.0,225412.0,0.0,0.0,1904897.0,4983117.0,-4027415.0,-25679.0,-266129.0,-1808894.0,-1277988.0,0.0,0.0,-694615.0,-694615.0,-1042376.0,-721883.0,-1277988.0,5705000.0,25677.0,-792195.0,556105.0,-2192844.0,271976.0,0.0,0.0,-1042376.0,-792195.0,-1277988.0,0.0,0.0,0.0,0.0,-110122.0
