symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
FARM.MI,2019-12-31,12M,EUR,10448202.0,15538357.0,,26073512.0,4130324.0,160550.0,89914139.0,-0.142576,4627000.0,-5763000.0,8924165.0,8383203.0,8383203.0,-2000.0,8365099.0,18104.0,3756000.0,-33000.0,6129000.0,-430000.0,2568000.0,8234000.0,3755000.0,8924165.0,-2000.0,17109241.0,590373.0,52648744.0,27854883.0,5332977.0,5332977.0,,35942247.0,13000.0,4554000.0,4554000.0,4553518.0,423194.0,,89914139.0,-0.142576,-12819588.0,117000.0,-11708325.0,-7154325.0,8383000.0,35685969.0,-4.988027,0.0,6994000.0,106756.0,-2399000.0,114000.0,1454837.0,11899838.0,19553157.0,2368207.0,3615258.0,0.0,1015252.0,1015252.0,79260.0,79260.0,-623000.0,1553846.0,26060418.0,-6603000.0,160550.0,12880287.0,919814.0,0.0,0.0,3618200.0,3618200.0,0.0,-2437000.0,13800101.0,346750.0,256159.0,30417382.0,154445.0,-82771.0,0.0,329000.0,567974.0,-12819588.0,-12819588.0,-12736817.0,-12819588.0,-12819588.0,-12737000.0,-12736817.0,-4949000.0,-935992.0,-1211000.0,-1411000.0,-2437000.0,-935992.0,8078000.0,-1000.0,2368207.0,-442000.0,1026000.0,-2443916.0,3725438.0,-4935657.0,-11133400.32,3364000.0,12876048.0,-9260790.0,56264002.0,89914139.0,1000.0,9.0,7653319.0,952000.0,,,1154837.0,5539841.0,1516644.0,1722624.0,,0.0,19334284.0,2021023.0,328887.0,-12723577.0,5031.0,1333000.0,-4973000.0,-1492000.0,-790000.0,32276.0,52648744.0,4554000.0,-2437000.0,,-26459871.0,0.0,24000.0,281000.0,348000.0,1454837.0,89955582.0,-2218668.0,17109241.0,-2443916.0,-532480.32,13240.0,0.24,327966.0,-78000.0,64208027.0,20727441.0,8951177.0,17263686.0,65524792.0,46944341.0,36353144.0,11002094.0,1015252.0,56264002.0,3346241.0,-2218668.0,-2218668.0,3311706.0,41443.0,0.0,1414814.0,-8087364.0,2218668.0
FARM.MI,2020-12-31,12M,EUR,11288658.0,14275777.0,-2531915.0,25447301.0,4890679.0,2548092.0,129682420.0,-0.113766,8383000.0,-4303000.0,12867231.0,17248937.0,17248937.0,,17229282.0,19655.0,8866000.0,-4000.0,-5391000.0,1040000.0,1893000.0,-2462000.0,8864000.0,12867231.0,0.0,12392072.0,49362.0,46317908.0,36001190.0,1252627.0,1252627.0,,31450949.0,119000.0,5335000.0,5335000.0,5335256.0,444577.0,53453.0,129682420.0,-0.113766,-14753386.0,85000.0,-13732158.0,-8396902.0,17249000.0,34122955.0,-4.063755,0.0,19573000.0,100834.0,-11423000.0,-28000.0,,10201193.0,18826520.0,4142871.0,2480890.0,264569.0,902947.0,902947.0,264.0,264.0,-813000.0,836965.0,30625246.0,-3589000.0,2548092.0,6280561.0,798937.0,0.0,16461000.0,16980547.0,16980547.0,16461000.0,-4015000.0,7079498.0,450360.0,520293.0,32935217.0,2683.0,697.0,,22000.0,984237.0,-14753386.0,-14753386.0,-14754083.0,-14753386.0,-14753386.0,-14754000.0,-14754083.0,-3732000.0,-902683.0,550000.0,9804000.0,12446000.0,-902683.0,9747000.0,,1610956.0,-407000.0,-2642000.0,-6434448.0,4722625.0,-3056842.0,-10694940.4,-7120000.0,11131802.0,-8650912.0,48798798.0,129682420.0,2000.0,-2.0,8625327.0,1213000.0,-3.0,,1964882.0,3576532.0,3558016.0,2794534.0,,0.0,16785655.0,1589097.0,320701.0,-14635105.0,15200.0,1530000.0,-3743000.0,-475000.0,-560000.0,42408.0,46317908.0,5335000.0,-4015000.0,1440026.0,-33838265.0,,11000.0,1025000.0,153000.0,,129701687.0,-5340060.0,12392072.0,-6434448.0,-1281614.4,118978.0,0.24,524276.0,-31000.0,66534666.0,29372619.0,18233174.0,12394755.0,57449710.0,54139911.0,30533479.0,22688962.0,,48798798.0,1920465.0,-5340060.0,-5340060.0,481977.0,19267.0,0.0,693723.0,4550241.0,3635465.0
FARM.MI,2021-12-31,12M,EUR,10446694.0,17334973.0,-2752826.0,11344043.0,5053445.0,2679186.0,129701688.0,-0.043557,17249000.0,-5548000.0,12867231.0,11087590.0,11087590.0,,11068699.0,18891.0,-6161000.0,78000.0,2601000.0,-1022000.0,-3372000.0,-1715000.0,6967000.0,12867231.0,0.0,7189177.0,178203.0,56262955.0,33025637.0,894931.0,894931.0,,33805314.0,206000.0,5498000.0,5498000.0,5497573.0,444128.0,8666.0,129701688.0,-0.043557,-5649463.0,6737000.0,-3990833.0,1507167.0,11088000.0,35259318.0,23.394433,11.0,1267000.0,62987.0,-5145000.0,-6209000.0,,8178905.0,16447190.0,5993905.0,3807479.0,0.0,1450249.0,1450249.0,3446.0,3446.0,-484000.0,821828.0,25121375.0,5297000.0,2679186.0,6946147.0,2000.0,0.0,0.0,17037267.0,17037267.0,0.0,-547000.0,6948147.0,8666.0,2083361.0,32168077.0,5368.0,-2685.0,,19000.0,6844608.0,-5649463.0,-5649463.0,-5646778.0,-5649463.0,-5649463.0,-5647000.0,-5646778.0,-3354000.0,-1446803.0,136000.0,-1223000.0,-547000.0,-1446803.0,2471000.0,10594000.0,3241079.0,-2079000.0,-676000.0,-9258013.0,4858221.0,3693366.0,-3987951.76,403000.0,12402215.0,-8594736.0,60070434.0,129701688.0,-13128000.0,,8268285.0,1407000.0,-1.0,6.0,2360077.0,4374760.0,3717141.0,3135308.0,,0.0,17196670.0,1648524.0,369322.0,-5441082.0,15200.0,1889000.0,-3455000.0,-198000.0,-2093000.0,2587.0,56262955.0,5498000.0,-547000.0,1596567.0,-25384468.0,,101000.0,334000.0,14000.0,,129701688.0,-2186199.0,7189177.0,-9258013.0,-524687.76,205696.0,0.24,276616.0,-143000.0,62904019.0,24226444.0,17932198.0,7194545.0,68665170.0,55709474.0,29878377.0,21904160.0,,60070434.0,2375216.0,-2186199.0,-2186199.0,,,,756254.0,-779677.0,589632.0
FARM.MI,2023-08-31,12M,EUR,6417460.0,10240796.0,-3337283.0,9244547.0,3160834.0,2566567.0,129701688.0,-0.068548,26199000.0,-3263000.0,12867231.0,10120348.0,12608389.0,,10101736.0,18612.0,-16079000.0,45000.0,17932000.0,-1206000.0,587000.0,17358000.0,-16079000.0,12867231.0,,7780985.0,588388.0,33600344.0,26125318.0,2460596.0,2460596.0,357511.0,34569896.0,53000.0,3682000.0,3682000.0,3681687.0,520853.0,0.0,129701688.0,-0.068548,-8890738.0,3229000.0,-7771350.0,-4089350.0,10120000.0,32575258.0,,257538.0,-18769000.0,29872.0,9578000.0,-3036000.0,,3239324.0,9265806.0,7210175.0,-682210.0,0.0,1064372.0,1064372.0,16675.0,16675.0,-2495000.0,114211.0,14557386.0,-10151000.0,2566567.0,8140246.0,2000.0,11934.0,,4315805.0,4315805.0,,-10691000.0,8154180.0,,2083361.0,28050563.0,9209.0,-1955.0,,,,-8890738.0,-8890738.0,-8888783.0,-8890738.0,-8890738.0,-8889000.0,-8888783.0,-2183000.0,-1047697.0,-6970000.0,-10814000.0,-10691000.0,-1047697.0,-7955000.0,,3872892.0,-998000.0,-123000.0,-1484821.0,3514077.0,-1595065.0,-6995081.4,12841000.0,7777794.0,-8460004.0,32918134.0,129701688.0,,,6026482.0,947000.0,,,2280612.0,3134404.0,4523226.0,2497395.0,2488041.0,0.0,10278838.0,481676.0,,-8835722.0,15200.0,1329000.0,-2243000.0,-8031000.0,-1020000.0,0.0,33600344.0,3682000.0,-10691000.0,955340.0,-39244463.0,,60000.0,1061000.0,22000.0,,129701688.0,-2591822.0,7780985.0,-1484821.0,-598628.4,53061.0,0.24,307016.0,-37000.0,50829972.0,12096790.0,6776401.0,7790194.0,41378138.0,43039778.0,24704653.0,8469882.0,,32918134.0,726974.0,-2494285.0,-2494285.0,640000.0,,0.0,84339.0,-8444578.0,1636482.0
