symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EnterpriseValue,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherProperties,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital,WriteOff
EDNR.MI,2022-12-31,3M,EUR,,,-171000000.0,,,,,,,,,,,565000000.0,,,,,,,,,,,,,,,,,,,4452000000.0,3967000000.0,,,,,,,,,,,,2642000000.0,,,,180000000.0,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,,,,,423000000.0,,,,,337000000.0,374000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDNR.MI,2023-03-31,3M,EUR,,,,,,4736117250.0,0.060809,,,,,,,,,,,,,,,,,4736117250.0,0.060809,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDNR.MI,2023-06-30,3M,EUR,1892000000.0,2236000000.0,,138000000.0,80000000.0,,,355000000.0,4736000000.0,933000000.0,955000000.0,4736000000.0,6201000000.0,640000000.0,3153000000.0,6370000000.0,51000000.0,299000000.0,350000000.0,5240000000.0,124000000.0,124000000.0,468000000.0,,,-101000000.0,-75000000.0,49000000.0,6736619680.0,306000000.0,2233000000.0,2586000000.0,,4015000000.0,700000000.0,2377000000.0,,249000000.0,6948000000.0,80000000.0,304000000.0,448000000.0,752000000.0,253000000.0,992000000.0,2547000000.0,6611619680.0,390000000.0,-13000000.0,,-101000000.0,-101000000.0,-88000000.0,0.0,-101000000.0,-101000000.0,-88000000.0,16000000.0,16000000.0,4015000000.0,3615000000.0,397000000.0,112000000.0,33000000.0,216000000.0,7058823.529412,717000000.0,-17000000.0,3853000000.0,4736117250.0,397000000.0,388000000.0,353000000.0,14000000.0,208000000.0,38000000.0,5000000.0,386000000.0,496000000.0,22000000.0,0.0,2056000000.0,-136000000.0,332000000.0,235000000.0,3153000000.0,124000000.0,187000000.0,4736117250.0,9000000.0,6201000000.0,3615000000.0,-58941176.470588,-48000000.0,0.352941,18000000.0,14226000000.0,6649000000.0,1102000000.0,6591000000.0,3870000000.0,7635000000.0,7856000000.0,2395000000.0,,-1000000.0,3853000000.0,164000000.0,-167000000.0,-167000000.0,1130000000.0,-2000000.0
EDNR.MI,2023-09-30,3M,EUR,2022000000.0,2420000000.0,,126000000.0,78000000.0,,,344000000.0,4736000000.0,1256000000.0,1279000000.0,4736000000.0,6412000000.0,,3296000000.0,6188000000.0,51000000.0,307000000.0,358000000.0,4800000000.0,116000000.0,116000000.0,317000000.0,,,299000000.0,471000000.0,587000000.0,6815453087.0,181000000.0,2231000000.0,2587000000.0,,,834000000.0,1551000000.0,0.0,308000000.0,7166000000.0,78000000.0,293000000.0,447000000.0,740000000.0,284000000.0,1094000000.0,,6668453087.0,412000000.0,-22000000.0,,299000000.0,299000000.0,321000000.0,0.0,299000000.0,299000000.0,321000000.0,-2000000.0,-2000000.0,4015000000.0,3825000000.0,374000000.0,66000000.0,33000000.0,446000000.0,197517937.219731,421000000.0,413000000.0,4130000000.0,4736117250.0,485000000.0,353000000.0,356000000.0,,205000000.0,57000000.0,-113000000.0,310000000.0,,23000000.0,0.0,2304000000.0,446000000.0,,,3296000000.0,116000000.0,486000000.0,4736117250.0,-11000000.0,6412000000.0,3825000000.0,39517937.219731,125000000.0,0.280269,19000000.0,13931000000.0,6859000000.0,1098000000.0,6824000000.0,3717000000.0,7107000000.0,7743000000.0,2307000000.0,453000000.0,11000000.0,4130000000.0,282000000.0,141000000.0,141000000.0,1388000000.0,4000000.0
EDNR.MI,2023-12-31,3M,EUR,2246000000.0,2561000000.0,-170000000.0,547000000.0,89000000.0,,,330000000.0,4736000000.0,1234000000.0,1383000000.0,4736000000.0,6460000000.0,722000000.0,3568000000.0,6114000000.0,51000000.0,294000000.0,345000000.0,4591000000.0,104000000.0,-8000000.0,152000000.0,,,29000000.0,422000000.0,526000000.0,7103148330.0,181000000.0,2107000000.0,2494000000.0,2731000000.0,3811000000.0,765000000.0,1037000000.0,9000000.0,174000000.0,7171000000.0,89000000.0,279000000.0,417000000.0,696000000.0,291000000.0,1059000000.0,2272000000.0,7284148330.0,435000000.0,-23000000.0,,29000000.0,29000000.0,38000000.0,14000000.0,29000000.0,15000000.0,52000000.0,-47000000.0,-47000000.0,3811000000.0,3966000000.0,401000000.0,85000000.0,33000000.0,553000000.0,40024390.243902,343000000.0,422000000.0,4333000000.0,4736117250.0,376000000.0,364000000.0,387000000.0,7000000.0,229000000.0,116000000.0,-323000000.0,-111000000.0,468000000.0,149000000.0,0.0,2503000000.0,41000000.0,349000000.0,167000000.0,3568000000.0,104000000.0,515000000.0,4736117250.0,-27000000.0,6460000000.0,3966000000.0,-1975609.756098,3000000.0,0.073171,36000000.0,13627000000.0,6877000000.0,1041000000.0,6895000000.0,3911000000.0,6732000000.0,7513000000.0,2141000000.0,,0.0,4333000000.0,257000000.0,-27000000.0,-27000000.0,1523000000.0,32000000.0
EDNR.MI,2024-03-31,3M,EUR,2048000000.0,2343000000.0,,564000000.0,86000000.0,4736117250.0,0.067988,321000000.0,4736000000.0,1701000000.0,1850000000.0,4736000000.0,6444000000.0,,3406000000.0,6048000000.0,52000000.0,359000000.0,411000000.0,4626000000.0,116000000.0,116000000.0,111000000.0,4736117250.0,0.067988,322000000.0,416000000.0,532000000.0,7131593020.0,190000000.0,2108000000.0,2497000000.0,,,660000000.0,723000000.0,0.0,92000000.0,7216000000.0,86000000.0,269000000.0,413000000.0,682000000.0,294000000.0,1109000000.0,,7473593020.0,374000000.0,-20000000.0,,322000000.0,322000000.0,334000000.0,8000000.0,322000000.0,314000000.0,342000000.0,-14000000.0,-14000000.0,3771000000.0,3947000000.0,393000000.0,90000000.0,33000000.0,516000000.0,302889812.889813,244000000.0,416000000.0,4066000000.0,4736117250.0,440000000.0,732000000.0,389000000.0,,295000000.0,122000000.0,62000000.0,19000000.0,,149000000.0,0.0,2442000000.0,481000000.0,,,3406000000.0,116000000.0,322000000.0,4736117250.0,-2000000.0,6444000000.0,3947000000.0,4889812.889813,147000000.0,0.305613,36000000.0,13591000000.0,6857000000.0,1093000000.0,6818000000.0,3650000000.0,6773000000.0,7543000000.0,2147000000.0,,7000000.0,4066000000.0,394000000.0,16000000.0,16000000.0,1422000000.0,2000000.0
EDNR.MI,2024-06-30,3M,EUR,1897000000.0,1948000000.0,,567000000.0,87000000.0,,,309000000.0,4736000000.0,1962000000.0,2103000000.0,4736000000.0,6306000000.0,284000000.0,2299000000.0,5851000000.0,51000000.0,934000000.0,985000000.0,4202000000.0,122000000.0,122000000.0,100000000.0,,,-101000000.0,-96000000.0,26000000.0,6347175874.0,127000000.0,2108000000.0,2514000000.0,,3753000000.0,903000000.0,498000000.0,0.0,181000000.0,7697000000.0,87000000.0,258000000.0,457000000.0,715000000.0,296000000.0,1560000000.0,2629000000.0,7104175874.0,380000000.0,-8000000.0,,-101000000.0,-101000000.0,-101000000.0,8000000.0,-101000000.0,-109000000.0,-93000000.0,20000000.0,20000000.0,3753000000.0,3792000000.0,495000000.0,72000000.0,33000000.0,14000000.0,-116345454.545455,1066000000.0,-163000000.0,3202000000.0,4736117250.0,511000000.0,491000000.0,406000000.0,10000000.0,297000000.0,81000000.0,-35000000.0,692000000.0,438000000.0,141000000.0,0.0,1972000000.0,-165000000.0,402000000.0,171000000.0,2299000000.0,122000000.0,221000000.0,4736117250.0,25000000.0,6306000000.0,3792000000.0,4654545.454545,-64000000.0,0.387879,43000000.0,13449000000.0,6763000000.0,1700000000.0,6686000000.0,3365000000.0,6763000000.0,7598000000.0,2561000000.0,,1000000.0,3202000000.0,75000000.0,12000000.0,12000000.0,1649000000.0,2000000.0
