symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherProperties,OtherShortTermInvestments,Payables,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkingCapital
EDNR.MI,2022-12-31,3M,EUR,,,-171000000.0,,,,,,,,,565000000.0,,,,,,,,,,4452000000.0,3967000000.0,,,,,,,,,,2642000000.0,,180000000.0,,,,,,,,,,13000000.0,,,423000000.0,,,337000000.0,374000000.0,,,,,,,,,,,,,,
EDNR.MI,2023-06-30,3M,EUR,1892000000.0,2236000000.0,,138000000.0,80000000.0,355000000.0,4736000000.0,933000000.0,955000000.0,4736000000.0,6201000000.0,640000000.0,6370000000.0,51000000.0,299000000.0,350000000.0,5240000000.0,468000000.0,306000000.0,2233000000.0,2586000000.0,,4015000000.0,2377000000.0,249000000.0,6948000000.0,80000000.0,304000000.0,448000000.0,752000000.0,253000000.0,992000000.0,2547000000.0,390000000.0,,4015000000.0,3615000000.0,397000000.0,112000000.0,33000000.0,4736117250.0,397000000.0,388000000.0,353000000.0,14000000.0,208000000.0,38000000.0,496000000.0,22000000.0,2056000000.0,332000000.0,235000000.0,187000000.0,4736117250.0,6201000000.0,3615000000.0,18000000.0,14226000000.0,6649000000.0,1102000000.0,6591000000.0,7635000000.0,7856000000.0,2395000000.0,164000000.0,1130000000.0
EDNR.MI,2023-09-30,3M,EUR,2022000000.0,2420000000.0,,126000000.0,78000000.0,344000000.0,4736000000.0,1256000000.0,1279000000.0,4736000000.0,6412000000.0,,6188000000.0,51000000.0,307000000.0,358000000.0,4800000000.0,317000000.0,181000000.0,2231000000.0,2587000000.0,,,1551000000.0,308000000.0,7166000000.0,78000000.0,293000000.0,447000000.0,740000000.0,284000000.0,1094000000.0,,412000000.0,,4015000000.0,3825000000.0,374000000.0,66000000.0,33000000.0,4736117250.0,485000000.0,353000000.0,356000000.0,,205000000.0,57000000.0,,23000000.0,2304000000.0,,,486000000.0,4736117250.0,6412000000.0,3825000000.0,19000000.0,13931000000.0,6859000000.0,1098000000.0,6824000000.0,7107000000.0,7743000000.0,2307000000.0,282000000.0,1388000000.0
EDNR.MI,2023-12-31,3M,EUR,2246000000.0,2561000000.0,-170000000.0,547000000.0,89000000.0,330000000.0,4736000000.0,1234000000.0,1383000000.0,4736000000.0,6460000000.0,722000000.0,6114000000.0,51000000.0,294000000.0,345000000.0,4591000000.0,152000000.0,181000000.0,2107000000.0,2494000000.0,2731000000.0,3811000000.0,1037000000.0,174000000.0,7171000000.0,89000000.0,279000000.0,417000000.0,696000000.0,291000000.0,1059000000.0,2272000000.0,435000000.0,,3811000000.0,3966000000.0,401000000.0,85000000.0,33000000.0,4736117250.0,376000000.0,364000000.0,387000000.0,7000000.0,229000000.0,116000000.0,468000000.0,149000000.0,2503000000.0,349000000.0,167000000.0,515000000.0,4736117250.0,6460000000.0,3966000000.0,36000000.0,13627000000.0,6877000000.0,1041000000.0,6895000000.0,6732000000.0,7513000000.0,2141000000.0,257000000.0,1523000000.0
EDNR.MI,2024-03-31,3M,EUR,2048000000.0,2343000000.0,,564000000.0,86000000.0,321000000.0,4736000000.0,1701000000.0,1850000000.0,4736000000.0,6444000000.0,,6048000000.0,52000000.0,359000000.0,411000000.0,4626000000.0,111000000.0,190000000.0,2108000000.0,2497000000.0,,,723000000.0,92000000.0,7216000000.0,86000000.0,269000000.0,413000000.0,682000000.0,294000000.0,1109000000.0,,374000000.0,,3771000000.0,3947000000.0,393000000.0,90000000.0,33000000.0,4736117250.0,440000000.0,732000000.0,389000000.0,,295000000.0,122000000.0,,149000000.0,2442000000.0,,,322000000.0,4736117250.0,6444000000.0,3947000000.0,36000000.0,13591000000.0,6857000000.0,1093000000.0,6818000000.0,6773000000.0,7543000000.0,2147000000.0,394000000.0,1422000000.0
EDNR.MI,2024-06-30,3M,EUR,1897000000.0,1948000000.0,,567000000.0,87000000.0,309000000.0,4736000000.0,1962000000.0,2103000000.0,4736000000.0,6306000000.0,284000000.0,5851000000.0,51000000.0,934000000.0,985000000.0,4202000000.0,100000000.0,127000000.0,2108000000.0,2514000000.0,,3753000000.0,498000000.0,181000000.0,7697000000.0,87000000.0,258000000.0,457000000.0,715000000.0,296000000.0,1560000000.0,2629000000.0,380000000.0,,3753000000.0,3792000000.0,495000000.0,72000000.0,33000000.0,4736117250.0,511000000.0,491000000.0,406000000.0,10000000.0,297000000.0,81000000.0,438000000.0,141000000.0,1972000000.0,402000000.0,171000000.0,221000000.0,4736117250.0,6306000000.0,3792000000.0,43000000.0,13449000000.0,6763000000.0,1700000000.0,6686000000.0,6763000000.0,7598000000.0,2561000000.0,75000000.0,1649000000.0
