symbol,asOfDate,periodType,currencyCode,AccountsPayable,AdditionalPaidInCapital,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkingCapital
GF.MI,2022-12-31,3M,EUR,2349836.0,,3490198.0,,,,,43723919.0,1311.0,,,,47265.0,,,95474.0,,,4865994.0,,,178952.0,,,,0.0,,227040.0,,,,,,,,,764591.0,11585712.0,4982946.0,969804.0,,,2377891.0,0.0,,,,,,,,,,,,,,
GF.MI,2023-03-31,3M,EUR,,25419745.0,,,4202329.0,62021199.0,62021199.0,,,4202329.0,54303603.0,409503997.0,56521.0,6393384.0,23274.0,119876.0,0.0,2049653.0,,389832853.0,23274.0,,,335529250.0,335529250.0,,846134.0,,273508051.0,4825608.0,52253950.0,423078.0,56521.0,1477421.0,12635066.0,2049653.0,3126709.0,20922928.0,,,342914428.0,6393384.0,423078.0,,2937534.0,12635066.0,54303603.0,52253950.0,4145292.0,419529241.0,389832853.0,335529250.0,54303603.0,365225638.0,10025244.0,358832254.0,6393384.0,403110613.0
GF.MI,2023-06-30,3M,EUR,2499166.0,25419745.0,3998652.0,1976662.0,4202329.0,47962217.0,47962217.0,,47962217.0,4202329.0,58085759.0,462490067.0,64321.0,21568771.0,23274.0,140439.0,0.0,2265593.0,5168536.0,443831251.0,23274.0,178952.0,1976662.0,385745492.0,387722154.0,12500.0,1015361.0,226902.0,337783275.0,5168536.0,55820166.0,486760.0,64321.0,1503604.0,12635066.0,2265593.0,351255.0,,11401644.0,764030.0,409068298.0,17249731.0,2721611.0,0.0,27983728.0,12635066.0,58085759.0,55820166.0,2737941.0,469959970.0,443831251.0,387722154.0,58085759.0,411874211.0,7469903.0,390305440.0,3348921.0,440921296.0
GF.MI,2023-09-30,3M,EUR,,25419745.0,,,4202329.0,80294955.0,80294955.0,,,4202329.0,62040644.0,465687228.0,59333.0,5072879.0,23274.0,127289.0,0.0,2342523.0,,418877918.0,23274.0,,,356837274.0,356837274.0,12500.0,1186447.0,,276542319.0,5095554.0,59698121.0,486760.0,59333.0,1575637.0,12635066.0,2342523.0,3071647.0,12519314.0,,,383165615.0,5072879.0,,,31951763.0,12635066.0,62040644.0,59698121.0,2226658.0,476719486.0,418877918.0,356837274.0,62040644.0,414678842.0,11032258.0,409605963.0,5072879.0,460614349.0
GF.MI,2023-12-31,3M,EUR,2462378.0,25419745.0,3847477.0,,4202329.0,21640716.0,21640716.0,21639312.0,1404.0,4202329.0,66433369.0,491853207.0,,21115386.0,22974.0,,0.0,2603700.0,4993230.0,455965230.0,22974.0,178952.0,,389531861.0,389531861.0,12500.0,1423182.0,197762.0,367891145.0,4993230.0,63829669.0,557491.0,47265.0,1635861.0,12635066.0,2603700.0,,,6739756.0,769039.0,463129879.0,16598252.0,1730617.0,0.0,15067393.0,12635066.0,66433369.0,63829669.0,5351995.0,500043102.0,455965230.0,389531861.0,66433369.0,433609733.0,8189895.0,412494347.0,7396118.0,470737821.0
GF.MI,2024-03-31,3M,EUR,,25419745.0,,,4202329.0,106291709.0,106291709.0,,,4202329.0,71328752.0,483994885.0,,9488268.0,29607.0,,0.0,2791750.0,,421953480.0,29607.0,,,350624728.0,350624728.0,0.0,1262340.0,,244333019.0,4828491.0,68537002.0,557491.0,53715.0,1567403.0,12635066.0,2791750.0,2883620.0,17980350.0,,,372576941.0,9488268.0,,,4878378.0,12635066.0,71328752.0,68537002.0,5126235.0,495085844.0,421953480.0,350624728.0,71328752.0,423757092.0,11090959.0,414268824.0,9488268.0,474506617.0
