symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital
GF.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077065.0,7641890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GF.MI,2020-12-31,12M,EUR,1609000.0,131000.0,5837550.0,,12635066.0,0.421678,16765381.0,3481000.0,-951614.0,1941000.0,3275758.0,24193000.0,24193000.0,-2093702.0,24191000.0,2000.0,7440094.0,-44587752.0,44324030.0,-263722.0,7440094.0,3275758.0,-2093702.0,22564221.0,5908482.0,204324082.0,,,,9241002.0,2687984.0,,,12635066.0,0.421678,5327925.0,0.0,9612849.0,9612849.0,0.0,24205475.0,,46298.0,-2093702.0,-125386.0,9524721.0,676.0,2748000.0,0.0,763812.0,5076000.0,14560360.0,855522.0,196019221.0,-942539.0,46298.0,179000.0,1941000.0,173455000.0,175396000.0,,1556044.0,214000.0,,0.0,0.0,149262000.0,5327925.0,5327925.0,5327925.0,5327925.0,5327925.0,5327925.0,5327925.0,-461653.0,0.0,5075660.0,-480886.0,21800409.0,768896.0,,1453096.0,11115524.0,6315139.488319,10476335.0,4947511.0,9612849.0,20468842.0,12635066.0,763812.0,,941000.0,-745.0,1446511.0,2750000.0,1202000.0,177445762.0,-244000.0,0.0,6194002.0,2034896.0,8109828.0,0.0,1867950.0,0.0,-461653.0,0.0,-489961.0,5908482.0,,74000.0,74000.0,177000.0,5327925.0,0.0,0.0,0.0,9075.0,2748000.0,12635066.0,-788522.0,22564221.0,21800409.0,-515460.511681,2781903.0,0.343029,650424.0,210209618.0,196019221.0,175396000.0,22564221.0,10855993.0,187645397.0,5885770.0,178404395.0,20468842.0,1835002.0,-1502675.0,-1502675.0,195083080.0
GF.MI,2021-12-31,12M,EUR,1866745.0,19000.0,7828952.0,,12635066.0,0.748185,24205475.0,3471032.0,-1538641.0,1667000.0,3275758.0,33458171.0,33458171.0,-2131170.0,33456461.0,1710.0,9253364.0,-145668961.0,141019742.0,-4649219.0,9253364.0,3275758.0,-2131170.0,31966142.0,9334023.0,358647451.0,18291000.0,18291000.0,0.0,17031571.0,4472739.0,,,12635066.0,0.748185,9453364.0,0.0,15068593.0,15068593.0,0.0,33458839.0,,28415.0,-139768.0,-37061.0,9392438.0,-2555.0,3196593.0,0.0,1670567.0,4922460.0,20670340.0,944680.0,315582524.0,-1537947.0,28415.0,178952.0,1667000.0,283616382.0,283616382.0,,158076.0,232628.0,,0.0,1991402.0,250158211.0,9453364.0,9453364.0,9453364.0,9453364.0,9453364.0,9453364.0,9453364.0,-991865.0,0.0,4922460.0,-546082.0,30295575.0,263866.0,0.0,1472147.0,16211267.0,10229037.801589,10931079.0,5601747.0,15068593.0,30004363.0,12635066.0,1670567.0,344373.0,923811.0,17.0,593391.0,8336265.0,1039848.0,321967580.0,-41000.0,0.0,12449156.0,2293266.0,13926103.0,0.0,367697.0,0.0,-991865.0,0.0,-546776.0,9334023.0,,78481.0,78481.0,200364.0,9453364.0,0.0,0.0,0.0,694.0,3196593.0,12635066.0,-1145044.0,31966142.0,30295575.0,-367000.198411,4472739.0,0.321177,928434.0,365268893.0,315582524.0,283616382.0,31966142.0,14935770.0,333302751.0,6621442.0,316271180.0,30004363.0,2246146.0,-1142674.0,-1142674.0,341615880.0
GF.MI,2022-12-31,12M,EUR,2349836.0,,25419745.0,,11250401.0,0.97,33458839.0,3490198.0,-1076883.0,,4202329.0,43725230.0,43725230.0,-4726682.0,43723919.0,1311.0,10272951.0,-69269605.0,47729771.0,-21539834.0,10272951.0,4202329.0,-4726682.0,56774746.0,14387446.0,436457335.0,,,47265.0,16465820.0,5486234.0,,,11250401.0,0.97,10885387.0,584.0,18401276.0,18401276.0,0.0,43731790.0,324501629.0,20300.0,12972286.0,95474.0,-2711329.0,-1441.0,5949344.0,0.0,2047798.0,4865994.0,27051942.0,1073696.0,400702555.0,-1064889.0,20300.0,178952.0,,343927809.0,343927809.0,0.0,678767.0,227040.0,90972475.0,0.0,17698968.0,300202579.0,10885387.0,10885387.0,10885387.0,10885387.0,10885387.0,10885387.0,10885387.0,-600490.0,8972.0,4865994.0,-473955.0,54726948.0,423078.0,47265.0,1459443.0,20332780.0,12161933.088746,-1634446.0,8650666.0,18401276.0,41439388.0,12635066.0,2047798.0,326750.0,764591.0,11585712.0,864571.0,4982946.0,969804.0,386198648.0,-525681.0,0.0,12483693.0,2377891.0,16470356.0,0.0,2134762.0,0.0,-600490.0,0.0,-476393.0,14387446.0,,139922.0,139922.0,177485.0,10885387.0,0.0,0.0,8972.0,2438.0,5949344.0,12635066.0,-725500.0,56774746.0,54726948.0,-654957.911254,5584969.0,0.339092,4155566.0,443814505.0,400702555.0,343927809.0,56774746.0,23038112.0,387039759.0,7357170.0,370573939.0,41439388.0,5150911.0,-1931504.0,-1931504.0,419991515.0
GF.MI,2023-12-31,12M,EUR,2462378.0,,25419745.0,442855.0,12635066.0,1.19,43731790.0,3847477.0,-1045728.0,,4202329.0,21640716.0,21640716.0,-5433078.0,21639312.0,1404.0,-22090641.0,-80053382.0,34962853.0,-45090529.0,-22090641.0,4202329.0,-5433078.0,66433369.0,30054765.0,491853207.0,,,,21115386.0,6644148.0,1244739.0,801884.0,12635066.0,1.19,15067393.0,0.0,23087474.0,24332213.0,0.0,21641149.0,394048432.0,22974.0,-5433078.0,,-16653276.0,150.0,6274365.0,0.0,2603700.0,4993230.0,32246578.0,0.0,455965230.0,-1050015.0,22974.0,178952.0,,389531861.0,389531861.0,12500.0,1423182.0,197762.0,117506113.0,0.0,0.0,367891145.0,15067393.0,15067393.0,15067393.0,15067393.0,15067393.0,15067393.0,15067393.0,-873022.0,-15324.0,4993230.0,-161669.0,63829669.0,557491.0,47265.0,1635861.0,25418058.0,15811013.09068,-15607548.0,9159104.0,23087474.0,62301343.0,12635066.0,2603700.0,4454204.0,,,523818.0,6739756.0,769039.0,463129879.0,-382207.0,0.0,16598252.0,1730617.0,22001629.0,0.0,2072347.0,0.0,-873022.0,-15474.0,-172706.0,30054765.0,1244739.0,168541.0,168541.0,204437.0,15067393.0,0.0,0.0,150.0,11037.0,6274365.0,12635066.0,177770.0,66433369.0,63829669.0,-342224.90932,6934236.0,0.315169,5351995.0,500043102.0,455965230.0,389531861.0,66433369.0,39213869.0,433609733.0,8189895.0,412494347.0,62301343.0,7396118.0,-1085845.0,-1085845.0,470737821.0
