symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EnterpriseValue,FinancialAssets,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,ReconciledCostOfRevenue,ReconciledDepreciation,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TreasurySharesNumber,WorkingCapital
TRN.MI,2022-12-31,3M,EUR,,,-10482700000.0,,418900000.0,,,2403300000.0,,-671600000.0,442200000.0,,,-208100000.0,1971500000.0,183600000.0,-790300000.0,,180300000.0,-790300000.0,442200000.0,-208100000.0,,2581300000.0,,,,,3500000.0,,220200000.0,220200000.0,,,,,,,,,,75500000.0,-734000000.0,,,251500000.0,,26683600000.0,,200000.0,83000000.0,,-730900000.0,,217700000.0,,,73800000.0,,20979800000.0,,,,,,,,,,,,,,,,-515900000.0,,,121000000.0,48400000.0,4800000.0,,,,,,,,3100000.0,,524300000.0,100000.0,971400000.0,,418000000.0,501500000.0,96300000.0,,,,9200000.0,,0.0,46100000.0,,,4037900000.0,,,,,,,93200000.0,,,,,,,,,,,,,
TRN.MI,2023-03-31,3M,EUR,,,,,,2005616091.0,0.09982,,-314900000.0,-314900000.0,,1817500000.0,2162300000.0,,,,,-309000000.0,-309000000.0,-255600000.0,,,,,,,2819500000.0,2819500000.0,,,186600000.0,186600000.0,,,157800000.0,2005616091.0,0.09982,,,,,,,-255600000.0,-4000000.0,,,,,,,,-314900000.0,,,,,,,,,,,,,,,-500000.0,-500000.0,,,199500000.0,,,,,,,,,,,,59300000.0,,,,,,,,,,,,,,344800000.0,,,,,,-13800000.0,,,,,,,,,,,,,,,,,,,,,,,
TRN.MI,2023-06-30,3M,EUR,2522400000.0,1245900000.0,-10756900000.0,79800000.0,122700000.0,,,2411300000.0,-479200000.0,,442200000.0,2360100000.0,2591000000.0,,2284900000.0,75200000.0,,295200000.0,-73700000.0,460200000.0,442200000.0,,6124100000.0,3060700000.0,146100000.0,4412700000.0,2650000000.0,2650000000.0,,5878900000.0,180200000.0,180200000.0,193900000.0,137200000.0,224900000.0,,,211200000.0,359800000.0,553700000.0,24303370315.0,67800000.0,,-148400000.0,,252300000.0,791200000.0,27380200000.0,602400000.0,6900000.0,102100000.0,17932800000.0,-427600000.0,122700000.0,229000000.0,9158700000.0,9158700000.0,76300000.0,125300000.0,21167700000.0,15660070315.0,17900000.0,2800000.0,9448600000.0,211200000.0,211200000.0,211400000.0,-3000000.0,,211200000.0,214200000.0,208400000.0,208400000.0,-27300000.0,-27300000.0,,16623300000.0,5332900000.0,134400000.0,48700000.0,4800000.0,553700000.0,214200000.0,330800000.0,296500000.0,305900000.0,748500000.0,2006158124.0,,180200000.0,538900000.0,100000.0,957500000.0,10600000.0,350600000.0,511500000.0,355700000.0,230900000.0,0.0,2954500000.0,7600000.0,298600000.0,0.0,27300000.0,146100000.0,180200000.0,3807400000.0,2009992000.0,6124100000.0,5332900000.0,0.0,87200000.0,0.292029,23700000.0,22536000000.0,15282800000.0,11808700000.0,6142000000.0,442600000.0,16394000000.0,18123300000.0,10515100000.0,325600000.0,748500000.0,81500000.0,3833876.0,-1466200000.0
TRN.MI,2023-09-30,3M,EUR,2058400000.0,992400000.0,,80500000.0,,2005778340.0,0.114818,,-639500000.0,,,911700000.0,1132200000.0,15800000.0,,,-1114500000.0,-158500000.0,176200000.0,-1114500000.0,,15800000.0,6337300000.0,,133900000.0,2205100000.0,570100000.0,570100000.0,,4213600000.0,209700000.0,209700000.0,196300000.0,196300000.0,205200000.0,2005778340.0,0.114818,230300000.0,340700000.0,537000000.0,23515416562.0,,-1009200000.0,-34300000.0,,,807100000.0,,627900000.0,,,16627900000.0,-710500000.0,503500000.0,,9720500000.0,9720500000.0,,34000000.0,,14297716562.0,17300000.0,500000.0,9378900000.0,230300000.0,230300000.0,225500000.0,4300000.0,,230300000.0,226000000.0,229800000.0,229800000.0,-22100000.0,-22100000.0,,17012200000.0,5530200000.0,,,,537000000.0,226000000.0,605200000.0,287200000.0,340700000.0,761800000.0,2005778340.0,,1283900000.0,,,,9700000.0,,,,220500000.0,0.0,2237000000.0,,318600000.0,,,133900000.0,196300000.0,,2009992000.0,6337300000.0,5530200000.0,0.0,93100000.0,0.292216,,20527900000.0,16057800000.0,10290600000.0,6354600000.0,421100000.0,14173300000.0,18322800000.0,9959700000.0,340700000.0,761800000.0,178600000.0,4213660.0,-2008500000.0
TRN.MI,2023-12-31,3M,EUR,2864900000.0,2123400000.0,-11040100000.0,85000000.0,408400000.0,,,2587500000.0,,,442200000.0,1378200000.0,1754600000.0,,1194500000.0,183700000.0,,,,,442200000.0,,6324400000.0,2885300000.0,201100000.0,4295300000.0,2660200000.0,2660200000.0,7300000.0,6379000000.0,,,220500000.0,94100000.0,164500000.0,,,243700000.0,452100000.0,672600000.0,24310049580.0,17400000.0,,,,252300000.0,867200000.0,28636800000.0,699400000.0,400000.0,106400000.0,18393800000.0,,408400000.0,232500000.0,9409200000.0,9409200000.0,76700000.0,151800000.0,22391200000.0,15151649580.0,18900000.0,-1400000.0,10691200000.0,243700000.0,243700000.0,243400000.0,1700000.0,,243700000.0,242000000.0,,245100000.0,-38700000.0,-38700000.0,,17596700000.0,5457200000.0,168700000.0,49800000.0,4600000.0,672600000.0,242000000.0,,336700000.0,362700000.0,900500000.0,2005778340.0,,266500000.0,614900000.0,,948300000.0,10300000.0,453700000.0,540300000.0,92200000.0,376400000.0,0.0,3407800000.0,11100000.0,346100000.0,0.0,,201100000.0,220500000.0,4275900000.0,2009992000.0,6324400000.0,5457200000.0,0.0,102700000.0,0.296735,114900000.0,23445900000.0,15733600000.0,12069400000.0,6343300000.0,537800000.0,17102600000.0,19150600000.0,10723600000.0,382600000.0,900500000.0,89200000.0,4213660.0,-2083700000.0
TRN.MI,2024-03-31,3M,EUR,1742800000.0,1192600000.0,,77300000.0,,2005778340.0,0.133714,,-482700000.0,-482700000.0,,,,,,,,-62200000.0,,,,,6576100000.0,,131400000.0,1269900000.0,,,,3270800000.0,,,209200000.0,209200000.0,,2005778340.0,0.133714,268200000.0,418700000.0,627900000.0,24522662084.0,,,-84100000.0,,,865700000.0,,726700000.0,,,17163100000.0,,500600000.0,,10587000000.0,10587000000.0,,17500000.0,,15364262084.0,23100000.0,600000.0,10587000000.0,268200000.0,268200000.0,270600000.0,,-3000000.0,271200000.0,271200000.0,267600000.0,267600000.0,-36500000.0,-36500000.0,,17838300000.0,5710400000.0,,,,627900000.0,271200000.0,398600000.0,308000000.0,418700000.0,858100000.0,2005778340.0,,1380900000.0,,,,11100000.0,,,,,0.0,1889900000.0,,382200000.0,,-15400000.0,131400000.0,209200000.0,,2009992000.0,6576100000.0,5710400000.0,0.0,111600000.0,0.292,,20474500000.0,17163100000.0,10587000000.0,6599200000.0,439400000.0,13875300000.0,19204600000.0,10604500000.0,418700000.0,858100000.0,147100000.0,4213660.0,-2000900000.0
TRN.MI,2024-06-30,3M,EUR,2698800000.0,2276800000.0,-11335700000.0,82500000.0,288500000.0,,,2606400000.0,-521300000.0,,442200000.0,1744600000.0,2532100000.0,,1573100000.0,171500000.0,,66100000.0,,,442200000.0,,7264100000.0,3530700000.0,162000000.0,5204300000.0,1982000000.0,1982000000.0,6000000.0,5518900000.0,,,209800000.0,136900000.0,65400000.0,,,276600000.0,480900000.0,690700000.0,24792508058.0,24300000.0,,-391900000.0,,251000000.0,889800000.0,29496300000.0,716000000.0,200000.0,155100000.0,20050200000.0,,288500000.0,237600000.0,10804100000.0,10804100000.0,80300000.0,141100000.0,22590200000.0,14477708058.0,23700000.0,-700000.0,11041500000.0,276600000.0,276600000.0,274900000.0,,2400000.0,274200000.0,274200000.0,277300000.0,277300000.0,-27700000.0,-27700000.0,,18160600000.0,6374300000.0,187300000.0,48200000.0,4800000.0,690700000.0,274200000.0,129400000.0,312300000.0,403700000.0,878000000.0,2005778340.0,,291400000.0,638800000.0,,984900000.0,11000000.0,362100000.0,531400000.0,107700000.0,787500000.0,0.0,3197600000.0,8500000.0,390500000.0,0.0,22300000.0,162000000.0,209800000.0,4128300000.0,2009992000.0,7264100000.0,6374300000.0,0.0,115600000.0,0.296031,35400000.0,24850400000.0,18068200000.0,12786100000.0,7287800000.0,474300000.0,17562600000.0,19646100000.0,12043700000.0,417400000.0,878000000.0,136700000.0,4213660.0,-314600000.0
