symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherProperties,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
ALK.MI,2022-12-31,3M,EUR,,,,,,,,,9110000.0,5000.0,,,,,,,,,576000.0,,,,,,3780000.0,,,,,,14000.0,,,,,,,,,,,,,267000.0,,,,5465000.0,603000.0,0.0,,,,,,,,,,,,,,150864.0,1793000.0,
ALK.MI,2023-03-31,3M,EUR,14159000.0,39143000.0,550000.0,,6256000.0,596000.0,8379000.0,8670000.0,,,596000.0,43774000.0,52540000.0,1693000.0,,1693000.0,40286000.0,13627000.0,,54870000.0,56853000.0,8324000.0,43774000.0,550000.0,,4563000.0,,4563000.0,5000.0,99000.0,,406000.0,,8324000.0,-13079000.0,2248000.0,128000.0,5779000.0,,5534596.0,2169000.0,10879000.0,1983000.0,267000.0,8324000.0,291000.0,16205000.0,,,,11363000.0,5685460.0,43774000.0,-13079000.0,2558000.0,120787000.0,43774000.0,6256000.0,44180000.0,76607000.0,68247000.0,36321000.0,2046000.0,150864.0,1793000.0,12254000.0
ALK.MI,2023-06-30,3M,EUR,14218000.0,39464000.0,5000.0,,6549000.0,596000.0,6012000.0,6303000.0,6007000.0,5000.0,596000.0,44856000.0,50569000.0,1818000.0,,1818000.0,44291000.0,8740000.0,498000.0,54869000.0,56931000.0,8610000.0,44856000.0,5000.0,5304000.0,4731000.0,,4731000.0,,98000.0,14000.0,382000.0,,8610000.0,-12075000.0,2121000.0,121000.0,5948000.0,274000.0,5536145.0,1225000.0,3109000.0,2062000.0,,3292000.0,291000.0,16843000.0,4263000.0,930000.0,0.0,1427000.0,5685460.0,44856000.0,-12075000.0,2647000.0,119018000.0,44856000.0,6549000.0,45238000.0,73780000.0,68449000.0,29489000.0,2625000.0,149315.0,,6278000.0
ALK.MI,2023-09-30,3M,EUR,13661000.0,39036000.0,447000.0,,6771000.0,596000.0,9237000.0,9323000.0,9233000.0,4000.0,596000.0,45752000.0,54099000.0,2099000.0,9504000.0,11603000.0,42993000.0,8863000.0,,54867000.0,56889000.0,8688000.0,67167000.0,447000.0,,4672000.0,11911000.0,16583000.0,,98000.0,,376000.0,12178000.0,8688000.0,-11137000.0,2157000.0,127000.0,6306000.0,,5536145.0,2850000.0,10187000.0,2022000.0,323000.0,8688000.0,86000.0,15968000.0,,,,13463000.0,5536145.0,45752000.0,-11137000.0,2890000.0,122603000.0,57663000.0,28186000.0,46128000.0,76475000.0,68504000.0,33482000.0,2307000.0,,1776000.0,11106000.0
ALK.MI,2023-12-31,3M,EUR,16196000.0,45929000.0,5000.0,5036000.0,6506000.0,596000.0,12029000.0,12136000.0,12025000.0,4000.0,596000.0,47243000.0,62793000.0,2110000.0,,2110000.0,50045000.0,9553000.0,236000.0,54871000.0,56950000.0,8213000.0,47243000.0,5000.0,60000.0,4396000.0,,4396000.0,,107000.0,16000.0,473000.0,,8213000.0,-9707000.0,1818000.0,18000.0,6477000.0,,5536145.0,1728000.0,2728000.0,2079000.0,295000.0,3101000.0,107000.0,19370000.0,5249000.0,742000.0,0.0,14795000.0,5685460.0,47243000.0,-9707000.0,2258000.0,130319000.0,47243000.0,6506000.0,47716000.0,82603000.0,67526000.0,32558000.0,3174000.0,149315.0,1776000.0,12748000.0
ALK.MI,2024-03-31,3M,EUR,15565000.0,38545000.0,202000.0,,6283000.0,596000.0,12029000.0,12157000.0,,,596000.0,47567000.0,56488000.0,2224000.0,,2224000.0,44430000.0,9664000.0,,54869000.0,56864000.0,7931000.0,47567000.0,202000.0,,4059000.0,,4059000.0,5000.0,108000.0,,491000.0,,7931000.0,-9297000.0,1833000.0,18000.0,6397000.0,,5536145.0,3169000.0,10076000.0,1995000.0,344000.0,7931000.0,128000.0,18188000.0,,,,15014000.0,5536145.0,47567000.0,-9297000.0,2617000.0,123667000.0,47567000.0,6283000.0,48058000.0,75609000.0,67179000.0,31179000.0,2623000.0,,1819000.0,12058000.0
