symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
ALK.MI,2019-12-31,12M,EUR,,,-1286000.0,,3551000.0,,,,,,,,,,,2533000.0,,941000.0,,,,,,33077000.0,,61000.0,,,,,,8968000.0,,1078000.0,,,,1920000.0,,,,,,165000.0,,,,,1078000.0,,3555000.0,,193000.0,,,,,,,,,,,,,,,,,,,10973000.0,82536.0,,
ALK.MI,2020-12-31,12M,EUR,14688000.0,31044000.0,,5000.0,2592000.0,3191000.0,588000.0,18840000.0,18922000.0,18835000.0,5000.0,588000.0,31142000.0,54173000.0,776000.0,4632000.0,776000.0,,41292000.0,3115000.0,0.0,31755000.0,32405000.0,,3978000.0,0.0,31142000.0,5000.0,1169000.0,2666000.0,2415000.0,11439000.0,2415000.0,1169000.0,222000.0,14000.0,254000.0,,3978000.0,-1263000.0,1470000.0,84000.0,5087000.0,,5497074.0,2205000.0,2240000.0,650000.0,,204000.0,4380000.0,1298000.0,111000.0,82000.0,16376000.0,4380000.0,561000.0,0.0,2027000.0,5609610.0,31142000.0,-1263000.0,1441000.0,95050000.0,31142000.0,3191000.0,31396000.0,63654000.0,40877000.0,22362000.0,1688000.0,,112536.0,1093000.0,12881000.0
ALK.MI,2021-12-31,12M,EUR,14184000.0,36040000.0,,5000.0,4591000.0,5482000.0,596000.0,10458000.0,10542000.0,10453000.0,5000.0,596000.0,36376000.0,50741000.0,1473000.0,,1473000.0,,38665000.0,6575000.0,55000.0,41249000.0,42112000.0,,7141000.0,,36376000.0,5000.0,,4660000.0,4009000.0,,4009000.0,,222000.0,11000.0,323000.0,,7141000.0,-5736000.0,1789000.0,18000.0,6361000.0,,5527192.0,2210000.0,2384000.0,863000.0,,241000.0,5213000.0,2470000.0,,84000.0,16465000.0,5213000.0,675000.0,0.0,6106000.0,5527192.0,36376000.0,-5736000.0,1274000.0,103818000.0,36376000.0,5482000.0,36699000.0,67119000.0,53077000.0,28454000.0,2281000.0,,,1743000.0,12076000.0
ALK.MI,2022-12-31,12M,EUR,16217000.0,41541000.0,,5000.0,,4770000.0,596000.0,9115000.0,9406000.0,9110000.0,5000.0,596000.0,43007000.0,55023000.0,1345000.0,,1345000.0,,42614000.0,13436000.0,576000.0,54868000.0,56802000.0,,6842000.0,,43007000.0,5000.0,,3780000.0,3425000.0,,3425000.0,,100000.0,14000.0,399000.0,,6842000.0,-13795000.0,2206000.0,128000.0,5543000.0,,5534596.0,1408000.0,3675000.0,1934000.0,,267000.0,,3048000.0,,291000.0,17839000.0,5465000.0,603000.0,0.0,10718000.0,5685460.0,43007000.0,-13795000.0,2065000.0,121733000.0,43007000.0,4770000.0,43406000.0,78327000.0,66710000.0,35713000.0,1622000.0,,150864.0,1793000.0,12409000.0
ALK.MI,2023-12-31,12M,EUR,16196000.0,45929000.0,,5000.0,5036000.0,6506000.0,596000.0,12029000.0,12136000.0,12025000.0,4000.0,596000.0,47243000.0,62793000.0,2110000.0,,2110000.0,,50045000.0,9553000.0,236000.0,54871000.0,56950000.0,,8213000.0,,47243000.0,5000.0,,60000.0,4396000.0,,4396000.0,,107000.0,16000.0,473000.0,,8213000.0,-9707000.0,1818000.0,18000.0,6477000.0,,5536145.0,1728000.0,2728000.0,2079000.0,,295000.0,,3101000.0,,107000.0,19370000.0,5249000.0,742000.0,0.0,14795000.0,5685460.0,47243000.0,-9707000.0,2258000.0,130319000.0,47243000.0,6506000.0,47716000.0,82603000.0,67526000.0,32558000.0,3174000.0,,149315.0,1776000.0,12748000.0
