symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkInProcess,WorkingCapital
BWZ.MI,2022-12-31,3M,EUR,,,-1958000.0,,-220000.0,,1626000.0,1729000.0,98000.0,98000.0,98000.0,0.0,1729000.0,,,168000.0,3986000.0,4154000.0,,122000.0,,,,,3973000.0,,,,31000.0,,1458000.0,1251000.0,2709000.0,,,5139000.0,,,,58000.0,,603000.0,-600000.0,,-1000.0,147000.0,891000.0,,,3082000.0,-11470000.0,,,,211000.0,,,6863000.0,,,,,193000.0,,
BWZ.MI,2023-03-31,3M,EUR,1246000.0,1600000.0,,0.0,,58000.0,,1729000.0,207000.0,207000.0,,,1729000.0,-2727000.0,2643000.0,,,,8473000.0,199000.0,8000.0,4090000.0,4301000.0,1600000.0,,343000.0,-2727000.0,58000.0,31000.0,,,,,31000.0,10000.0,,1969000.0,-7028000.0,681000.0,,11182315.0,2113000.0,-600000.0,211000.0,1000.0,,,493000.0,1246000.0,,-11933000.0,11182315.0,-2727000.0,-7028000.0,,9002000.0,-2727000.0,,-2717000.0,11719000.0,6359000.0,3246000.0,,335000.0,-5830000.0
BWZ.MI,2023-06-30,3M,EUR,1165000.0,1702000.0,-1996000.0,,-220000.0,,1264000.0,1729000.0,108000.0,108000.0,108000.0,0.0,1729000.0,-2629000.0,2548000.0,200000.0,4431000.0,4631000.0,8508000.0,122000.0,8000.0,4090000.0,4406000.0,1922000.0,3940000.0,281000.0,3179000.0,,31000.0,3082000.0,1064000.0,1377000.0,2441000.0,31000.0,22000.0,5700000.0,1944000.0,-7035000.0,647000.0,58000.0,11182315.0,762000.0,-600000.0,316000.0,,160000.0,858000.0,260000.0,1534000.0,0.0,-12142000.0,11182315.0,-2629000.0,-7035000.0,197000.0,8989000.0,-1252000.0,7072000.0,-2607000.0,11596000.0,6439000.0,3088000.0,209000.0,273000.0,-5960000.0
BWZ.MI,2023-09-30,3M,EUR,1080000.0,1156000.0,,0.0,,58000.0,,1729000.0,,,,,1729000.0,-2685000.0,1843000.0,,,,3108000.0,122000.0,8000.0,4090000.0,4405000.0,1156000.0,,373000.0,-2685000.0,58000.0,31000.0,,,,7135000.0,31000.0,13000.0,,1895000.0,-7090000.0,661000.0,,11182315.0,,-600000.0,315000.0,,1906000.0,,314000.0,2986000.0,,-12498000.0,11182315.0,-2685000.0,-7090000.0,,8232000.0,-2685000.0,7135000.0,-2672000.0,10904000.0,6389000.0,7796000.0,,365000.0,-1265000.0
BWZ.MI,2023-12-31,3M,EUR,1108000.0,1029000.0,-2174000.0,,-198000.0,,1483000.0,1729000.0,90000.0,90000.0,90000.0,,1729000.0,-2862000.0,1844000.0,207000.0,5076000.0,5283000.0,8196000.0,,8000.0,4090000.0,4404000.0,1227000.0,4016000.0,143000.0,3089000.0,,31000.0,,1276000.0,875000.0,2151000.0,31000.0,-7000.0,5861000.0,1842000.0,-7266000.0,702000.0,58000.0,11182315.0,624000.0,-601000.0,314000.0,-1000.0,145000.0,934000.0,370000.0,1470000.0,3082000.0,-12950000.0,11182315.0,-2862000.0,-7266000.0,212000.0,8179000.0,-1987000.0,7434000.0,-2869000.0,11048000.0,6335000.0,2852000.0,217000.0,135000.0,-6352000.0
BWZ.MI,2024-03-31,3M,EUR,1116000.0,1547000.0,,,,58000.0,,,,,,,,-3015000.0,2431000.0,,,,3257000.0,,8000.0,4090000.0,4374000.0,1547000.0,,89000.0,-3015000.0,58000.0,,,,,7811000.0,31000.0,-26000.0,,1800000.0,-7389000.0,667000.0,,11182315.0,1000.0,,284000.0,,2140000.0,,795000.0,3256000.0,,,11182315.0,-3015000.0,-7389000.0,,8694000.0,-3015000.0,7811000.0,-3041000.0,11735000.0,6263000.0,8478000.0,,81000.0,-826000.0
