symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RetainedEarnings,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff
VIA.MI,2019-12-31,12M,EUR,,,,,,3000.0,,,,,,,,,-1806000.0,7273000.0,,,,,,,,,,-1806000.0,,,,,,,,,,,,,,,2146000.0,,,,,,,,,,,6267000.0,,,,,,,,,,,,,,0.0,,,,,3000.0,1000.0,,,,,1000.0,1414000.0,,,0.0,,,,,,-87000.0,,,,,-6000.0,,0.0,-14275000.0,-14275000.0,,,,,,,,,,,3000.0,,,,,,,,,,,1000.0,,1000.0,,,,,,,,1000.0,,,,,,,,-6000.0,,,,,80000.0,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIA.MI,2020-12-31,12M,EUR,1026000.0,2181000.0,-33621000.0,-1629000.0,8000.0,1000.0,32910297.0,0.012807,7278000.0,-257000.0,21000.0,30105000.0,1975000.0,1975000.0,,,1975000.0,-5303000.0,194000.0,842000.0,-1815000.0,4795000.0,3073000.0,-5303000.0,30105000.0,,109569000.0,654000.0,258000.0,10295000.0,21000.0,4787000.0,4808000.0,10186000.0,880000.0,551000.0,151000.0,151000.0,152000.0,144000.0,2153000.0,32910297.0,0.012807,425000.0,4271000.0,4423000.0,0.0,1975000.0,201336655.0,-9866000.0,2886000.0,6267000.0,4344000.0,-11000.0,353000.0,11000.0,3810000.0,35786000.0,8704000.0,,3295000.0,3295000.0,0.0,0.0,-3428000.0,,3029000.0,273974000.0,-38000.0,276220000.0,1000.0,1000.0,,0.0,159618000.0,159618000.0,1000.0,707000.0,18293000.0,31610655.0,0.0,0.0,162430000.0,425000.0,425000.0,425000.0,0.0,425000.0,425000.0,425000.0,425000.0,0.0,-2877000.0,3000.0,1704000.0,1704000.0,-2877000.0,-9866000.0,,2165000.0,-41000.0,109558000.0,,2238000.0,8605000.0,91000.0,,5354000.0,1132560.0,4601000.0,3920000.0,4784000.0,8962000.0,32910720.0,,,1962000.0,-1000.0,11000.0,,3567000.0,-1000.0,,2836000.0,341000.0,2342000.0,2684000.0,,0.0,1938000.0,,3000.0,976000.0,14497000.0,30000.0,0.0,-257000.0,143000.0,258000.0,151000.0,35000.0,35000.0,25013000.0,216000.0,353000.0,32910720.0,-241000.0,109569000.0,109558000.0,-223440.0,551000.0,0.24,423000.0,0.0,290929000.0,269187000.0,164426000.0,109569000.0,4178000.0,181360000.0,280634000.0,171174000.0,4543000.0,-418000.0,8962000.0,571000.0,-931000.0,-931000.0,,109000.0,241000.0
VIA.MI,2021-12-31,12M,EUR,805000.0,2004000.0,-33799000.0,-1453000.0,7000.0,,32910297.0,0.13264,1975000.0,-380000.0,270000.0,30105000.0,1205000.0,1230000.0,-1806000.0,1204000.0,1000.0,-770000.0,705000.0,-1090000.0,-182000.0,-40000.0,104000.0,-770000.0,30105000.0,,112892000.0,137000.0,1690000.0,8981000.0,49000.0,12676000.0,12725000.0,18751000.0,1338000.0,-5985000.0,187000.0,187000.0,187000.0,180000.0,1141000.0,32910297.0,0.13264,4360000.0,1285000.0,1472000.0,0.0,1205000.0,200031086.0,-545000.0,2181000.0,6267000.0,-929000.0,13000.0,369000.0,3000.0,3457000.0,36435000.0,7560000.0,,2910000.0,2910000.0,0.0,0.0,-3064000.0,,2324000.0,279313000.0,324000.0,275510000.0,,1000.0,15014000.0,221000.0,153745000.0,153966000.0,1000.0,229000.0,18293000.0,34019086.0,,0.0,165216000.0,4360000.0,4360000.0,4360000.0,,4360000.0,4360000.0,4360000.0,4360000.0,,-3007000.0,7000.0,,,-3007000.0,1261000.0,7000.0,2636000.0,317000.0,112889000.0,0.0,1602000.0,1388000.0,116000.0,,2634000.0,5266127.6,-549000.0,5015000.0,2545000.0,9250000.0,32910720.0,,-1000.0,1963000.0,1000.0,3000.0,,3867000.0,,1000.0,3946000.0,913000.0,2991000.0,3181000.0,25000.0,0.0,1968000.0,22000.0,5000.0,-1625000.0,0.0,25000.0,,-380000.0,143000.0,1690000.0,187000.0,5000.0,5000.0,4360000.0,697000.0,369000.0,32910720.0,-300000.0,112892000.0,112889000.0,-255872.4,-5985000.0,0.2202,238000.0,-359000.0,288734000.0,266637000.0,166691000.0,112892000.0,6705000.0,175842000.0,279752000.0,157091000.0,2245000.0,97000.0,9250000.0,250000.0,-1162000.0,-1162000.0,250000.0,-9770000.0,300000.0
VIA.MI,2022-12-31,12M,EUR,883000.0,2408000.0,-33999000.0,-1567000.0,1000.0,,30105000.0,0.113,1205000.0,-630000.0,343000.0,30105000.0,657000.0,658000.0,-1806000.0,654000.0,3000.0,-548000.0,276000.0,4058000.0,78000.0,-566000.0,3846000.0,-548000.0,30105000.0,-1806000.0,116041000.0,290000.0,1332000.0,9238000.0,57000.0,14974000.0,15031000.0,21869000.0,1214000.0,2101000.0,204000.0,204000.0,203000.0,202000.0,0.0,30105000.0,0.113,3405000.0,9038000.0,9242000.0,0.0,656000.0,196928386.0,-5135000.0,1904000.0,,3682000.0,-5559000.0,209000.0,2000.0,3975000.0,37091000.0,13203000.0,881000.0,3532000.0,3532000.0,0.0,0.0,-2724000.0,0.0,2047000.0,279899000.0,275000.0,280268000.0,,0.0,14911000.0,286000.0,148884000.0,149170000.0,0.0,,18293000.0,30105386.0,,0.0,163201000.0,3405000.0,3405000.0,3405000.0,,3405000.0,3405000.0,3405000.0,3405000.0,,-3635000.0,,,,-3635000.0,-3329000.0,,3092000.0,275000.0,116039000.0,2902000.0,694000.0,3208000.0,102000.0,,9924000.0,3826759.898293,4312000.0,3379000.0,9824000.0,14535000.0,32910720.0,-1000.0,1000.0,1610000.0,,2000.0,,3850000.0,-2000.0,2902000.0,2434000.0,1731000.0,3597000.0,2756000.0,1000.0,0.0,2875000.0,20000.0,65000.0,5506000.0,0.0,4000.0,,-630000.0,143000.0,1332000.0,204000.0,12000.0,12000.0,3405000.0,905000.0,209000.0,32910720.0,-114000.0,116041000.0,116039000.0,-260240.101707,2101000.0,0.381584,422000.0,-361000.0,293292000.0,264925000.0,164201000.0,116041000.0,4711000.0,177251000.0,284054000.0,155382000.0,9709000.0,103000.0,14535000.0,261000.0,-682000.0,-682000.0,,-12631000.0,114000.0
VIA.MI,2023-12-31,12M,EUR,1535000.0,2816000.0,-34271000.0,-1596000.0,1000.0,,30105000.0,-0.079,656000.0,-580000.0,250000.0,30105000.0,830000.0,830000.0,-1806000.0,827000.0,3000.0,174000.0,383000.0,-3000.0,659000.0,-729000.0,310000.0,174000.0,30105000.0,-1806000.0,110821000.0,240000.0,1545000.0,8322000.0,58000.0,19103000.0,19161000.0,25567000.0,300000.0,-149000.0,274000.0,274000.0,274000.0,273000.0,,30105000.0,-0.079,-2370000.0,6537000.0,6811000.0,0.0,830000.0,191893880.0,-4145000.0,1522000.0,,-2362000.0,-866000.0,406000.0,1000.0,4412000.0,37596000.0,9133000.0,0.0,9056000.0,9056000.0,42000.0,42000.0,-6889000.0,42000.0,1665000.0,274051000.0,6101000.0,270580000.0,,,14911000.0,192000.0,144127000.0,144319000.0,,,18293000.0,28796880.0,,0.0,162400000.0,-2370000.0,-2370000.0,-2370000.0,,-2370000.0,-2370000.0,-2370000.0,-2370000.0,,-9124000.0,,,,-9124000.0,-2339000.0,,3325000.0,6101000.0,110820000.0,,254000.0,1641000.0,131000.0,,5947000.0,-3182894.005558,-1782000.0,3390000.0,5743000.0,10678000.0,32910720.0,,-2000.0,1615000.0,-334000.0,1000.0,,8212000.0,-3000.0,1000.0,2129000.0,1438000.0,4152000.0,2239000.0,,0.0,3110000.0,,327000.0,-2519000.0,0.0,23000.0,,-580000.0,143000.0,1545000.0,274000.0,,,-2370000.0,6681000.0,406000.0,32910720.0,-29000.0,110821000.0,110820000.0,51105.994442,-149000.0,0.05915,447000.0,-415000.0,282480000.0,254948000.0,163480000.0,110821000.0,4935000.0,171659000.0,274157000.0,146092000.0,5713000.0,110000.0,10678000.0,137000.0,864000.0,864000.0,,-17245000.0,29000.0
