symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,ResearchAndDevelopment,RetainedEarnings,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
VIM.MI,2019-12-31,12M,EUR,,,,,,,13316500.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,113000.0,,,,,,58000.0,13316500.0,0.08,,,,,,,,,,862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,288000.0,,,,,,,375000.0,1237000.0,,,,,,,,,,,,,,,,,,,,,,,,,3850000.0,,47000.0
VIM.MI,2020-12-31,12M,EUR,7531000.0,9642000.0,-45744000.0,9820000.0,-102000.0,399000.0,13316500.0,-0.019,6782000.0,4088000.0,-2620000.0,4043000.0,9322000.0,5037000.0,5037000.0,,5034000.0,3000.0,-1745000.0,43000.0,-1985000.0,1279000.0,-663000.0,-1745000.0,9322000.0,0.0,25996000.0,-1000.0,36000.0,23580000.0,24834000.0,850000.0,3665000.0,4515000.0,15925000.0,112000.0,-556000.0,4284000.0,4284000.0,4285000.0,3886000.0,103000.0,13316500.0,-0.019,-255000.0,-512000.0,3773000.0,5037000.0,29557355.0,-2231000.0,7716000.0,318000.0,-20000.0,976000.0,14210000.0,15999000.0,9744000.0,62559000.0,14063000.0,299000.0,299000.0,0.0,0.0,-479000.0,9423000.0,42773000.0,-2452000.0,5694000.0,3193000.0,13112000.0,16305000.0,-7301000.0,112000.0,46081000.0,11585355.0,0.0,-1000.0,11740000.0,-255000.0,-255000.0,-255000.0,-255000.0,-255000.0,-255000.0,-255000.0,-887000.0,-419000.0,0.0,-7301000.0,-7301000.0,-419000.0,5550000.0,,16815000.0,-1565000.0,9997000.0,768000.0,5398000.0,3000.0,1211000.0,3814000.0,-223840.0,2938000.0,14415000.0,-352000.0,37643000.0,13317000.0,,-1000.0,,1789000.0,628000.0,4000.0,2810000.0,350000.0,3058000.0,6660000.0,386000.0,-20000.0,0.0,11180000.0,-811000.0,0.0,-25000.0,0.0,-887000.0,0.0,-1733000.0,1707000.0,23580000.0,4284000.0,151000.0,151000.0,-7301000.0,-1000.0,-839000.0,3638000.0,168000.0,209000.0,1185000.0,13317000.0,20000.0,25996000.0,9997000.0,-9840.0,-556000.0,0.24,347000.0,-455000.0,63233000.0,39108000.0,20820000.0,25996000.0,37995000.0,37237000.0,38399000.0,21312000.0,-332000.0,120000.0,37643000.0,591000.0,-41000.0,-41000.0,,3723000.0,8909000.0,5000.0
VIM.MI,2021-12-31,12M,EUR,9507000.0,10458000.0,-49041000.0,8955000.0,-84000.0,322000.0,13601321.0,0.154,5037000.0,4088000.0,-2025000.0,3364000.0,9646000.0,1911000.0,1911000.0,,1910000.0,1000.0,-3126000.0,-1774000.0,1628000.0,-1663000.0,-1809000.0,-3126000.0,9646000.0,0.0,28199000.0,0.0,194000.0,27357000.0,25092000.0,848000.0,4958000.0,5806000.0,21579000.0,,188000.0,3221000.0,3221000.0,4093000.0,3771000.0,0.0,13601321.0,0.154,2088000.0,2504000.0,6597000.0,1911000.0,36840715.0,-4641000.0,9213000.0,1515000.0,-10000.0,,14210000.0,16448000.0,10541000.0,63969000.0,18100000.0,228000.0,228000.0,1000.0,1000.0,-341000.0,11197000.0,40677000.0,-2025000.0,5712000.0,2516000.0,7520000.0,10036000.0,-7300000.0,112000.0,46946000.0,19925715.0,0.0,0.0,10567000.0,2088000.0,2088000.0,2088000.0,2088000.0,2088000.0,2088000.0,2088000.0,-771000.0,-433000.0,0.0,-7300000.0,-7300000.0,-433000.0,3000000.0,,14928000.0,-1254000.0,11751000.0,947000.0,5485000.0,7000.0,1225000.0,6599000.0,2089834.797891,3540000.0,15481000.0,2619000.0,45457000.0,13463321.0,,-1000.0,1000.0,2238000.0,-152000.0,-3000.0,-1000.0,327000.0,5310000.0,7029000.0,244000.0,2000.0,0.0,15229000.0,2276000.0,0.0,14000.0,0.0,-771000.0,0.0,-1254000.0,1984000.0,27357000.0,3221000.0,,199000.0,-7300000.0,0.0,-983000.0,7642000.0,0.0,,,13601321.0,-2000.0,28199000.0,11751000.0,-165.202109,188000.0,0.082601,1283000.0,0.0,62104000.0,35719000.0,15842000.0,28199000.0,42838000.0,33905000.0,37011000.0,12326000.0,2617000.0,205000.0,45457000.0,412000.0,-2000.0,-2000.0,138000.0,,3513000.0,
VIM.MI,2022-12-31,12M,EUR,9139000.0,9758000.0,-52379000.0,8955000.0,-91000.0,243000.0,13601321.0,0.128,1911000.0,4088000.0,-2615000.0,2687000.0,9646000.0,1546000.0,1546000.0,,1544000.0,2000.0,-365000.0,-1767000.0,-2072000.0,1005000.0,-2834000.0,-365000.0,9646000.0,0.0,30257000.0,0.0,752000.0,32523000.0,25636000.0,762000.0,9863000.0,10625000.0,24213000.0,,208000.0,3765000.0,3765000.0,3765000.0,3522000.0,,13601321.0,0.128,1745000.0,2202000.0,5967000.0,1546000.0,31650502.0,109000.0,10329000.0,-518000.0,-44000.0,,14210000.0,16783000.0,9849000.0,65998000.0,19668000.0,248000.0,248000.0,0.0,0.0,-359000.0,12964000.0,43201000.0,-2571000.0,5790000.0,1925000.0,3081000.0,5006000.0,-4956000.0,112000.0,47881000.0,15415502.0,0.0,0.0,11398000.0,1745000.0,1745000.0,1746000.0,1745000.0,1745000.0,1745000.0,1746000.0,-578000.0,-402000.0,0.0,-4956000.0,-4956000.0,-402000.0,5424000.0,,13619000.0,-1993000.0,13474000.0,998000.0,5421000.0,44000.0,896000.0,5923000.0,1705683.725691,2097000.0,17400000.0,2268000.0,52191000.0,13462821.0,,,1000.0,2573000.0,-390000.0,-3000.0,1000.0,409000.0,3398000.0,7487000.0,492000.0,-44000.0,0.0,12973000.0,1954000.0,0.0,-292000.0,0.0,-578000.0,0.0,-2037000.0,2635000.0,32523000.0,3765000.0,,285000.0,-4956000.0,0.0,-453000.0,9082000.0,44000.0,,,13601321.0,44000.0,30257000.0,13474000.0,4683.725691,208000.0,0.106448,876000.0,-61000.0,61527000.0,33338000.0,15631000.0,30257000.0,49923000.0,31270000.0,35891000.0,7057000.0,2313000.0,154000.0,52191000.0,436000.0,44000.0,44000.0,138500.0,,1423000.0,
VIM.MI,2023-12-31,12M,EUR,9509000.0,15609000.0,-60897000.0,8955000.0,-208000.0,597000.0,,,1546000.0,5944000.0,-1980000.0,4339000.0,9646000.0,2991000.0,2991000.0,-714000.0,2989000.0,2000.0,1446000.0,955000.0,322000.0,-3284000.0,-2007000.0,1447000.0,9646000.0,-714000.0,31349000.0,0.0,208000.0,36772000.0,34649000.0,1187000.0,9577000.0,10764000.0,30755000.0,,241000.0,4651000.0,4651000.0,4651000.0,4054000.0,,,,1958000.0,3292000.0,7943000.0,2991000.0,39348782.0,1961000.0,10225000.0,3179000.0,4000.0,,17448000.0,19884000.0,15817000.0,76933000.0,22397000.0,1092000.0,1092000.0,450000.0,450000.0,-1174000.0,13381000.0,49428000.0,-5673000.0,5811000.0,3152000.0,8502000.0,11654000.0,-4470000.0,120000.0,56732000.0,17097782.0,-3694000.0,0.0,15088000.0,1958000.0,1958000.0,1959000.0,1958000.0,1958000.0,1958000.0,1959000.0,-434000.0,-739000.0,0.0,-4470000.0,-4470000.0,-739000.0,8319000.0,1000.0,16036000.0,-1546000.0,11465000.0,1036000.0,5675000.0,7000.0,1610000.0,7942000.0,1957109.545455,5159000.0,19398000.0,2999000.0,59169000.0,13462821.0,-2000.0,,-1000.0,2436000.0,456000.0,99000.0,1000.0,520000.0,8104000.0,8238000.0,511000.0,-1000.0,0.0,19122000.0,2200000.0,0.0,-78000.0,-3694000.0,-434000.0,0.0,-1546000.0,3156000.0,36772000.0,4651000.0,,280000.0,-4470000.0,0.0,-598000.0,10510000.0,0.0,,,13601321.0,1000.0,31349000.0,11465000.0,109.545455,241000.0,0.109545,2157000.0,-66000.0,76532000.0,39851000.0,22418000.0,31349000.0,56170000.0,45183000.0,41882000.0,14428000.0,2998000.0,97000.0,59169000.0,1509000.0,1000.0,1000.0,138500.0,,3894000.0,
