symbol,asOfDate,periodType,currencyCode,AccountsPayable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashFinancial,CommonStock,CommonStockEquity,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,ImpairmentOfCapitalAssets,InterestIncome,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetPPE,NetTangibleAssets,NormalizedIncome,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherunderPreferredStockDividend,Payables,PretaxIncome,Receivables,ReconciledDepreciation,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradingSecurities,TreasurySharesNumber,TreasuryStock
BAMI.MI,2022-12-31,3M,EUR,197182000.0,40266558000.0,1509022646.0,0.130969,923282000.0,7100000000.0,15022083000.0,683562000.0,7100000000.0,13015776000.0,84553000.0,84553000.0,2549776000.0,1509022646.0,0.130969,197635000.0,3912211000.0,-8436000.0,170411000.0,56709000.0,1255124000.0,2079406000.0,59992000.0,723957000.0,29153288000.0,955283000.0,49758890000.0,51411438000.0,994246000.0,16765433000.0,1652548000.0,,5030920666.0,720000.0,628000.0,1115429000.0,228445000.0,197635000.0,227817000.0,,228445000.0,228445000.0,227817000.0,723957000.0,2079406000.0,11760652000.0,272053740.970948,675101000.0,1194834000.0,1509022646.0,1389794000.0,1198415000.0,28220000.0,3401386000.0,1085160000.0,30810000.0,3770232000.0,313405000.0,50567000.0,84553000.0,685047000.0,170411000.0,1515182126.0,-59992000.0,13015776000.0,11760652000.0,-16383259.029052,85588000.0,0.273091,3292854000.0,189808134000.0,29153288000.0,16765433000.0,13016496000.0,176791638000.0,1194834000.0,171664000.0,-59992000.0,-59992000.0,1627310000.0,6159480.0,18266000.0
BAMI.MI,2023-06-30,3M,EUR,,41179534000.0,,,318331000.0,7100000000.0,22908294000.0,21844831000.0,7100000000.0,13387584000.0,,,2261659000.0,,,,4027763000.0,,,56709000.0,1241819000.0,1909836000.0,,,33611813000.0,915478000.0,50689447000.0,52317803000.0,967712000.0,20721376000.0,1628356000.0,12102000.0,,383000.0,,,,,,,,,,,1909836000.0,12145765000.0,,,,1508202708.0,1389794000.0,1185110000.0,,2229875000.0,611691000.0,,2287947000.0,,,,624433000.0,,1515182126.0,,13387584000.0,12145765000.0,,,,283607000.0,198490072000.0,33611813000.0,20721376000.0,13387967000.0,185102105000.0,,58072000.0,,,2301580000.0,6979418.0,23004000.0
BAMI.MI,2023-09-30,3M,EUR,,36543250000.0,1508223442.0,0.211481,,,17616665000.0,,,13616673000.0,68084000.0,68084000.0,,1508223442.0,0.211481,318960000.0,8309782000.0,-22468000.0,165053000.0,,1235365000.0,,11774000.0,868673000.0,30737331000.0,,44853032000.0,46504530000.0,,17619130000.0,1651498000.0,,6839699280.0,286000.0,97000.0,,394698000.0,318960000.0,394601000.0,0.0,394698000.0,394698000.0,394601000.0,868673000.0,2794950000.0,12381308000.0,402742283.376359,652451000.0,1332474000.0,1508223442.0,,,17164000.0,,,75738000.0,293502000.0,577557000.0,,68084000.0,,165053000.0,1515182126.0,-11774000.0,13616673000.0,12381308000.0,-3729716.623641,182956000.0,0.316776,4196229000.0,194463444000.0,30737331000.0,17619130000.0,13616959000.0,180846485000.0,1332474000.0,293502000.0,-11774000.0,-11774000.0,,6958684.0,
BAMI.MI,2023-12-31,3M,EUR,226279000.0,46715391000.0,1508223442.0,0.212873,,7100000000.0,19869495000.0,459496000.0,7100000000.0,14038092000.0,49083000.0,49083000.0,2097581000.0,1508223442.0,0.212873,321060000.0,7941016000.0,-13493000.0,150516000.0,56709000.0,1257425000.0,2035759000.0,102698000.0,867656000.0,37317655000.0,822194000.0,59851519000.0,61305768000.0,889908000.0,23953077000.0,1454249000.0,,7210816276.0,68000.0,-412000.0,3410068000.0,342715000.0,321060000.0,343127000.0,,342715000.0,342715000.0,343127000.0,867656000.0,2035759000.0,12780667000.0,421406872.644891,669490000.0,1345685000.0,1508223442.0,1465843000.0,1200716000.0,8343000.0,2015966000.0,1145851000.0,21655000.0,2610158000.0,447803000.0,139305000.0,49083000.0,1264453000.0,150516000.0,1515182126.0,-102698000.0,14038092000.0,12780667000.0,-24006127.355109,104676000.0,0.233755,4372321000.0,202131973000.0,37317655000.0,23953077000.0,14038160000.0,188093813000.0,1345685000.0,367913000.0,-102698000.0,-102698000.0,2391245000.0,6958684.0,22936000.0
BAMI.MI,2024-03-31,3M,EUR,,,1507318156.0,0.245613,,,,,,,,,,1507318156.0,0.245613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
