symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
MQSPA.MI,2023-06-30,TTM,EUR,62871469.0,-0.146139,54341586.0,9276717.0,9276717.0,62871469.0,-0.146139,-9201977.0,-4350011.0,4926706.0,24888753.0,2853493.0,2853493.0,11836.0,11836.0,-9201977.0,-9201977.0,-9329625.0,-9201977.0,-9201977.0,-9329625.0,-2841657.0,-2841657.0,10263691.0,-5145868.4,39186154.0,-14297401.0,79230339.0,9566552.0,0.0,-7203504.0,54341586.0,9276717.0,-1280876.4,2126121.0,0.24,93527740.0,79230339.0,-5336985.0,-5336985.0
