symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,DividendReceivedCFO,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,TaxesRefundPaid
MQSPA.MI,2023-06-30,TTM,EUR,24576830.0,-11505058.0,-6682402.0,49813.0,10201234.0,3258470.0,-273440.0,12933315.0,-6682402.0,2126121.0,9276717.0,9276717.0,0.0,17894428.0,-19288105.0,10364029.0,-2771683.0,-9263384.0,-9201977.0,-8937333.0,-10888147.0,660564.0,964199.0,21869087.0,2771683.0,503662.0,-2123835.0
