symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
FF.MI,2019-12-31,12M,EUR,,,,86743750.0,,773168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469908.0,,,,,2638244.0,691390.0,,,,,,,,,,,,,,,,,,,
FF.MI,2020-12-31,12M,EUR,22722377.0,12660157.0,-84702050.0,86743750.0,-657048.0,773168.0,339708.0,22601885.0,3342518.0,74951482.0,3337277.0,5240.0,22601885.0,141008161.0,4324691.0,110588724.0,192529.0,5160796.0,5353325.0,49150687.0,6923407.0,0.0,1510516.0,13317204.0,178471472.0,19647515.0,161862297.0,56604623.0,147179.0,15693340.0,15840519.0,,100398158.0,17511618.0,93769422.0,139497645.0,1607531.0,,1062790.0,22754545.0,-1.0,674009.0,1723375.0,1510516.0,1.0,-2.0,414034.0,6124505.0,16370832.0,1741177.0,71608964.0,31974142.0,3700207.0,,0.0,10672898.0,4504379.0,23571353.0,141008161.0,139497645.0,1588394.0,207476191.0,156701501.0,21193844.0,141008161.0,66468030.0,96887467.0,17317343.0,3127260.0,816808.0,8759287.0,2051209.0,61438037.0
FF.MI,2021-12-31,12M,EUR,32532117.0,29433391.0,-108647497.0,86743750.0,-805860.0,8966872.0,3912283.0,22770445.0,17118957.0,95090067.0,17112474.0,6483.0,22770445.0,147217992.0,4357327.0,171550251.0,774991.0,68297037.0,69072028.0,109706537.0,11395714.0,15907954.0,18245629.0,30239251.0,217942395.0,35050484.0,254136082.0,66704076.0,3137292.0,38621053.0,41758345.0,35489.0,116318311.0,89799133.0,109294898.0,128972363.0,3482100.0,,3010691.0,24254194.0,1.0,480744.0,14441839.0,2337675.0,-1.0,1.0,1081157.0,6276264.0,21595809.0,769967.0,77971110.0,39116792.0,3649892.0,,0.0,21769285.0,-1426751.0,25560125.0,147217992.0,128972363.0,11206341.0,302810211.0,185839045.0,110830373.0,147217992.0,155592219.0,131259960.0,45885682.0,308411.0,1305931.0,15939707.0,1885486.0,61843714.0
FF.MI,2022-12-31,12M,EUR,33450468.0,39347321.0,-114816674.0,86743750.0,-834754.0,8843894.0,2873792.0,22770445.0,10232262.0,76744846.0,10224410.0,7853.0,22770445.0,133289763.0,2440886.0,164673509.0,651576.0,39913397.0,40564973.0,84034262.0,7598424.0,15907954.0,17688505.0,40182075.0,224141836.0,40422499.0,250776957.0,71973613.0,2222216.0,77573797.0,79796013.0,41105.0,121817223.0,107254932.0,109325162.0,115601258.0,7312662.0,240553.0,2419013.0,24537878.0,566613.0,728197.0,11345173.0,1780551.0,-1.0,3.0,240553.0,6193618.0,27910114.0,886318.0,66512584.0,40723809.0,3579197.0,,0.0,29252556.0,-9478535.0,25560125.0,133289763.0,115601258.0,6705912.0,299820709.0,210863560.0,120360986.0,133289763.0,166530946.0,135147200.0,82496684.0,1079723.0,1022247.0,13680454.0,3571520.0,80639247.0
FF.MI,2023-12-31,12M,EUR,32369462.0,38057766.0,-127148865.0,,-1199597.0,,1386981.0,22770445.0,19000047.0,22832912.0,18997210.0,2837.0,22770445.0,126949269.0,5665328.0,111411905.0,354377.0,55269592.0,55623969.0,101377960.0,9587600.0,11507954.0,13142842.0,39257363.0,237233593.0,42459682.0,191953738.0,75962177.0,1032604.0,9734877.0,10767481.0,2105.0,127872376.0,46004422.0,110084728.0,113806427.0,6234232.0,263381.0,2201653.0,24495443.0,444959.0,12809041.0,11345173.0,1634888.0,,2.0,-1.0,,27733712.0,626739.0,3832865.0,32944950.0,,,0.0,28191227.0,-3499488.0,25560125.0,126949269.0,113806427.0,6989847.0,241561848.0,136684146.0,66391450.0,126949269.0,114612579.0,130149943.0,13234619.0,575488.0,1064682.0,14021029.0,4680855.0,10033945.0
