symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InterestExpense,InterestIncome,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsAndAdvances,LandAndImprovements,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingRevenue,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherSpecialCharges,Payables,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,Receivables,ReconciledDepreciation,RentAndLandingFees,RestructuringAndMergernAcquisition,RetainedEarnings,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock
BST.MI,2022-12-31,3M,EUR,7482000.0,-12452000.0,,80000.0,,80140133.0,0.052396,,31397000.0,,,,0.0,1667000.0,,,,,0.0,,4749000.0,,,,,,0.0,80140133.0,0.052396,,,,,,,,,50754000.0,,,,,,,10897000.0,,,576000.0,,,,-1090000.0,0.0,222886000.0,,,,,,,,,,,,,,,,,,,,,,,,3135000.0,,,13705000.0,,,-1090000.0,,,878000.0,,813000.0,0.0,,592000.0,,,-47000.0,,,,,,,,,,,,,,-47000.0,-47000.0,280919.0,
BST.MI,2023-03-31,3M,EUR,,,39100000.0,93000.0,1248665000.0,80140133.0,0.046406,126589000.0,,-105000.0,9651000.0,53068000.0,,,-73521000.0,-74803000.0,-73521000.0,9651000.0,,252871000.0,,-8713000.0,763000.0,763000.0,899000.0,806000.0,1234000.0,80140133.0,0.046406,3719000.0,53068000.0,0.0,-73521000.0,323000.0,6945000.0,33526000.0,34517000.0,,19460000.0,40103000.0,455912000.0,-105000.0,1249906000.0,1250866000.0,,203041000.0,960000.0,,108990580.0,10149000.0,-114000.0,,,149973000.0,3719000.0,3719000.0,3833000.0,0.0,3719000.0,3719000.0,3719000.0,3833000.0,-78000.0,20643000.0,42284000.0,-27000.0,218354000.0,3719000.0,-73416000.0,18913000.0,25845000.0,80140133.0,45500000.0,991000.0,3078000.0,2159000.0,4938000.0,,-196000.0,5252000.0,,5874000.0,2540000.0,,-78000.0,-27000.0,,763000.0,836000.0,0.0,3719000.0,545000.0,7490000.0,80140133.0,0.0,252871000.0,218354000.0,0.0,2041000.0,0.347463,13575000.0,4391388000.0,455912000.0,203041000.0,263020000.0,4128368000.0,25845000.0,314000.0,0.0,0.0,,559000.0
BST.MI,2023-06-30,3M,EUR,6532000.0,,39100000.0,147000.0,1213487000.0,,,53068000.0,31182000.0,-613000.0,9651000.0,171380000.0,,1528000.0,118102000.0,116019000.0,118102000.0,9651000.0,,249774000.0,7743000.0,661000.0,816000.0,816000.0,977000.0,830000.0,,,,2952000.0,171170000.0,-5012000.0,123114000.0,220000.0,5943000.0,33526000.0,34870000.0,52060000.0,28083000.0,43284000.0,500334000.0,-613000.0,1213517000.0,1214471000.0,10897000.0,255155000.0,954000.0,567000.0,96328439.0,10279000.0,-125000.0,,,79180000.0,3736000.0,2952000.0,3861000.0,0.0,3736000.0,3736000.0,3736000.0,3861000.0,-516000.0,15201000.0,52060000.0,-97000.0,214904000.0,3736000.0,123727000.0,17579000.0,25134000.0,80140133.0,45500000.0,1344000.0,1000.0,1588000.0,8722000.0,1671000.0,,21194000.0,11710000.0,5735000.0,2494000.0,,-516000.0,-97000.0,1064000.0,816000.0,888000.0,,7455000.0,918000.0,6861000.0,80421052.0,,249774000.0,214904000.0,0.0,1874000.0,0.326765,62368000.0,4640449000.0,500334000.0,255155000.0,260053000.0,4380396000.0,25134000.0,5940000.0,,,280919.0,355000.0
BST.MI,2023-09-30,3M,EUR,,,39100000.0,107000.0,1081558000.0,80140133.0,0.048552,171170000.0,,-124000.0,9651000.0,154900000.0,,,-16270000.0,-45737000.0,-16270000.0,9651000.0,,256037000.0,,10388000.0,753000.0,753000.0,932000.0,825000.0,0.0,80140133.0,0.048552,4675000.0,154900000.0,5216000.0,-21486000.0,5343000.0,5628000.0,33526000.0,34843000.0,,31852000.0,46167000.0,467729000.0,-124000.0,1081558000.0,1082536000.0,,211692000.0,978000.0,,88955547.0,10504000.0,-347000.0,,0.0,56792000.0,3891000.0,4675000.0,4238000.0,0.0,3891000.0,3891000.0,3891000.0,4238000.0,-80000.0,14315000.0,41189000.0,-44000.0,221194000.0,3891000.0,-21362000.0,15566000.0,22433000.0,80140133.0,45500000.0,1317000.0,8175000.0,1132000.0,4529000.0,,,4968000.0,,5989000.0,1168000.0,,-80000.0,-44000.0,,753000.0,984000.0,,11346000.0,759000.0,6387000.0,80140133.0,,256037000.0,221194000.0,0.0,1751000.0,0.292369,7419000.0,4395759000.0,467729000.0,211692000.0,266541000.0,4129218000.0,22433000.0,439000.0,,,,355000.0
BST.MI,2023-12-31,3M,EUR,8620000.0,,39100000.0,,637107000.0,80253048.0,0.064297,154900000.0,28608000.0,-923000.0,9651000.0,250687000.0,,1586000.0,95597000.0,83201000.0,95597000.0,9651000.0,,266716000.0,5127000.0,-2146000.0,949000.0,949000.0,949000.0,949000.0,3646000.0,80253048.0,0.064297,5160000.0,250497000.0,0.0,95597000.0,8039000.0,8955000.0,33526000.0,35450000.0,48475000.0,32084000.0,48880000.0,560849000.0,-923000.0,640758000.0,641753000.0,10897000.0,298250000.0,995000.0,611000.0,96168159.0,10633000.0,-135000.0,,0.0,43446000.0,5160000.0,5160000.0,5295000.0,0.0,5160000.0,5160000.0,5160000.0,5295000.0,-857000.0,16796000.0,48475000.0,-66000.0,231266000.0,5160000.0,96520000.0,19636000.0,28701000.0,80253048.0,45500000.0,1924000.0,7636000.0,725000.0,5622000.0,3232000.0,,25591000.0,16472000.0,8131000.0,1720000.0,,-857000.0,-66000.0,1439000.0,949000.0,,,16506000.0,,8955000.0,80421052.0,,266716000.0,231266000.0,0.0,2836000.0,0.348789,223904000.0,4572400000.0,560849000.0,298250000.0,277349000.0,4295051000.0,28701000.0,11349000.0,,,168004.0,355000.0
BST.MI,2024-03-31,3M,EUR,,,39100000.0,152000.0,814675000.0,80253048.0,0.051637,250496000.0,,-468000.0,9651000.0,246124000.0,,,-4372000.0,-49675000.0,-4372000.0,9651000.0,,271666000.0,,-4577000.0,777000.0,777000.0,943000.0,791000.0,2140000.0,80253048.0,0.051637,4144000.0,246124000.0,0.0,-4372000.0,1605000.0,6306000.0,33526000.0,35729000.0,,36408000.0,48207000.0,474983000.0,-468000.0,816807000.0,817827000.0,,203317000.0,1020000.0,,108181108.0,13778000.0,-238000.0,,,,4144000.0,4144000.0,4382000.0,0.0,4144000.0,4144000.0,4144000.0,4382000.0,-433000.0,11799000.0,40307000.0,-35000.0,235937000.0,4144000.0,-3904000.0,19103000.0,27417000.0,80253048.0,45500000.0,2203000.0,42769000.0,2343000.0,4734000.0,,,5478000.0,,6997000.0,2658000.0,,-433000.0,-35000.0,,777000.0,884000.0,,4144000.0,494000.0,6800000.0,80253048.0,,271666000.0,235937000.0,0.0,2615000.0,0.373732,16736000.0,4522015000.0,474983000.0,203317000.0,285444000.0,4236571000.0,27417000.0,744000.0,,,,355000.0
