symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestReceivedCFI,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinJointVenturesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RestrictedCash,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkingCapital,WriteOff,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,OtherCurrentAssets,OtherNonCurrentAssets
FNM.MI,2019-12-31,12M,EUR,,,,,3733000.0,,,,,,,,,,,,,,-9785000.0,,,,,-22000.0,,,,,,,-9785000.0,,,,,,,,,,,,,40739000.0,37006000.0,,,,,,,,,,,,,,,6358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16738000.0,,,,,,,,,,,,,,,,,,,,,,692000.0,,21543000.0,,,,,,,,-1305000.0,,,,,,,,,,,,,,,,3405000.0,,,,,,,,,,,4554000.0,,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNM.MI,2020-12-31,12M,EUR,67216000.0,82640000.0,-462923000.0,-2874000.0,,3622000.0,0.0,91313000.0,434902568.0,0.06,228723000.0,7593000.0,-67873000.0,,16610000.0,230000000.0,253344000.0,253344000.0,,253290000.0,54000.0,24621000.0,-256000.0,-2695000.0,-36051000.0,685000.0,-20249000.0,-60469000.0,24621000.0,230000000.0,,457804000.0,31770000.0,238807000.0,485114000.0,4965000.0,96196000.0,101161000.0,514595000.0,21237000.0,3673000.0,35678000.0,39300000.0,,,2061000.0,434902568.0,0.06,24185000.0,4696000.0,29096000.0,68396000.0,253344000.0,105530463.0,-8294000.0,-60429000.0,-1014000.0,,-243000.0,4353000.0,9492000.0,85514000.0,921752000.0,44348000.0,,,738000.0,738000.0,918000.0,918000.0,-2215000.0,1479000.0,-3329000.0,8702000.0,596441000.0,25471000.0,91313000.0,76733000.0,,54885000.0,52507000.0,11645000.0,42441000.0,54086000.0,54885000.0,-58000000.0,76733000.0,39722000.0,190027000.0,247894463.0,19304000.0,-500000.0,-78678000.0,,24185000.0,24185000.0,24685000.0,0.0,24185000.0,24185000.0,24685000.0,24685000.0,-1605000.0,975000.0,87360000.0,-3115000.0,-3115000.0,975000.0,4083000.0,29542000.0,458829000.0,-65323000.0,448312000.0,11533000.0,24015000.0,0.0,21201000.0,24015000.0,67969000.0,27554261.055081,7444000.0,33614000.0,10734000.0,283155000.0,434902568.0,,13737000.0,5139000.0,456000.0,-2520000.0,2668000.0,12866000.0,48637000.0,27492000.0,639855000.0,119083000.0,,-1733000.0,0.0,98110000.0,442000.0,51726000.0,28358000.0,0.0,15754000.0,-78678000.0,-1605000.0,0.0,-66268000.0,11575000.0,238807000.0,39300000.0,3597000.0,-58000000.0,,,227572000.0,315000.0,87360000.0,945000.0,434902568.0,-2038000.0,457804000.0,448312000.0,-203738.944919,3673000.0,0.129523,12019000.0,-12130000.0,1145711000.0,500245000.0,155247000.0,477108000.0,272421000.0,668603000.0,660597000.0,154008000.0,-41752000.0,-795000.0,283155000.0,3402000.0,427000.0,-1573000.0,22737000.0,-29481000.0,1771000.0,91313000.0,9326000.0,213000.0
FNM.MI,2021-12-31,12M,EUR,156649000.0,133067000.0,-517566000.0,-4531000.0,35634000.0,35634000.0,0.0,5419000.0,434902568.0,0.09,253344000.0,25122000.0,-39532000.0,-1269000.0,29740000.0,230000000.0,351832000.0,366007000.0,,350354000.0,1478000.0,98488000.0,1689000.0,,8665000.0,-414000.0,-14526000.0,-33486000.0,98488000.0,230000000.0,,206821000.0,41356000.0,397581000.0,771152000.0,6947000.0,133695000.0,140642000.0,693548000.0,50159000.0,17144000.0,40567000.0,76201000.0,77080000.0,41446000.0,3923000.0,434902568.0,0.09,40875000.0,3861000.0,73431000.0,150511000.0,351832000.0,909489176.0,505791000.0,100886000.0,,0.0,-364000.0,3440000.0,273013000.0,137598000.0,992919000.0,171501000.0,,0.0,13151000.0,13151000.0,76000.0,76000.0,-10191000.0,0.0,-3109000.0,9504000.0,1149157000.0,-547721000.0,69613000.0,81176000.0,66401000.0,644631000.0,52651000.0,22793000.0,808641000.0,831434000.0,644631000.0,-725244000.0,147577000.0,95773000.0,200343000.0,267030176.0,21512000.0,-2261000.0,-366813000.0,590504000.0,40875000.0,40875000.0,43136000.0,0.0,40875000.0,40875000.0,43136000.0,43136000.0,-2163000.0,-21584000.0,-77289000.0,-80613000.0,-80613000.0,-21584000.0,603113000.0,-68221000.0,475353000.0,-34777000.0,-66192000.0,18229000.0,35773000.0,0.0,28011000.0,,153537000.0,44606724.353019,140418000.0,110414000.0,61087000.0,569082000.0,434902568.0,,29367000.0,269573000.0,359000.0,17597000.0,7469000.0,18998000.0,17977000.0,82220000.0,673447000.0,245578000.0,14175000.0,-382000.0,0.0,246609000.0,678000.0,,60280000.0,0.0,38925000.0,-366813000.0,-2163000.0,-173459000.0,-36100000.0,12254000.0,397581000.0,76201000.0,,-725244000.0,,379000.0,-22721000.0,0.0,96170000.0,1323000.0,434902568.0,-4138000.0,206821000.0,-66192000.0,-1120275.646981,17144000.0,0.284406,9020000.0,-14810000.0,1919504000.0,1015462000.0,972076000.0,228333000.0,507995000.0,1691171000.0,1148352000.0,997623000.0,75947000.0,8509000.0,569082000.0,7740000.0,-3026000.0,-3939000.0,12784000.0,77604000.0,3228000.0,64194000.0,7976000.0,1911000.0
FNM.MI,2022-12-31,12M,EUR,145479000.0,152964000.0,-537383000.0,-4193000.0,42586000.0,42586000.0,21966000.0,60640000.0,434902568.0,0.16,351832000.0,25734000.0,-89085000.0,-1577000.0,25775000.0,230000000.0,236928000.0,245811000.0,,235192000.0,1736000.0,-114562000.0,-4341000.0,,-2031000.0,9268000.0,-37093000.0,-53754000.0,-114562000.0,230000000.0,0.0,283933000.0,51721000.0,448207000.0,831885000.0,7746000.0,91586000.0,99332000.0,765703000.0,67641000.0,28270000.0,43517000.0,86103000.0,89293000.0,46707000.0,2197000.0,434902568.0,0.16,68476000.0,900000.0,109912000.0,199205000.0,236928000.0,837263140.0,-102589000.0,56138000.0,,-874000.0,-595000.0,0.0,340038000.0,157157000.0,1038117000.0,212812000.0,1000000.0,2957000.0,12091000.0,12091000.0,4322000.0,4322000.0,-9740000.0,1013000.0,-3451000.0,12109000.0,1163598000.0,-157196000.0,72781000.0,94392000.0,66298000.0,0.0,48100000.0,18029000.0,788079000.0,806108000.0,0.0,-55569000.0,160690000.0,74540000.0,192997000.0,184616140.0,22980000.0,-1075000.0,-7059000.0,642737000.0,68476000.0,68476000.0,69551000.0,0.0,68476000.0,68476000.0,69551000.0,69551000.0,-3028000.0,-4096000.0,-33848000.0,-55569000.0,-55569000.0,-4096000.0,-30289000.0,-29092000.0,500734000.0,-83555000.0,-56105000.0,23312000.0,32658000.0,0.0,20410000.0,,200398000.0,73967887.74394,145223000.0,125679000.0,87133000.0,661019000.0,434902568.0,-342000.0,22857000.0,340038000.0,486000.0,586000.0,7783000.0,17874000.0,18391000.0,71267000.0,719565000.0,274676000.0,8883000.0,-938000.0,0.0,232804000.0,1011000.0,,97821000.0,0.0,27768000.0,-8400000.0,-3028000.0,-416652000.0,-84480000.0,15074000.0,448207000.0,86103000.0,,-55569000.0,,273000.0,45755000.0,1341000.0,382804000.0,925000.0,434902568.0,-3907000.0,283933000.0,-56105000.0,-1129112.25606,28270000.0,0.288997,10041000.0,-18122000.0,2019553000.0,1072012000.0,905440000.0,306913000.0,573886000.0,1712640000.0,1187668000.0,946937000.0,101060000.0,-3673000.0,661019000.0,16058000.0,-1193000.0,-3907000.0,12587000.0,66182000.0,1858000.0,11141000.0,114318000.0,3535000.0
FNM.MI,2023-12-31,12M,EUR,213012000.0,171031000.0,-566929000.0,-4354000.0,60211000.0,60211000.0,0.0,70626000.0,434902568.0,0.19,236928000.0,26410000.0,-48471000.0,-300000.0,20931000.0,230000000.0,395245000.0,398550000.0,-10003000.0,393654000.0,1591000.0,158241000.0,-1295000.0,,-972000.0,11592000.0,-3317000.0,-22150000.0,158241000.0,230000000.0,-10003000.0,355334000.0,50424000.0,493372000.0,940954000.0,7963000.0,87770000.0,95733000.0,843806000.0,69264000.0,23517000.0,44420000.0,104631000.0,105899000.0,45688000.0,89000.0,434902568.0,0.19,80855000.0,4581000.0,124313000.0,230212000.0,395245000.0,752782960.0,-88409000.0,134222000.0,,-443000.0,42000.0,,307704000.0,175385000.0,1067715000.0,243676000.0,1000000.0,,18798000.0,18798000.0,8217000.0,8217000.0,-14679000.0,5345000.0,-2800000.0,13404000.0,1180710000.0,63957000.0,83076000.0,87677000.0,74612000.0,4740000.0,48387000.0,12968000.0,737606000.0,750574000.0,4740000.0,-55315000.0,162289000.0,69827000.0,201507000.0,196575960.0,20826000.0,-1143000.0,-1309000.0,430131000.0,80855000.0,80855000.0,81998000.0,0.0,80855000.0,80855000.0,81998000.0,81998000.0,-5233000.0,-5968000.0,138076000.0,-50575000.0,-50575000.0,-5968000.0,-5533000.0,-39074000.0,500786000.0,-42067000.0,47630000.0,30602000.0,36646000.0,,18941000.0,,229891000.0,80605543.922665,182693000.0,157617000.0,86059000.0,737048000.0,434902568.0,76000.0,27238000.0,307704000.0,527000.0,1837000.0,6055000.0,18745000.0,22723000.0,117445000.0,740987000.0,238205000.0,3305000.0,-1444000.0,0.0,339409000.0,965000.0,,105515000.0,0.0,29270000.0,-1309000.0,-5233000.0,-421285000.0,-42938000.0,15677000.0,493372000.0,104631000.0,,-55315000.0,,11000.0,118651000.0,0.0,559361000.0,871000.0,434902568.0,321000.0,355334000.0,47630000.0,71543.922665,23517000.0,0.222878,6569000.0,-30919000.0,2112467000.0,1092940000.0,846307000.0,376160000.0,650989000.0,1736307000.0,1171513000.0,892501000.0,104682000.0,-4613000.0,737048000.0,8952000.0,321000.0,321000.0,16413000.0,97148000.0,1112000.0,11450000.0,113195000.0,2948000.0
