symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HeldToMaturitySecurities,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkingCapital
FNM.MI,2022-12-31,3M,EUR,,,-537383000.0,-4193000.0,,,25734000.0,,,,,235192000.0,1736000.0,,,51721000.0,,,,,,,2197000.0,0.0,,157157000.0,,1000000.0,-3451000.0,,,,,66298000.0,48100000.0,,,,,,192997000.0,,,,,23312000.0,,0.0,,,,,486000.0,,,,,,,,1011000.0,0.0,15074000.0,,,,,,,,,,,,,,,
FNM.MI,2023-03-31,3M,EUR,466587000.0,167275000.0,,,0.0,63159000.0,,25095000.0,230000000.0,273301000.0,282283000.0,,,230000000.0,295008000.0,,853441000.0,7906000.0,60747000.0,68653000.0,770387000.0,70184000.0,,,332992000.0,,501388000.0,,,12071000.0,1142795000.0,63159000.0,165974000.0,,,17189000.0,787040000.0,804229000.0,165974000.0,71034000.0,,20333000.0,574486000.0,501388000.0,-37984000.0,,33572000.0,,19665000.0,434902568.0,65632000.0,332992000.0,,,33105000.0,75538000.0,501388000.0,390900000.0,8982000.0,565918000.0,,,,56863000.0,434902568.0,295008000.0,-37984000.0,912000.0,2026348000.0,1082048000.0,872882000.0,315341000.0,1711007000.0,1172907000.0,940620000.0,23793000.0,12587000.0,83054000.0
FNM.MI,2023-06-30,3M,EUR,177003000.0,177341000.0,-548045000.0,-4437000.0,0.0,64421000.0,25803000.0,23353000.0,230000000.0,246125000.0,248101000.0,245116000.0,1009000.0,230000000.0,310137000.0,58598000.0,846728000.0,7846000.0,88182000.0,96028000.0,769634000.0,57727000.0,12000.0,,332477000.0,181778000.0,1055475000.0,1000000.0,-3153000.0,13308000.0,1162098000.0,65421000.0,104954000.0,63152000.0,48133000.0,15507000.0,763779000.0,779286000.0,168106000.0,83558000.0,192578000.0,19611000.0,605836000.0,507430000.0,-22340000.0,27988000.0,33307000.0,,19000000.0,434902568.0,26008000.0,332477000.0,486000.0,1000.0,6278000.0,102059000.0,730363000.0,401685000.0,1976000.0,291626000.0,774000.0,0.0,15975000.0,71276000.0,434902568.0,310137000.0,-22340000.0,6293000.0,2029182000.0,1073916000.0,875314000.0,329748000.0,1699434000.0,1182454000.0,929800000.0,12564000.0,13678000.0,77094000.0
FNM.MI,2023-09-30,3M,EUR,441029000.0,171033000.0,,,0.0,66887000.0,,22552000.0,230000000.0,290703000.0,292496000.0,,,230000000.0,331198000.0,,857641000.0,8102000.0,61883000.0,69985000.0,742045000.0,60645000.0,,,317601000.0,,503226000.0,,,13230000.0,1157349000.0,66887000.0,166570000.0,,,14450000.0,764268000.0,778718000.0,166570000.0,79999000.0,,19879000.0,535448000.0,503226000.0,13597000.0,,33757000.0,,18444000.0,434902568.0,67306000.0,317601000.0,,,39032000.0,82072000.0,503226000.0,380761000.0,1793000.0,544109000.0,,,,92085000.0,434902568.0,331198000.0,13597000.0,121000.0,2022994000.0,1095466000.0,848703000.0,351077000.0,1671917000.0,1165353000.0,929872000.0,21008000.0,13679000.0,115596000.0
FNM.MI,2023-12-31,3M,EUR,213012000.0,171031000.0,-566929000.0,-4354000.0,0.0,70626000.0,26410000.0,20931000.0,230000000.0,395245000.0,398550000.0,393654000.0,1591000.0,230000000.0,355334000.0,50424000.0,940954000.0,7963000.0,87770000.0,95733000.0,843806000.0,69264000.0,89000.0,,307704000.0,175385000.0,1067715000.0,1000000.0,-2800000.0,13404000.0,1180710000.0,71626000.0,99127000.0,74612000.0,48387000.0,12968000.0,737606000.0,750574000.0,173739000.0,69827000.0,201507000.0,20826000.0,430131000.0,500786000.0,47630000.0,30602000.0,36646000.0,,18941000.0,434902568.0,27238000.0,307704000.0,527000.0,,6055000.0,117445000.0,740987000.0,351400000.0,3305000.0,339409000.0,965000.0,0.0,15677000.0,118651000.0,434902568.0,355334000.0,47630000.0,6569000.0,2112467000.0,1092940000.0,846307000.0,376160000.0,1736307000.0,1171513000.0,892501000.0,8952000.0,16413000.0,97148000.0
FNM.MI,2024-03-31,3M,EUR,472357000.0,166642000.0,,,0.0,75870000.0,,30052000.0,230000000.0,396600000.0,398344000.0,,,230000000.0,330969000.0,,962829000.0,9613000.0,184155000.0,193768000.0,903135000.0,65832000.0,,43629000.0,398790000.0,,589325000.0,,,16909000.0,1350428000.0,75870000.0,176979000.0,,,20439000.0,835304000.0,855743000.0,176979000.0,65773000.0,,32997000.0,622859000.0,589325000.0,-67821000.0,,39962000.0,,18691000.0,434902568.0,80573000.0,355161000.0,,,35805000.0,71297000.0,589325000.0,378471000.0,1744000.0,562962000.0,,,,94469000.0,434902568.0,330969000.0,-67821000.0,2463000.0,2259526000.0,1166273000.0,1049511000.0,363966000.0,1895560000.0,1296697000.0,992425000.0,19308000.0,16413000.0,59694000.0
