symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,DeferredTax,Depreciation,DepreciationAndAmortization,DividendsReceivedCFI,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfBusiness,GainLossOnSaleOfPPE,InterestPaidCFF,InterestReceivedCFI,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfBusiness,SaleOfInvestment,SaleOfPPE,TaxesRefundPaid
FNM.MI,2019-12-31,12M,EUR,,,,,-9785000.0,,,-22000.0,,,,,,-9785000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1305000.0,,,,,,,,,,,
FNM.MI,2020-06-30,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,1752000.0,,,,,,,,,,,,,,,,,,,,,,,,,137555000.0,,
FNM.MI,2020-12-31,12M,EUR,3622000.0,228723000.0,-67873000.0,,,24621000.0,-256000.0,-2695000.0,-36051000.0,685000.0,-20249000.0,-60469000.0,24621000.0,,3673000.0,35678000.0,39300000.0,4696000.0,253344000.0,-8294000.0,-60429000.0,-1014000.0,,-243000.0,-2215000.0,1479000.0,25471000.0,54885000.0,54885000.0,-58000000.0,-78678000.0,24185000.0,24685000.0,-1605000.0,87360000.0,-3115000.0,-3115000.0,4083000.0,29542000.0,-65323000.0,7444000.0,,-2520000.0,15754000.0,-78678000.0,-1605000.0,0.0,-66268000.0,-58000000.0,315000.0,87360000.0,945000.0,-12130000.0
FNM.MI,2021-12-31,12M,EUR,35634000.0,253344000.0,-39532000.0,-1269000.0,,98488000.0,1689000.0,,8665000.0,-414000.0,-14526000.0,-33486000.0,98488000.0,,17144000.0,40567000.0,76201000.0,3861000.0,351832000.0,505791000.0,100886000.0,,0.0,-364000.0,-10191000.0,0.0,-547721000.0,644631000.0,644631000.0,-725244000.0,-366813000.0,40875000.0,43136000.0,-2163000.0,-105930000.0,-80613000.0,-80613000.0,603113000.0,-39580000.0,-34777000.0,140418000.0,,17597000.0,38925000.0,-366813000.0,-2163000.0,-202100000.0,-36100000.0,-725244000.0,0.0,96170000.0,1323000.0,-14810000.0
FNM.MI,2022-09-30,TTM,EUR,41512000.0,339909000.0,-81746000.0,,,-34351000.0,-2592000.0,,4293000.0,23337000.0,-15626000.0,-7111000.0,-34351000.0,,27393000.0,42165000.0,83677000.0,901000.0,305558000.0,-68194000.0,101837000.0,,,-249000.0,-427000.0,29000.0,-149740000.0,,,-689136000.0,-3010000.0,56744000.0,54654000.0,-2668000.0,-58139000.0,575495000.0,575495000.0,,-7648000.0,-78205000.0,183583000.0,,5357000.0,27125000.0,-3010000.0,-2668000.0,-110855000.0,-79078000.0,-689136000.0,,52716000.0,873000.0,-19392000.0
FNM.MI,2022-12-31,12M,EUR,42586000.0,351832000.0,-89085000.0,-1577000.0,,-114562000.0,-4341000.0,,-2031000.0,9268000.0,-37093000.0,-53754000.0,-114562000.0,0.0,28270000.0,43517000.0,86103000.0,900000.0,236928000.0,-102589000.0,56138000.0,,-874000.0,-595000.0,-9740000.0,1013000.0,-157196000.0,0.0,0.0,-55569000.0,-7059000.0,68476000.0,69551000.0,-3028000.0,-33848000.0,-55569000.0,-55569000.0,-30289000.0,-29092000.0,-83555000.0,145223000.0,-342000.0,586000.0,27768000.0,-8400000.0,-3028000.0,-416652000.0,-84480000.0,-55569000.0,1341000.0,382804000.0,925000.0,-18122000.0
FNM.MI,2023-12-31,12M,EUR,60211000.0,236928000.0,-48471000.0,-300000.0,-10003000.0,158241000.0,-1295000.0,,-972000.0,11592000.0,-3317000.0,-22150000.0,158241000.0,-10003000.0,23517000.0,44420000.0,104631000.0,4581000.0,395245000.0,-88409000.0,134222000.0,,-443000.0,42000.0,-14679000.0,5345000.0,63957000.0,4740000.0,4740000.0,-55315000.0,-1309000.0,80855000.0,81998000.0,-5233000.0,138076000.0,-50575000.0,-50575000.0,-5533000.0,-39074000.0,-42067000.0,182693000.0,76000.0,1837000.0,29270000.0,-1309000.0,-5233000.0,-421285000.0,-42938000.0,-55315000.0,0.0,559361000.0,871000.0,-30919000.0
FNM.MI,2024-03-31,TTM,EUR,64816000.0,273301000.0,-45143000.0,-230000.0,,123223000.0,-3535000.0,,-3573000.0,12655000.0,27853000.0,10414000.0,123223000.0,,25867000.0,45693000.0,110509000.0,,396524000.0,-3514000.0,166542000.0,,,-138000.0,-15995000.0,7141000.0,-84948000.0,89478000.0,89478000.0,-55444000.0,-55041000.0,84188000.0,85125000.0,-5418000.0,38404000.0,34034000.0,34034000.0,-4163000.0,-32849000.0,-38536000.0,211685000.0,,619000.0,24728000.0,-55041000.0,-5418000.0,-529491000.0,-39495000.0,-55444000.0,,567895000.0,959000.0,
