symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
FDA.MI,2019-09-30,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268000.0
FDA.MI,2023-06-30,TTM,EUR,,6932142.0,,,,,6932142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDA.MI,2023-12-31,TTM,EUR,367000.0,7067276.0,-0.188542,9475000.0,1282000.0,915000.0,7067276.0,-0.188542,-1307000.0,-802000.0,480000.0,2055000.0,19131000.0,0.0,423000.0,423000.0,72000.0,72000.0,166000.0,-1307000.0,-1307000.0,-1473000.0,-1307000.0,-1307000.0,-1473000.0,-590000.0,-590000.0,127000.0,-1575280.0,20778000.0,-1647000.0,28606000.0,650000.0,5667000.0,-16000.0,0.0,-1225000.0,9475000.0,1282000.0,559000.0,559000.0,77000.0,333000.0,342000.0,2397000.0,-466000.0,84720.0,248000.0,0.24,30253000.0,-1648000.0,239000.0,28606000.0,353000.0,353000.0,149000.0
