symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkingCapital
TIP.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,3709973.0,,,,,,,,,,,,,,,,,,,,,,,,1881550.0,,,556513.0,,,204047.0,,,,,,,,,,,,,,,
TIP.MI,2020-12-31,12M,EUR,528409.0,1449106.0,-167809.0,880159540.0,2627341.0,95877237.0,3250495.0,183110226.0,3245830.0,4665.0,95877237.0,960180729.0,192541808.0,321574.0,70178915.0,321574.0,80827237.0,285846.0,2883243.0,9806574.0,9823857.0,1616915.0,2696481.0,5559926.0,1411583809.0,883042783.0,526156105.0,2305767.0,451403080.0,453708847.0,526156105.0,109534852.0,448152585.0,2696481.0,950356872.0,13272362.0,362309.0,168247500.0,111058.0,1934448.0,17283.0,940775.0,7227206.0,2696481.0,15651.0,179859731.0,7875852.0,156152.0,387123070.0,184379301.0,960180729.0,950356872.0,2295841.0,1618172182.0,1411583809.0,454030421.0,1069715581.0,548456601.0,1425630374.0,467629364.0,120237.0,16131801.0,111714571.0
TIP.MI,2021-12-31,12M,EUR,504139.0,779572.0,-167809.0,812911586.0,2343426.0,95877237.0,3030321.0,75497635.0,3026071.0,4250.0,95877237.0,1219786250.0,84725612.0,321574.0,51239312.0,321574.0,79517546.0,5161953.0,2571382.0,9806574.0,9814249.0,947381.0,2460927.0,7062360.0,1622946761.0,815482968.0,832259524.0,2021852.0,403160511.0,405182363.0,832259524.0,39335772.0,400130190.0,2460927.0,1209972001.0,4398600.0,410631.0,168260700.0,213902.0,1037171.0,7675.0,,22493457.0,2460927.0,,72467314.0,25462266.0,275464.0,456790825.0,184379301.0,1219786250.0,1209972001.0,1172143.0,1753793115.0,1622946761.0,405503937.0,1259122022.0,494671093.0,1669067503.0,415153547.0,2464670.0,16118601.0,5208066.0
TIP.MI,2022-12-31,12M,EUR,698118.0,507872.0,-172809.0,717540969.0,2062713.0,95877237.0,10210259.0,50346603.0,10204318.0,5941.0,95877237.0,1170427130.0,56619932.0,321574.0,59667214.0,321574.0,88168565.0,0.0,0.0,9806574.0,9835788.0,680681.0,2187268.0,1566000.0,1581068415.0,717540969.0,882678639.0,1741139.0,410641285.0,412382424.0,882678639.0,0.0,400431026.0,2187268.0,1160591342.0,1670788.0,389073.0,167114393.0,200213.0,926972.0,29214.0,,22977553.0,2187268.0,3983043.0,40136344.0,24383524.0,276050.0,563820238.0,184379301.0,1170427130.0,1160591342.0,16201.0,1673037980.0,1581068415.0,412703998.0,1170427130.0,502610850.0,1616418048.0,414442285.0,707853.0,17264908.0,-31548633.0
TIP.MI,2023-12-31,12M,EUR,541304.0,442349.0,-172809.0,796507244.0,1841228.0,95877237.0,4881620.0,30425815.0,4876904.0,4716.0,95877237.0,1371194940.0,39735770.0,334354.0,353029129.0,353363483.0,379639269.0,,2312192.0,9806574.0,9825606.0,615158.0,1904761.0,1066040.0,1817111371.0,798819436.0,1062634470.0,1506874.0,92887302.0,94394176.0,1062634470.0,68633703.0,441034811.0,1904761.0,1361369334.0,4037989.0,356617.0,165706350.0,320219.0,932831.0,19032.0,,24725408.0,1904761.0,7395245.0,25544195.0,25342955.0,,691556414.0,184379301.0,1371194940.0,1361369334.0,86102.0,1918256694.0,1464082242.0,447757659.0,1439828643.0,478428051.0,1878520924.0,98788782.0,76243.0,18672951.0,-339903499.0
