symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfPPE,TaxesRefundPaid
SIT.MI,2023-12-31,TTM,EUR,23535000.0,-22360000.0,-14835000.0,9399000.0,-10516000.0,-15129000.0,951000.0,-15295000.0,-13996000.0,0.0,-7912000.0,46896000.0,46896000.0,-839000.0,8700000.0,927000.0,-14258000.0,-7108000.0,-23025000.0,10181000.0,10181000.0,-14874000.0,0.0,-23388000.0,-23388000.0,-4221000.0,-1093000.0,11216000.0,-4693000.0,-3181000.0,-17711000.0,15909000.0,8102000.0,11876000.0,-4230000.0,-1093000.0,-18130000.0,-14874000.0,0.0,9000.0,419000.0,-4075000.0
