symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFI,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,IssuanceOfCapitalStock,IssuanceOfDebt,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestrictedCash,RetainedEarnings,SaleOfInvestmentProperties,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
B.MI,2019-12-31,12M,EUR,,,,,,,,60000.0,,,,,-3502000.0,,,,,,,,,,,,,,,,,,-466000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3003000.0,2942000.0,,,,,,0.0,0.0,,,,0.0,-43927000.0,,,,,,,,,,,,,,,,,,,-466000.0,,,,,,,,,,7240000.0,,,,,-1023000.0,388000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000.0,,,,,,,,,-466000.0,,,7240000.0,549000.0,3491000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.MI,2020-12-31,12M,EUR,33413000.0,8211000.0,-120186000.0,1479000.0,-5939000.0,62000.0,62000.0,60000.0,110273264.0,-0.089,18645000.0,-1592000.0,,44481000.0,49116000.0,9538000.0,9555000.0,,9456000.0,82000.0,-9107000.0,-29934000.0,-3431000.0,4571000.0,-28794000.0,-9107000.0,49116000.0,,5192000.0,0.0,-262000.0,20211000.0,197122000.0,3612000.0,32953000.0,36565000.0,,88974000.0,-686000.0,8373000.0,8435000.0,8435000.0,8373000.0,8092000.0,110273264.0,-0.089,-9834000.0,,-16448000.0,-8013000.0,9538000.0,296506064.0,-37.003128,12000.0,26558000.0,173107000.0,-38709000.0,,-2317000.0,3000000.0,225000.0,14150000.0,189611000.0,7400000.0,-260000.0,36000.0,36000.0,53000.0,53000.0,-6397000.0,,,173107000.0,200061000.0,1452000.0,119571000.0,0.0,,0.0,40869000.0,161916000.0,202785000.0,,,129000.0,9897000.0,50259000.0,87998064.0,45289000.0,5964000.0,-262000.0,185331000.0,-9834000.0,-9834000.0,-15798000.0,-9834000.0,-9834000.0,-15798000.0,-15798000.0,-6912000.0,3150000.0,-6000.0,,,-6912000.0,26820000.0,-100000.0,69425000.0,-1592000.0,4967000.0,1626000.0,3681000.0,19292000.0,4760000.0,-10217000.0,-11946278.087843,-37117000.0,21114000.0,-13714000.0,27611000.0,110273264.0,2270000.0,6912000.0,,17498000.0,1949000.0,3629000.0,14927000.0,18797000.0,2844000.0,17000.0,-3101000.0,0.0,52409000.0,775000.0,73000.0,-16484000.0,120555000.0,1573000.0,20211000.0,8435000.0,163000.0,,-262000.0,,-13285000.0,3150000.0,248000.0,3248000.0,123612844.0,2204000.0,5192000.0,4967000.0,91721.912157,-686000.0,0.041616,3332000.0,-322000.0,393687000.0,167108000.0,239350000.0,50481000.0,41325000.0,343206000.0,196565000.0,254232000.0,-9534000.0,6929000.0,27611000.0,4069000.0,2204000.0,2204000.0,7646000.0,13339580.0,10496000.0,108148000.0,1157000.0
B.MI,2021-12-31,12M,EUR,36381000.0,8931000.0,-123186000.0,1479000.0,-5817000.0,65000.0,65000.0,60000.0,110885011.0,0.022,9538000.0,-1202000.0,,47746000.0,49116000.0,14600000.0,14617000.0,,14487000.0,113000.0,5062000.0,-38075000.0,-21400000.0,6362000.0,-53113000.0,5062000.0,49116000.0,,9495000.0,855000.0,0.0,18072000.0,257662000.0,5187000.0,16715000.0,21902000.0,,78318000.0,-2417000.0,8239000.0,8304000.0,8304000.0,8239000.0,5550000.0,110885011.0,0.022,2452000.0,0.0,-12600000.0,-4296000.0,14600000.0,351637905.0,-77.436227,11000.0,54190000.0,210120000.0,-51718000.0,,1024000.0,,249000.0,14748000.0,188437000.0,8305000.0,-327000.0,0.0,0.0,83000.0,83000.0,-7160000.0,,,210120000.0,257253000.0,1388000.0,113739000.0,855000.0,,0.0,42559000.0,231043000.0,273602000.0,,,142000.0,9562000.0,49958000.0,82582905.0,40069000.0,4832000.0,855000.0,233158000.0,2452000.0,2452000.0,-2380000.0,2452000.0,2452000.0,-2380000.0,-2380000.0,-6298000.0,2711000.0,0.0,,,-6298000.0,55005000.0,-121000.0,65251000.0,-1202000.0,9246000.0,1532000.0,3552000.0,15729000.0,4982000.0,-2593000.0,3746280.0,-50516000.0,20905000.0,-12600000.0,26377000.0,111297716.0,1600000.0,6298000.0,,4445000.0,15804000.0,3301000.0,9885000.0,18975000.0,16046000.0,17000.0,1269000.0,0.0,51219000.0,769000.0,116000.0,-4797000.0,119504000.0,520000.0,18072000.0,8304000.0,126000.0,,0.0,,-3000.0,2711000.0,,,123612844.0,-1703000.0,9495000.0,9246000.0,-408720.0,-2417000.0,0.24,7832000.0,-387000.0,445981000.0,240538000.0,295504000.0,49564000.0,38977000.0,396417000.0,188319000.0,318099000.0,-1550000.0,6381000.0,26377000.0,4953000.0,-1703000.0,-1703000.0,2697000.0,12315128.0,9641000.0,179344000.0,761000.0
B.MI,2022-12-31,12M,EUR,30003000.0,13130000.0,-125664000.0,1479000.0,-5111000.0,64000.0,64000.0,60000.0,111297716.0,0.124,14600000.0,-1725000.0,,50322000.0,49116000.0,23113000.0,23130000.0,,22982000.0,131000.0,9737000.0,139148000.0,7826000.0,-6301000.0,140673000.0,9737000.0,49116000.0,0.0,25643000.0,0.0,,122783000.0,139647000.0,6425000.0,13978000.0,20403000.0,76000.0,82917000.0,10250000.0,8391000.0,8455000.0,8455000.0,8391000.0,735000.0,111297716.0,0.124,13809000.0,16000.0,42304000.0,50759000.0,24337000.0,345862561.0,,0.0,-149266000.0,96848000.0,182697000.0,,0.0,,239000.0,18241000.0,186693000.0,69345000.0,124000.0,,,57000.0,57000.0,-7452000.0,,,96848000.0,126976000.0,-25419000.0,115465000.0,0.0,4748000.0,0.0,43897000.0,87355000.0,131252000.0,4748000.0,-151759000.0,10796000.0,8715000.0,49521000.0,70117561.0,60854000.0,-14420000.0,0.0,78220000.0,13809000.0,13809000.0,28229000.0,13809000.0,13809000.0,28229000.0,28229000.0,-6266000.0,0.0,-23710000.0,-147011000.0,-147011000.0,-6266000.0,-147011000.0,-110000.0,61028000.0,-1725000.0,25404000.0,1353000.0,1590000.0,16779000.0,4446000.0,51371000.0,14257976.01289,184422000.0,27041000.0,42304000.0,192128000.0,111297716.0,1600000.0,6266000.0,24650000.0,69000.0,2681000.0,6958000.0,9570000.0,19574000.0,4142000.0,17000.0,421000.0,0.0,56823000.0,903000.0,167000.0,38479000.0,117598000.0,191000.0,122783000.0,8455000.0,425000.0,-151759000.0,,1224000.0,13693000.0,0.0,,,123612844.0,-612000.0,25643000.0,25404000.0,-163023.98711,10250000.0,0.266379,1006000.0,-535000.0,335023000.0,112998000.0,151655000.0,86497000.0,149824000.0,248526000.0,195376000.0,165609000.0,44421000.0,6323000.0,192128000.0,17250000.0,-612000.0,-612000.0,2260000.0,12315128.0,9641000.0,56730000.0,67000.0
B.MI,2023-12-31,12M,EUR,28100000.0,11399000.0,-124973000.0,1479000.0,-5033000.0,90000.0,90000.0,,111297716.0,0.033,24337000.0,-2635000.0,,42971000.0,49116000.0,14339000.0,14356000.0,-1002000.0,14161000.0,178000.0,-5877000.0,375000.0,691000.0,-2892000.0,-1826000.0,-5877000.0,49116000.0,-1002000.0,28375000.0,,,21567000.0,132077000.0,7170000.0,21397000.0,28567000.0,45000.0,76077000.0,1479000.0,8305000.0,8395000.0,8395000.0,8305000.0,902000.0,111297716.0,0.033,3671000.0,819000.0,3898000.0,12293000.0,18460000.0,200088835.0,,0.0,-8815000.0,97672000.0,-6867000.0,-2748000.0,,,214000.0,16432000.0,180525000.0,29153000.0,0.0,,,128000.0,128000.0,-6948000.0,,,97672000.0,125696000.0,7170000.0,109455000.0,,9925000.0,0.0,35801000.0,75924000.0,111725000.0,9925000.0,-12732000.0,8222000.0,10818000.0,43617000.0,56761835.0,59777000.0,887000.0,,82982000.0,3671000.0,3671000.0,2784000.0,3671000.0,3671000.0,2784000.0,2784000.0,-7831000.0,,8986000.0,-2807000.0,-2807000.0,-7831000.0,,,55551000.0,-2635000.0,28161000.0,1381000.0,1715000.0,16372000.0,4512000.0,9361000.0,1756224.489796,-4232000.0,25255000.0,3898000.0,50720000.0,111297716.0,1600000.0,7831000.0,,7000.0,2162000.0,5429000.0,9427000.0,19885000.0,3664000.0,17000.0,-3015000.0,0.0,41610000.0,,115000.0,4263000.0,117023000.0,2144000.0,21567000.0,8395000.0,440000.0,-12732000.0,,4121000.0,3115000.0,,,,123612844.0,2932000.0,28375000.0,28161000.0,1017224.489796,1479000.0,0.346939,750000.0,-11382000.0,312527000.0,104299000.0,140292000.0,88152000.0,46822000.0,224375000.0,180450000.0,148298000.0,9071000.0,7959000.0,50720000.0,4083000.0,2932000.0,2932000.0,2581000.0,12315128.0,9641000.0,56000000.0,83000.0
