symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
B.MI,2019-06-30,TTM,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33845000.0,,,,,,,,,,,,,,,,,,,,
B.MI,2019-12-31,12M,EUR,,,,,,,,,,,,2942000.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,3491000.0,,,,,,,,,,,
B.MI,2020-12-31,12M,EUR,62000.0,110273264.0,-0.089,20211000.0,8435000.0,8373000.0,110273264.0,-0.089,-9834000.0,-16448000.0,-8013000.0,3000000.0,7400000.0,-260000.0,36000.0,36000.0,53000.0,53000.0,5964000.0,-9834000.0,-9834000.0,-15798000.0,-9834000.0,-9834000.0,-15798000.0,-6912000.0,-6912000.0,-10217000.0,-11946278.087843,21114000.0,-13714000.0,27611000.0,1949000.0,3629000.0,-3101000.0,0.0,-16484000.0,20211000.0,8435000.0,163000.0,248000.0,3248000.0,2204000.0,91721.912157,-686000.0,0.041616,41325000.0,-9534000.0,6929000.0,27611000.0,2204000.0,2204000.0,1157000.0
B.MI,2021-12-31,12M,EUR,65000.0,110885011.0,0.022,18072000.0,8304000.0,8239000.0,110885011.0,0.022,2452000.0,-12600000.0,-4296000.0,,8305000.0,-327000.0,0.0,0.0,83000.0,83000.0,4832000.0,2452000.0,2452000.0,-2380000.0,2452000.0,2452000.0,-2380000.0,-6298000.0,-6298000.0,-2593000.0,3746280.0,20905000.0,-12600000.0,26377000.0,15804000.0,3301000.0,1269000.0,0.0,-4797000.0,18072000.0,8304000.0,126000.0,,,-1703000.0,-408720.0,-2417000.0,0.24,38977000.0,-1550000.0,6381000.0,26377000.0,-1703000.0,-1703000.0,761000.0
B.MI,2022-12-31,12M,EUR,64000.0,111297716.0,0.124,122783000.0,8455000.0,8391000.0,111297716.0,0.124,13809000.0,42304000.0,50759000.0,,69345000.0,124000.0,,,57000.0,57000.0,-14420000.0,13809000.0,13809000.0,28229000.0,13809000.0,13809000.0,28229000.0,-6266000.0,-6266000.0,51371000.0,14257976.01289,27041000.0,42304000.0,192128000.0,2681000.0,6958000.0,421000.0,0.0,38479000.0,122783000.0,8455000.0,425000.0,,,-612000.0,-163023.98711,10250000.0,0.266379,149824000.0,44421000.0,6323000.0,192128000.0,-612000.0,-612000.0,67000.0
B.MI,2023-06-30,TTM,EUR,,111297716.0,0.155,,,,111297716.0,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.MI,2023-12-31,12M,EUR,90000.0,111297716.0,0.033,21567000.0,8395000.0,8305000.0,111297716.0,0.033,3671000.0,3898000.0,12293000.0,,29153000.0,0.0,,,128000.0,128000.0,887000.0,3671000.0,3671000.0,2784000.0,3671000.0,3671000.0,2784000.0,-7831000.0,-7831000.0,9361000.0,1756224.489796,25255000.0,3898000.0,50720000.0,2162000.0,5429000.0,-3015000.0,0.0,4263000.0,21567000.0,8395000.0,440000.0,,,2932000.0,1017224.489796,1479000.0,0.346939,46822000.0,9071000.0,7959000.0,50720000.0,2932000.0,2932000.0,83000.0
B.MI,2023-12-31,TTM,EUR,90000.0,111297716.0,0.033,21567000.0,8395000.0,8305000.0,111297716.0,0.033,3671000.0,3898000.0,12293000.0,,29153000.0,0.0,,,128000.0,128000.0,887000.0,3671000.0,3671000.0,2784000.0,3671000.0,3671000.0,2784000.0,-7831000.0,-7831000.0,9361000.0,1756224.489796,25255000.0,3898000.0,50720000.0,2162000.0,5429000.0,-3015000.0,0.0,4263000.0,21567000.0,8395000.0,440000.0,,,2932000.0,1017224.489796,1479000.0,0.346939,46822000.0,9071000.0,7959000.0,50720000.0,2932000.0,2932000.0,83000.0
