symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
MARR.MI,2022-12-31,3M,EUR,,,-134193000.0,,-43960000.0,112120000.0,,,,,176406000.0,,,,7677000.0,,,,,,0.0,,,206950000.0,,,,392678000.0,,,-1368000.0,,,,1828000.0,94081000.0,,,,,,47538000.0,,,,591000.0,,,,,,,,,4331000.0,,,,,,,2379000.0,35440000.0,0.0,4331000.0,,,,,,,,,,,,,,500000.0,,,
MARR.MI,2023-03-31,3M,EUR,347762000.0,344413000.0,,63348000.0,,,78287000.0,33263000.0,155045000.0,155045000.0,0.0,155045000.0,33263000.0,341118000.0,,802099000.0,11153000.0,133563000.0,144716000.0,512557000.0,0.0,0.0,776000.0,,13000.0,167010000.0,170408000.0,,163169000.0,0.0,,245267000.0,694682000.0,178000.0,1828000.0,,67134000.0,220001000.0,287135000.0,2006000.0,6891000.0,,198519000.0,163169000.0,170710000.0,,0.0,1340000.0,7193000.0,66062760.0,36884000.0,14358000.0,1477000.0,3398000.0,,22203000.0,3941000.0,3700000.0,163169000.0,9640000.0,353466000.0,,,,,49501000.0,66525120.0,341118000.0,170710000.0,10850000.0,1160675000.0,561119000.0,431851000.0,341118000.0,819557000.0,358576000.0,307000000.0,2004000.0,500000.0,462360.0,6289000.0,289542000.0
MARR.MI,2023-06-30,3M,EUR,460978000.0,412303000.0,,63348000.0,-48057000.0,75112000.0,77654000.0,33263000.0,195271000.0,195271000.0,184792000.0,195271000.0,33263000.0,332233000.0,18496000.0,920266000.0,11454000.0,135519000.0,146973000.0,633309000.0,,,1165000.0,256865000.0,13000.0,167010000.0,170447000.0,460360000.0,167428000.0,0.0,-1368000.0,259737000.0,708098000.0,188000.0,1828000.0,55794000.0,66200000.0,240346000.0,306546000.0,2016000.0,6723000.0,9584000.0,180594000.0,167428000.0,161786000.0,552000.0,,565000.0,6991000.0,65915910.0,,16573000.0,1478000.0,3437000.0,4240000.0,,3617000.0,1700000.0,8442000.0,14626000.0,469536000.0,,32918000.0,0.0,4240000.0,41299000.0,66525120.0,332233000.0,161786000.0,5411000.0,1291036000.0,572579000.0,453519000.0,332233000.0,958803000.0,370770000.0,325494000.0,6858000.0,500000.0,609210.0,7600000.0,286957000.0
MARR.MI,2023-09-30,3M,EUR,442541000.0,406779000.0,,63348000.0,,,76546000.0,33263000.0,217804000.0,217804000.0,0.0,217804000.0,33263000.0,352187000.0,,899170000.0,11514000.0,96894000.0,108408000.0,588020000.0,0.0,6000.0,1098000.0,,13000.0,167010000.0,170404000.0,,171178000.0,0.0,,209434000.0,703756000.0,2006000.0,,,65032000.0,254675000.0,319707000.0,2006000.0,6829000.0,,133765000.0,171178000.0,181783000.0,,0.0,638000.0,6852000.0,65771860.0,47334000.0,21628000.0,1479000.0,3394000.0,,35485000.0,4621000.0,1700000.0,171178000.0,9552000.0,457953000.0,,,,,63178000.0,66525120.0,352187000.0,181783000.0,8267000.0,1279354000.0,606862000.0,428115000.0,352187000.0,927167000.0,380184000.0,339147000.0,13706000.0,500000.0,753260.0,9463000.0,311150000.0
MARR.MI,2023-12-31,3M,EUR,350223000.0,345093000.0,-152645000.0,63348000.0,-44406000.0,124275000.0,81642000.0,33263000.0,223406000.0,223406000.0,,223406000.0,33263000.0,355473000.0,23962000.0,833503000.0,11826000.0,115460000.0,127286000.0,509517000.0,68000.0,,126000.0,199863000.0,13000.0,167010000.0,170392000.0,389499000.0,331763000.0,2000.0,-1368000.0,203370000.0,728369000.0,178000.0,1828000.0,95793000.0,69816000.0,257436000.0,327252000.0,2006000.0,6555000.0,52965000.0,149490000.0,179118000.0,185081000.0,393000.0,,1110000.0,6672000.0,65297560.0,,996000.0,1475000.0,3382000.0,4875000.0,,4700000.0,5758000.0,34768000.0,15197000.0,368391000.0,2852000.0,32522000.0,0.0,,69755000.0,66525120.0,355473000.0,185081000.0,13913000.0,1211740000.0,612909000.0,454538000.0,355473000.0,856267000.0,378237000.0,346750000.0,12410000.0,,1227560.0,11954000.0,323986000.0
MARR.MI,2024-03-31,3M,EUR,340545000.0,331063000.0,,63348000.0,,,79256000.0,33263000.0,163952000.0,163952000.0,150624000.0,13328000.0,33263000.0,353991000.0,,790274000.0,12103000.0,80614000.0,92717000.0,463124000.0,0.0,,466000.0,,13000.0,167010000.0,170367000.0,,180130000.0,0.0,,236198000.0,708671000.0,178000.0,1828000.0,,67153000.0,274066000.0,341219000.0,2006000.0,6667000.0,,190728000.0,180130000.0,183624000.0,,0.0,851000.0,6679000.0,65244260.0,38124000.0,15423000.0,1474000.0,3357000.0,,32730000.0,3722000.0,1000000.0,180130000.0,9796000.0,354981000.0,,,,,71475000.0,66525120.0,353991000.0,183624000.0,11141000.0,1176253000.0,628057000.0,433936000.0,353991000.0,822262000.0,385979000.0,359138000.0,13436000.0,,1280860.0,15468000.0,327150000.0
