symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfBusiness,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
MARR.MI,2022-12-31,3M,EUR,,,-134193000.0,,-43960000.0,,,,,112120000.0,,,,,,916000.0,176406000.0,,,,,,,,,,,,,,,7677000.0,,,,,,,,,,,,0.0,,,,,,,,,,,206950000.0,,,211000.0,,3347000.0,,,392678000.0,,,,,,,,,,-1368000.0,,,,,1828000.0,,,94081000.0,,,,,,,,47538000.0,,,,,,,,,,,,,,,,,,,,,,,591000.0,,,,,,,,,,,,,,,4331000.0,,,,,,,,,,,,2379000.0,35440000.0,,0.0,,,,,4331000.0,,,191000.0,191000.0,,,,0.0,,45444000.0,48791000.0,,,,,,,,,-8652000.0,,,,,,,,,,,,,500000.0,,,,0.0
MARR.MI,2023-03-31,3M,EUR,347762000.0,344413000.0,,63348000.0,,150000.0,66325386.0,0.02,191664000.0,,-6519000.0,78287000.0,33263000.0,155045000.0,155045000.0,-148000.0,0.0,155045000.0,-36619000.0,-35354000.0,-3958000.0,196000.0,-17597000.0,4683000.0,-52044000.0,-36619000.0,33263000.0,,341118000.0,-1607000.0,-1607000.0,,335368000.0,802099000.0,11153000.0,133563000.0,144716000.0,512557000.0,-343000.0,4906000.0,4906000.0,4906000.0,4756000.0,0.0,66325386.0,0.02,1470000.0,0.0,6115000.0,11021000.0,155045000.0,1060106942.0,776000.0,12265000.0,,13000.0,-48884000.0,-51000.0,-51000.0,,167010000.0,170408000.0,,163169000.0,82197000.0,0.0,3940000.0,3940000.0,194000.0,194000.0,-3940000.0,195000.0,,245267000.0,694682000.0,-6519000.0,178000.0,1828000.0,-1607000.0,60947000.0,,67134000.0,220001000.0,287135000.0,60947000.0,-43409000.0,2006000.0,6891000.0,,874670942.0,0.0,0.0,-1607000.0,198519000.0,160000.0,1470000.0,1470000.0,1470000.0,1470000.0,1470000.0,1470000.0,1470000.0,-181000.0,-3746000.0,17538000.0,17538000.0,-3746000.0,-236000.0,163169000.0,-6338000.0,170710000.0,,0.0,1340000.0,7193000.0,10970000.0,1435529.1,-42365000.0,76090000.0,6107000.0,417565000.0,66062760.0,36884000.0,14358000.0,1477000.0,3398000.0,,3746000.0,22203000.0,3941000.0,59495000.0,3700000.0,163169000.0,9640000.0,-51000.0,0.0,353466000.0,175000.0,,,2175000.0,,3521000.0,0.0,-181000.0,-6338000.0,,335368000.0,4906000.0,140000.0,140000.0,-43409000.0,-1607000.0,49501000.0,,0.0,,,66525120.0,51000.0,341118000.0,170710000.0,16529.1,705000.0,0.3241,10850000.0,0.0,1160675000.0,561119000.0,431851000.0,341118000.0,411458000.0,819557000.0,358576000.0,307000000.0,417565000.0,2004000.0,51000.0,51000.0,500000.0,462360.0,6289000.0,289542000.0,0.0
MARR.MI,2023-06-30,3M,EUR,460978000.0,412303000.0,,63348000.0,-48057000.0,181000.0,,,155045000.0,75112000.0,-7591000.0,77654000.0,33263000.0,195271000.0,195271000.0,-24585000.0,184792000.0,195271000.0,40226000.0,-14470000.0,1260000.0,2024000.0,113216000.0,-72399000.0,29429000.0,40226000.0,33263000.0,,332233000.0,,-1311000.0,18496000.0,442218000.0,920266000.0,11454000.0,135519000.0,146973000.0,633309000.0,-868000.0,5063000.0,5063000.0,5059000.0,4878000.0,,,,17199000.0,,28927000.0,33990000.0,195271000.0,1203583694.0,1165000.0,-6016000.0,256865000.0,13000.0,48252000.0,,,,167010000.0,170447000.0,460360000.0,167428000.0,120942000.0,0.0,4824000.0,4824000.0,344000.0,344000.0,-4824000.0,343000.0,-1368000.0,259737000.0,708098000.0,-9601000.0,188000.0,1828000.0,,33313000.0,55794000.0,66200000.0,240346000.0,306546000.0,33313000.0,-11478000.0,2016000.0,6723000.0,9584000.0,926777694.0,0.0,-2010000.0,-1311000.0,180594000.0,-5000.0,17199000.0,17199000.0,17199000.0,17199000.0,17199000.0,17199000.0,17199000.0,-220000.0,-4480000.0,21835000.0,21835000.0,-4480000.0,447000.0,167428000.0,-7371000.0,161786000.0,552000.0,,565000.0,6991000.0,33986000.0,17196145.749492,55843000.0,92362000.0,28580000.0,563160000.0,65915910.0,,16573000.0,1478000.0,3437000.0,4240000.0,4480000.0,,3617000.0,75207000.0,1700000.0,8442000.0,14626000.0,-4000.0,0.0,469536000.0,311000.0,,32918000.0,24103000.0,0.0,8030000.0,-2010000.0,-220000.0,-7371000.0,4240000.0,442218000.0,5063000.0,,,-11478000.0,-1311000.0,41299000.0,,0.0,,,66525120.0,4000.0,332233000.0,161786000.0,1145.749492,6904000.0,0.286437,5411000.0,,1291036000.0,572579000.0,453519000.0,332233000.0,534580000.0,958803000.0,370770000.0,325494000.0,563160000.0,6858000.0,4000.0,4000.0,500000.0,609210.0,7600000.0,286957000.0,
MARR.MI,2023-09-30,3M,EUR,442541000.0,406779000.0,,63348000.0,,190000.0,65868641.0,0.33,195271000.0,,-2271000.0,76546000.0,33263000.0,217804000.0,217804000.0,-329000.0,0.0,217804000.0,22533000.0,50303000.0,-9233000.0,-1767000.0,-13973000.0,574000.0,25765000.0,22533000.0,33263000.0,,352187000.0,,-1863000.0,,476575000.0,899170000.0,11514000.0,96894000.0,108408000.0,588020000.0,0.0,5223000.0,5223000.0,5227000.0,5037000.0,0.0,65868641.0,0.33,21880000.0,6000.0,36406000.0,41633000.0,217804000.0,1049238920.0,1098000.0,-31865000.0,,13000.0,54348000.0,,,,167010000.0,170404000.0,,171178000.0,133787000.0,0.0,5434000.0,5434000.0,464000.0,464000.0,-5434000.0,464000.0,,209434000.0,703756000.0,-2221000.0,2006000.0,,,11435000.0,,65032000.0,254675000.0,319707000.0,11435000.0,-37399000.0,2006000.0,6829000.0,,790990920.0,0.0,0.0,-1863000.0,133765000.0,-67000.0,21880000.0,21880000.0,21880000.0,21880000.0,21880000.0,21880000.0,21880000.0,-147000.0,-4970000.0,-25964000.0,-25964000.0,-4970000.0,-350000.0,171178000.0,-2074000.0,181783000.0,,0.0,638000.0,6852000.0,41625000.0,21874348.443756,56619000.0,97920000.0,35867000.0,610362000.0,65771860.0,47334000.0,21628000.0,1479000.0,3394000.0,,4970000.0,35485000.0,4621000.0,16620000.0,1700000.0,171178000.0,9552000.0,-8000.0,0.0,457953000.0,252000.0,,,30972000.0,,4950000.0,0.0,-147000.0,-2124000.0,,476575000.0,5223000.0,270000.0,270000.0,-37399000.0,-1863000.0,63178000.0,,50000.0,64055000.0,64055000.0,66525120.0,8000.0,352187000.0,181783000.0,2348.443756,9092000.0,0.293555,8267000.0,,1279354000.0,606862000.0,428115000.0,352187000.0,574495000.0,927167000.0,380184000.0,339147000.0,610362000.0,13706000.0,8000.0,8000.0,500000.0,753260.0,9463000.0,311150000.0,
MARR.MI,2023-12-31,3M,EUR,350223000.0,345093000.0,-152645000.0,63348000.0,-44406000.0,194000.0,,,217804000.0,124275000.0,-10261000.0,81642000.0,33263000.0,223406000.0,223406000.0,-154000.0,,223406000.0,5602000.0,6064000.0,15820000.0,2817000.0,-96782000.0,57714000.0,-14595000.0,5602000.0,33263000.0,-154000.0,355473000.0,,-2491000.0,23962000.0,353866000.0,833503000.0,11826000.0,115460000.0,127286000.0,509517000.0,828000.0,5364000.0,5364000.0,5358000.0,5164000.0,68000.0,,,6585000.0,,15379000.0,20743000.0,223406000.0,965371952.0,126000.0,18124000.0,199863000.0,13000.0,-12618000.0,,,3006000.0,167010000.0,170392000.0,389499000.0,331763000.0,91957000.0,2000.0,5709000.0,5709000.0,1392000.0,1392000.0,-5709000.0,1392000.0,-1368000.0,203370000.0,728369000.0,-10165000.0,178000.0,1828000.0,,4305000.0,95793000.0,69816000.0,257436000.0,327252000.0,4305000.0,-9618000.0,2006000.0,6555000.0,52965000.0,755060952.0,0.0,10000.0,-2491000.0,149490000.0,206000.0,6585000.0,6585000.0,6585000.0,6585000.0,6585000.0,6585000.0,6585000.0,-182000.0,-4317000.0,-5313000.0,-5313000.0,-4317000.0,28495000.0,179118000.0,-9993000.0,185081000.0,393000.0,,1110000.0,6672000.0,23289000.0,8318754.912099,-2357000.0,75122000.0,16835000.0,445823000.0,65297560.0,,996000.0,1475000.0,3382000.0,4875000.0,4317000.0,,4700000.0,8321000.0,5758000.0,34768000.0,15197000.0,-10000.0,0.0,368391000.0,-375000.0,2852000.0,32522000.0,9670000.0,0.0,4122000.0,10000.0,-182000.0,-10079000.0,,353866000.0,5364000.0,270000.0,270000.0,-9618000.0,-2491000.0,69755000.0,0.0,86000.0,48110000.0,51116000.0,66525120.0,-2546000.0,355473000.0,185081000.0,-812245.087901,3085000.0,0.319028,13913000.0,-4508000.0,1211740000.0,612909000.0,454538000.0,355473000.0,428988000.0,856267000.0,378237000.0,346750000.0,445823000.0,12410000.0,-2546000.0,-2546000.0,,1227560.0,11954000.0,323986000.0,
MARR.MI,2024-03-31,3M,EUR,340545000.0,331063000.0,,63348000.0,,178000.0,65244260.0,0.026485,223406000.0,,-5412000.0,79256000.0,33263000.0,163952000.0,163952000.0,,150624000.0,13328000.0,-59453000.0,-32828000.0,3794000.0,-3639000.0,-9678000.0,4205000.0,-38139000.0,-59453000.0,33263000.0,,353991000.0,,-3514000.0,,323624000.0,790274000.0,12103000.0,80614000.0,92717000.0,463124000.0,-355000.0,5249000.0,5249000.0,5249000.0,5071000.0,0.0,65244260.0,0.026485,1728000.0,,8590000.0,13839000.0,163953000.0,735281256.0,466000.0,-25438000.0,,13000.0,-33079000.0,,-14000.0,,167010000.0,170367000.0,,180130000.0,85142000.0,0.0,5609000.0,5609000.0,777000.0,777000.0,-5609000.0,777000.0,,236198000.0,708671000.0,-6348000.0,178000.0,1828000.0,,22000000.0,,67153000.0,274066000.0,341219000.0,22000000.0,-40215000.0,2006000.0,6667000.0,,769205256.0,0.0,-1200000.0,-3514000.0,190728000.0,-248000.0,1728000.0,1728000.0,1728000.0,1728000.0,1728000.0,1728000.0,1728000.0,-153000.0,-4832000.0,-18215000.0,-18215000.0,-4832000.0,-249000.0,180130000.0,-4995000.0,183624000.0,,0.0,851000.0,6679000.0,13822000.0,1717800.0,-27667000.0,77647000.0,7495000.0,408766000.0,65244260.0,38124000.0,15423000.0,1474000.0,3357000.0,,4832000.0,32730000.0,3722000.0,60379000.0,1000000.0,180130000.0,9796000.0,-17000.0,0.0,354981000.0,330000.0,,,2981000.0,,3534000.0,-1200000.0,-153000.0,-5259000.0,,323624000.0,5249000.0,192000.0,192000.0,-40215000.0,-3514000.0,71475000.0,,264000.0,,,66525120.0,17000.0,353991000.0,183624000.0,6800.0,1253000.0,0.4,11141000.0,,1176253000.0,628057000.0,433936000.0,353991000.0,401271000.0,822262000.0,385979000.0,359138000.0,408766000.0,13436000.0,17000.0,17000.0,,1280860.0,15468000.0,327150000.0,
