symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
MARR.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,-51890000.0,181620000.0,,,,,,,,,,,-51890000.0,,,,,,,,,,,,,,,,,,,92000.0,,,,,,,,,,,-82000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,27000.0,,,,,,,,,,,,,,,,,2426000.0,,,573000.0,573000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13404000.0
MARR.MI,2020-12-31,12M,EUR,234579000.0,283150000.0,-106780000.0,63348000.0,-42593000.0,428000.0,7140000.0,66525120.0,-0.04,192493000.0,69094000.0,-13664000.0,53462000.0,33263000.0,251491000.0,251491000.0,,247858000.0,251491000.0,58998000.0,36003000.0,1979000.0,-2022000.0,-91541000.0,58471000.0,1844000.0,58998000.0,33263000.0,0.0,338112000.0,,15662000.0,861546000.0,721527000.0,8528000.0,167462000.0,175990000.0,424287000.0,-2080000.0,8988000.0,16128000.0,16128000.0,15700000.0,49000.0,66525120.0,-0.04,-2413000.0,0.0,3279000.0,19407000.0,251491000.0,930390523.0,1818000.0,42115000.0,133341000.0,13000.0,17119000.0,-113000.0,-113000.0,6955000.0,151068000.0,153489000.0,325743000.0,234146000.0,211906000.0,0.0,5959000.0,5959000.0,1412000.0,1412000.0,-5959000.0,1412000.0,-1368000.0,134581000.0,736640000.0,-13900000.0,300000.0,1828000.0,144899000.0,80450000.0,44934000.0,231066000.0,276000000.0,144899000.0,-93323000.0,2128000.0,7099000.0,41598000.0,1121613523.0,0.0,-615000.0,,147037000.0,-3000.0,-2413000.0,-2413000.0,-2413000.0,-2413000.0,-2413000.0,-2413000.0,-2413000.0,-461000.0,-4547000.0,51576000.0,51576000.0,-4547000.0,-1098000.0,127366000.0,-12824000.0,184623000.0,308000.0,0.0,1000.0,7275000.0,0.0,19516000.0,-2314859.328358,30783000.0,209273000.0,2633000.0,1073452000.0,66525120.0,832000.0,1475000.0,2421000.0,2608000.0,4547000.0,1560000.0,94000.0,42225000.0,1518000.0,27342000.0,44717000.0,-113000.0,0.0,237889000.0,860000.0,1457000.0,1311000.0,-2680000.0,0.0,19270000.0,-615000.0,-461000.0,-13203000.0,2608000.0,861546000.0,16128000.0,,,-93323000.0,,,18339000.0,,379000.0,115148000.0,122103000.0,66525120.0,-109000.0,338112000.0,184623000.0,-10859.328358,-267000.0,0.099627,6277000.0,-2935000.0,1054691000.0,569178000.0,451990000.0,338112000.0,1070819000.0,716579000.0,333165000.0,292292000.0,1073452000.0,1792000.0,-109000.0,-109000.0,,,,297240000.0,222000.0
MARR.MI,2021-12-31,12M,EUR,359813000.0,313615000.0,-119391000.0,63348000.0,-42833000.0,493000.0,10347000.0,66525120.0,0.53,251491000.0,97970000.0,-11598000.0,74792000.0,33263000.0,249994000.0,249994000.0,-22086000.0,243489000.0,249994000.0,-1497000.0,-64237000.0,28417000.0,405000.0,137233000.0,-44014000.0,57523000.0,-1497000.0,33263000.0,,349507000.0,,2821000.0,1111846000.0,805079000.0,10074000.0,100088000.0,110162000.0,500827000.0,-951000.0,18000000.0,18000000.0,17993000.0,17500000.0,0.0,66525120.0,0.53,35071000.0,,59079000.0,77079000.0,249994000.0,1372295768.0,0.0,-109254000.0,198109000.0,13000.0,110077000.0,167000.0,,7728000.0,160382000.0,163392000.0,356448000.0,271007000.0,313196000.0,0.0,9459000.0,9459000.0,917000.0,917000.0,-9459000.0,917000.0,-1368000.0,199852000.0,668925000.0,-13918000.0,175000.0,1828000.0,230000000.0,94520000.0,64718000.0,219330000.0,284048000.0,230000000.0,-315991000.0,2003000.0,6994000.0,44924000.0,1257324768.0,0.0,-4640000.0,,69424000.0,-193000.0,35071000.0,35071000.0,35071000.0,35071000.0,35071000.0,35071000.0,35071000.0,-527000.0,-8542000.0,-85991000.0,-85991000.0,-8542000.0,2378000.0,151616000.0,-8751000.0,186115000.0,382000.0,0.0,143000.0,8556000.0,,79387000.0,36702275.050383,121675000.0,253388000.0,59808000.0,1425042000.0,66525120.0,985000.0,1477000.0,3010000.0,3111000.0,8542000.0,2148000.0,,38924000.0,4349000.0,30772000.0,7286000.0,167000.0,0.0,378926000.0,178000.0,2144000.0,28098000.0,49620000.0,0.0,14734000.0,-4640000.0,-527000.0,-11071000.0,3111000.0,1111846000.0,18000000.0,478000.0,478000.0,-315991000.0,,2016000.0,53411000.0,0.0,2320000.0,152196000.0,159924000.0,66525120.0,-2308000.0,349507000.0,186115000.0,-676724.949617,14549000.0,0.293208,6234000.0,-3172000.0,1152605000.0,568837000.0,394210000.0,349507000.0,1365234000.0,803098000.0,347527000.0,302271000.0,1425042000.0,14764000.0,-2308000.0,-2308000.0,,,,304252000.0,125000.0
MARR.MI,2022-12-31,12M,EUR,365359000.0,348718000.0,-134193000.0,63348000.0,-43960000.0,609000.0,,66388000.0,0.4,249994000.0,112120000.0,-12809000.0,79249000.0,33263000.0,191664000.0,191664000.0,-31118000.0,176406000.0,191664000.0,-58330000.0,-10061000.0,10236000.0,1453000.0,5545000.0,-50736000.0,-44821000.0,-58330000.0,33263000.0,-31118000.0,341457000.0,-4682000.0,7677000.0,1504988000.0,808214000.0,10813000.0,116548000.0,127361000.0,513247000.0,708000.0,19875000.0,19875000.0,19869000.0,19260000.0,0.0,66388000.0,0.4,26550000.0,,46566000.0,66441000.0,191664000.0,942347436.0,1015000.0,-33588000.0,206950000.0,13000.0,-20830000.0,134000.0,,8250000.0,167010000.0,170377000.0,392678000.0,293460000.0,378805000.0,7000.0,8976000.0,8976000.0,902000.0,902000.0,-8976000.0,902000.0,-1368000.0,209913000.0,677648000.0,-16721000.0,178000.0,1828000.0,102000000.0,94081000.0,68436000.0,219643000.0,288079000.0,102000000.0,-53858000.0,2006000.0,6566000.0,47538000.0,756911436.0,0.0,-4040000.0,-4682000.0,144527000.0,-131000.0,26550000.0,26550000.0,26550000.0,26550000.0,26550000.0,26550000.0,26550000.0,-949000.0,-8074000.0,48142000.0,48142000.0,-8074000.0,-38251000.0,159267000.0,-11732000.0,171080000.0,591000.0,,1655000.0,7207000.0,,68930000.0,28307992.817239,-8021000.0,330480000.0,48325000.0,1883793000.0,66137660.0,865000.0,1475000.0,3367000.0,4331000.0,8074000.0,3160000.0,,51806000.0,5367000.0,32044000.0,15188000.0,134000.0,0.0,373201000.0,137000.0,2379000.0,35440000.0,37590000.0,0.0,15833000.0,-4047000.0,-949000.0,-11860000.0,4331000.0,1504988000.0,19875000.0,597000.0,597000.0,-53858000.0,-4682000.0,2355000.0,48031000.0,10000.0,128000.0,205434000.0,213684000.0,66525120.0,-2489000.0,341457000.0,171080000.0,-731007.182761,11040000.0,0.293695,7284000.0,-26437000.0,1162462000.0,561100000.0,415440000.0,341457000.0,1835468000.0,821005000.0,354248000.0,307758000.0,1883793000.0,2475000.0,-2489000.0,-2489000.0,500000.0,387460.0,4682000.0,294967000.0,0.0
MARR.MI,2023-12-31,12M,EUR,350223000.0,345093000.0,-152645000.0,63348000.0,-44406000.0,715000.0,,65894955.0,0.72,191664000.0,124275000.0,-26642000.0,81642000.0,33263000.0,223406000.0,223406000.0,-25216000.0,,223406000.0,31742000.0,6543000.0,7638000.0,3270000.0,-15136000.0,-13177000.0,-11445000.0,31742000.0,33263000.0,-25216000.0,355473000.0,-7272000.0,23962000.0,1608027000.0,833503000.0,11826000.0,115460000.0,127286000.0,509517000.0,-383000.0,20556000.0,20556000.0,20550000.0,19835000.0,68000.0,65894955.0,0.72,47134000.0,,86827000.0,107383000.0,223406000.0,965371952.0,126000.0,-7492000.0,199863000.0,13000.0,41098000.0,-72000.0,,11608000.0,167010000.0,170392000.0,389499000.0,331763000.0,428883000.0,2000.0,19907000.0,19907000.0,2394000.0,2394000.0,-19907000.0,2394000.0,-1368000.0,203370000.0,728369000.0,-28506000.0,178000.0,1828000.0,110000000.0,95793000.0,69816000.0,257436000.0,327252000.0,110000000.0,-101904000.0,2006000.0,6555000.0,52965000.0,755060952.0,0.0,-2000000.0,-7272000.0,149490000.0,294000.0,47134000.0,47134000.0,47134000.0,47134000.0,47134000.0,47134000.0,47134000.0,-730000.0,-17513000.0,8096000.0,8096000.0,-17513000.0,28356000.0,179118000.0,-25776000.0,185081000.0,393000.0,,1110000.0,6672000.0,,109866000.0,48882032.0,67740000.0,341494000.0,87389000.0,2036910000.0,65297560.0,996000.0,1475000.0,3382000.0,4875000.0,17513000.0,4700000.0,,44498000.0,5758000.0,34768000.0,15197000.0,-73000.0,0.0,368391000.0,363000.0,2852000.0,32522000.0,66920000.0,0.0,17252000.0,-2000000.0,-730000.0,-25912000.0,,1608027000.0,20556000.0,922000.0,922000.0,-101904000.0,-7272000.0,2556000.0,69755000.0,0.0,136000.0,217527000.0,229135000.0,66525120.0,-2483000.0,355473000.0,185081000.0,-734968.0,19786000.0,0.296,13913000.0,-5959000.0,1211740000.0,612909000.0,454538000.0,355473000.0,1949521000.0,856267000.0,378237000.0,346750000.0,2036910000.0,12410000.0,-2483000.0,-2483000.0,,1227560.0,11954000.0,323986000.0,
