symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentLiabilities,DividendsPayable,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
ANIM.MI,2022-12-31,3M,EUR,,89526000.0,,,4144000.0,4362000.0,,,,,,,,,,4707000.0,,,,,7102000.0,,,,755000.0,4362000.0,,,,,229000.0,0.0,,,,7287000.0,,,,,,1000.0,,1974000.0,,,,7287000.0,0.0,,,,,,,,,,,,,,,,
ANIM.MI,2023-03-31,3M,EUR,161267000.0,109390000.0,787652000.0,351086000.0,246000.0,4677000.0,7292000.0,147986000.0,173055000.0,147986000.0,7292000.0,1338302000.0,322265000.0,370825000.0,71315000.0,4726000.0,136993000.0,3408000.0,1105463000.0,1553785000.0,7197000.0,1924010000.0,488079000.0,,,4677000.0,585708000.0,585708000.0,,1605000.0,,,437722000.0,7197000.0,-215483000.0,6627000.0,85742000.0,1835000.0,323038625.0,448322000.0,1338000.0,-2000.0,114645000.0,6951000.0,14055000.0,25069000.0,370352000.0,10193000.0,0.0,30213000.0,346517638.0,1338302000.0,-215483000.0,15572000.0,2384015000.0,1924010000.0,585708000.0,1338302000.0,1045713000.0,2061752000.0,674888000.0,23125000.0,23479013.0,87291000.0,-48560000.0
ANIM.MI,2023-06-30,3M,EUR,162723000.0,95730000.0,787652000.0,252332000.0,15928000.0,16735000.0,7292000.0,152862000.0,181637000.0,152862000.0,7292000.0,1373837000.0,332995000.0,226510000.0,185000.0,,114921000.0,3923000.0,1105463000.0,1543594000.0,19270000.0,1957662000.0,367253000.0,,755000.0,16735000.0,583825000.0,583825000.0,,1582000.0,239000.0,,430963000.0,19270000.0,-169757000.0,5806000.0,82771000.0,1842000.0,324157722.0,438131000.0,1449000.0,-1000.0,43045000.0,2348000.0,26659000.0,28775000.0,226356000.0,8431000.0,0.0,63225000.0,329191756.0,1373837000.0,-169757000.0,20538000.0,2270366000.0,1957662000.0,583825000.0,1373837000.0,896529000.0,1937372000.0,670019000.0,20403000.0,5034034.0,18716000.0,106485000.0
ANIM.MI,2023-09-30,3M,EUR,163714000.0,,787652000.0,357513000.0,19474000.0,19913000.0,7292000.0,172085000.0,202272000.0,172085000.0,7292000.0,1378101000.0,237879000.0,263573000.0,21000.0,,100882000.0,5458000.0,1171321000.0,1601532000.0,23332000.0,1964571000.0,458395000.0,,755000.0,19913000.0,586470000.0,586470000.0,,1502000.0,474000.0,15552000.0,414385000.0,23332000.0,-223431000.0,5711000.0,80679000.0,2798000.0,319325251.0,430211000.0,1826000.0,,67158000.0,2629000.0,11726000.0,30187000.0,262605000.0,6773000.0,0.0,96271000.0,329191756.0,1378101000.0,-223431000.0,17108000.0,2328675000.0,1964571000.0,586470000.0,1393653000.0,935022000.0,2090796000.0,671449000.0,31712000.0,9866505.0,37200000.0,-25694000.0
ANIM.MI,2023-12-31,3M,EUR,163292000.0,137128000.0,787652000.0,290310000.0,18029000.0,18917000.0,7292000.0,169476000.0,207551000.0,169476000.0,7292000.0,1425806000.0,385692000.0,279257000.0,0.0,0.0,96063000.0,12671000.0,1165022000.0,1593673000.0,21831000.0,2009951000.0,386373000.0,,755000.0,18917000.0,584145000.0,584145000.0,,1282000.0,732000.0,15713000.0,414669000.0,21831000.0,-167867000.0,,81395000.0,2825000.0,316381722.0,428651000.0,2854000.0,,72746000.0,2315000.0,17257000.0,38075000.0,279135000.0,4461000.0,0.0,148879000.0,329191756.0,1425806000.0,-167867000.0,19295000.0,2390423000.0,2009951000.0,584145000.0,1441519000.0,948904000.0,2004731000.0,669647000.0,43097000.0,12810034.0,48757000.0,106435000.0
ANIM.MI,2024-03-31,3M,EUR,196004000.0,165603000.0,787652000.0,328189000.0,,,7292000.0,241658000.0,294158000.0,241658000.0,7292000.0,1414378000.0,494558000.0,431274000.0,79535000.0,,99089000.0,25913000.0,1165407000.0,1583084000.0,,2001138000.0,427278000.0,8000.0,,,586760000.0,586760000.0,8000.0,1471000.0,,15919000.0,345102000.0,20832000.0,-168706000.0,3805000.0,79653000.0,2872000.0,316381722.0,417677000.0,2763000.0,1000.0,67979000.0,,18879000.0,52500000.0,430278000.0,,,52905000.0,329191756.0,1414378000.0,-168706000.0,15918000.0,2532328000.0,2001138000.0,586760000.0,1430297000.0,1102031000.0,2037770000.0,670757000.0,86760000.0,12810034.0,48757000.0,63284000.0
