symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
ANIM.MI,2019-12-31,12M,EUR,,,-10417000.0,,,,,,,,263705000.0,,,,,4018000.0,15869000.0,,0.0,,,,,,,,,,,,,,,,,,,,4018000.0,15869000.0,,,,,,-1000.0,,,,263705000.0,,,,,,,,,,,,,,,,,,,
ANIM.MI,2020-12-31,12M,EUR,143364000.0,111086000.0,,787652000.0,957000.0,9423000.0,9481000.0,7292000.0,287472000.0,287472000.0,,287472000.0,7292000.0,1310171000.0,441926000.0,,14018000.0,477933000.0,2569000.0,0.0,,90162000.0,-2572000.0,1105463000.0,1646006000.0,12797000.0,1592211000.0,91119000.0,755000.0,9481000.0,282040000.0,282040000.0,2727000.0,1670000.0,,255064000.0,12797000.0,-335835000.0,,14018000.0,128812000.0,2571000.0,357487690.0,540543000.0,957000.0,,301456000.0,949000.0,11343000.0,,477757000.0,11380000.0,0.0,155371000.0,368635785.0,1310171000.0,-335835000.0,20645000.0,2206823000.0,1592211000.0,282040000.0,1310171000.0,896652000.0,1764897000.0,418719000.0,32937000.0,11148095.0,45245000.0,-36007000.0
ANIM.MI,2021-12-31,12M,EUR,165055000.0,172669000.0,,787652000.0,1086000.0,6845000.0,6946000.0,7292000.0,585296000.0,585296000.0,,585296000.0,7292000.0,1449494000.0,806030000.0,,,404394000.0,472000.0,90000.0,,102032000.0,-1058000.0,1105463000.0,1603902000.0,10023000.0,2031593000.0,103118000.0,755000.0,6946000.0,582099000.0,582099000.0,2032000.0,258000.0,,108373000.0,10023000.0,-154408000.0,,10499000.0,94101000.0,2263000.0,350325851.0,498439000.0,1283000.0,,157038000.0,2165000.0,11399000.0,,404188000.0,17343000.0,0.0,238656000.0,368635785.0,1449494000.0,-154408000.0,19323000.0,2534855000.0,2031593000.0,582099000.0,1449494000.0,1085361000.0,1728825000.0,680967000.0,82005000.0,18309934.0,77433000.0,401636000.0
ANIM.MI,2022-12-31,12M,EUR,137897000.0,89526000.0,,787652000.0,452000.0,4144000.0,4362000.0,7292000.0,475210000.0,499268000.0,,475210000.0,7292000.0,1391440000.0,646105000.0,,,269126000.0,,31000.0,4707000.0,110872000.0,2786000.0,1105463000.0,1564063000.0,7102000.0,1974559000.0,111324000.0,755000.0,4362000.0,583119000.0,583119000.0,1613000.0,229000.0,0.0,107909000.0,7102000.0,-172623000.0,,7287000.0,87793000.0,1820000.0,326826166.0,458600000.0,1609000.0,1000.0,119492000.0,1974000.0,23884000.0,24058000.0,268970000.0,7287000.0,0.0,120801000.0,346517638.0,1391440000.0,-172623000.0,26140000.0,2334911000.0,1974559000.0,583119000.0,1391440000.0,943471000.0,1688805000.0,674345000.0,11550000.0,19691472.0,72254000.0,376979000.0
ANIM.MI,2023-12-31,12M,EUR,163292000.0,137128000.0,,787652000.0,290310000.0,18029000.0,18917000.0,7292000.0,169476000.0,207551000.0,,169476000.0,7292000.0,1425806000.0,385692000.0,,,279257000.0,,0.0,0.0,96063000.0,12671000.0,1165022000.0,1593673000.0,21831000.0,2009951000.0,386373000.0,755000.0,18917000.0,584145000.0,584145000.0,1282000.0,732000.0,15713000.0,414669000.0,21831000.0,-167867000.0,,,81395000.0,2825000.0,316381722.0,428651000.0,2854000.0,,72746000.0,2315000.0,17257000.0,38075000.0,279135000.0,4461000.0,0.0,148879000.0,329191756.0,1425806000.0,-167867000.0,19295000.0,2390423000.0,2009951000.0,584145000.0,1441519000.0,948904000.0,2004731000.0,669647000.0,43097000.0,12810034.0,48757000.0,106435000.0
