symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
ANIM.MI,2019-12-31,12M,EUR,53112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,
ANIM.MI,2020-12-31,12M,EUR,52223000.0,356865380.0,0.435,642203000.0,3322000.0,3322000.0,366714651.0,0.424,155371000.0,241095000.0,296640000.0,25583000.0,347779000.0,52223000.0,9784000.0,9784000.0,78000.0,78000.0,,155371000.0,155371000.0,156164000.0,-793000.0,155371000.0,156164000.0,155371000.0,-9648000.0,-9648000.0,348668000.0,192968607.2,54829000.0,292950000.0,989982000.0,36000.0,6673000.0,5000.0,0.0,231311000.0,642203000.0,55545000.0,1479000.0,1479000.0,36000.0,2963000.0,28546000.0,-52228000.0,-15223392.8,75147000.0,0.2926,697032000.0,-58000.0,989982000.0,-52028000.0,-52028000.0,
ANIM.MI,2021-12-31,12M,EUR,43704000.0,338474565.0,0.705093,784396000.0,47027000.0,3323000.0,350751259.0,0.680414,238656000.0,327980000.0,375007000.0,27325000.0,440687000.0,43704000.0,12257000.0,12257000.0,23000.0,23000.0,,238656000.0,238656000.0,239027000.0,-371000.0,238656000.0,239027000.0,238656000.0,-12135000.0,-12135000.0,375918000.0,239716698.238646,111951000.0,328736000.0,1225083000.0,33000.0,5876000.0,2000.0,0.0,315723000.0,784396000.0,47027000.0,1360000.0,1360000.0,18000.0,3010000.0,30335000.0,-20000.0,-221301.761354,76696000.0,0.242922,896347000.0,-99000.0,1225083000.0,-911000.0,-911000.0,
ANIM.MI,2022-12-31,12M,EUR,42943000.0,321926506.0,0.375,705323000.0,3282000.0,3282000.0,332213450.0,0.364,120801000.0,197895000.0,201177000.0,28330000.0,309987000.0,42943000.0,12929000.0,12929000.0,421000.0,421000.0,,120801000.0,120801000.0,120801000.0,,120801000.0,120801000.0,120801000.0,-12504000.0,-12504000.0,247114000.0,153154429.1,66622000.0,243365000.0,1015310000.0,40000.0,4989000.0,,0.0,184966000.0,705323000.0,3282000.0,2034000.0,2034000.0,53000.0,4731000.0,33061000.0,-42996000.0,-13583570.9,64165000.0,0.2957,771945000.0,-4000.0,1015310000.0,-45937000.0,-45937000.0,
ANIM.MI,2023-09-30,TTM,EUR,,338474565.0,0.385898,,,,350751259.0,0.373406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANIM.MI,2023-12-31,12M,EUR,,321926506.0,0.462,673274000.0,4002000.0,4002000.0,332213450.0,0.448,148879000.0,232645000.0,236647000.0,31138000.0,327827000.0,43097000.0,12817000.0,12817000.0,12945000.0,12945000.0,-409000.0,148879000.0,148879000.0,149288000.0,,148879000.0,148879000.0,149288000.0,133000.0,133000.0,270293000.0,172575877.8,74564000.0,253263000.0,1001101000.0,78000.0,5280000.0,3000.0,0.0,219828000.0,673274000.0,4002000.0,2169000.0,2169000.0,191000.0,6682000.0,37820000.0,-43648000.0,-9949122.2,70540000.0,0.2957,747838000.0,-5000.0,1001101000.0,-33646000.0,-33646000.0,357000.0
ANIM.MI,2023-12-31,TTM,EUR,,321926506.0,0.462,,,,332213450.0,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANIM.MI,2024-03-31,TTM,EUR,,321926506.0,0.534,719538000.0,,,332213450.0,0.518,171571000.0,267894000.0,267894000.0,31595000.0,365333000.0,44067000.0,12308000.0,12308000.0,15722000.0,15722000.0,,171571000.0,171571000.0,171965000.0,,171571000.0,171571000.0,171965000.0,3419000.0,3419000.0,303874000.0,195779292.707738,77263000.0,288070000.0,1084871000.0,,5865000.0,,0.0,255586000.0,719538000.0,,2061000.0,2061000.0,257000.0,6792000.0,38387000.0,-44814000.0,-11771707.292262,83621000.0,0.327174,796801000.0,,1084871000.0,-35980000.0,-35980000.0,
