symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherInventories,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
CSP.MI,2019-12-31,12M,EUR,,,,,,,33423921.0,-0.10304,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,33423921.0,-0.10304,,,,,,,,,,,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63000.0,,,,-8941000.0,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP.MI,2020-12-31,12M,EUR,15808000.0,15706000.0,-100856000.0,21859000.0,-825000.0,206000.0,33209677.0,-0.186,19455000.0,8461000.0,-356000.0,17295000.0,18390000.0,18390000.0,,-1065000.0,4904000.0,,-9862000.0,7821000.0,2863000.0,-1065000.0,17295000.0,,47889000.0,0.0,20000.0,58216000.0,67449000.0,6852000.0,6852000.0,,31230000.0,911000.0,3481000.0,3687000.0,2402000.0,2402000.0,33209677.0,-0.186,-6177000.0,-4916000.0,-1229000.0,18390000.0,13469583.0,-2187000.0,20226000.0,758000.0,1052000.0,,-3000.0,3986000.0,8812000.0,12757000.0,16531000.0,119179000.0,24716000.0,350000.0,350000.0,54000.0,54000.0,-64000.0,-232000.0,30520000.0,63157000.0,-286000.0,33337000.0,8416000.0,8416000.0,2383000.0,42482000.0,13258583.0,,0.0,233000.0,-6177000.0,-6177000.0,-6177000.0,-6177000.0,-6177000.0,-6177000.0,-6177000.0,-226000.0,-296000.0,-2123000.0,-2123000.0,-296000.0,,53000.0,18323000.0,-113000.0,,35132000.0,592000.0,77000.0,6524000.0,-476000.0,-5604720.0,1408000.0,28700000.0,-3984000.0,82932000.0,32559888.0,3945000.0,,8000.0,293000.0,9000.0,1391000.0,6794000.0,34879000.0,1242000.0,3000.0,0.0,23154000.0,-245000.0,144000.0,-5266000.0,0.0,-132000.0,-226000.0,-130000.0,4868000.0,58216000.0,3687000.0,82000.0,82000.0,0.0,348000.0,-6177000.0,0.0,17000.0,4860000.0,8846000.0,33569205.0,-753000.0,47889000.0,35132000.0,-180720.0,911000.0,0.24,1447000.0,0.0,99146000.0,56305000.0,15268000.0,47889000.0,86916000.0,51257000.0,31697000.0,20027000.0,-4529000.0,82932000.0,552000.0,-753000.0,-753000.0,1009317.0,888000.0,5426000.0,36219000.0,402000.0
CSP.MI,2021-12-31,12M,EUR,20649000.0,19189000.0,-100879000.0,21859000.0,-802000.0,244000.0,33259328.0,0.023,18390000.0,11037000.0,-734000.0,17295000.0,22825000.0,22825000.0,,4435000.0,2467000.0,736000.0,4841000.0,-2807000.0,5237000.0,4435000.0,17295000.0,,48686000.0,,98000.0,60116000.0,72574000.0,4898000.0,4898000.0,,36212000.0,1657000.0,3204000.0,3448000.0,2142000.0,2142000.0,33259328.0,0.023,751000.0,2726000.0,6174000.0,22825000.0,7597766.0,-5592000.0,16813000.0,758000.0,9064000.0,-740000.0,,4067000.0,8374000.0,11781000.0,19991000.0,120202000.0,30876000.0,318000.0,318000.0,38000.0,38000.0,-69000.0,-175000.0,28053000.0,59823000.0,229000.0,33327000.0,6239000.0,6239000.0,1896000.0,41366000.0,12161766.0,0.0,0.0,-350000.0,751000.0,751000.0,751000.0,751000.0,751000.0,751000.0,751000.0,-64000.0,-280000.0,-5523000.0,-5523000.0,-280000.0,,-10000.0,19323000.0,303000.0,,36905000.0,584000.0,77000.0,6104000.0,6733000.0,1175840.0,9798000.0,27979000.0,2897000.0,90992000.0,32259328.0,3407000.0,,,280000.0,7000.0,1407000.0,7426000.0,34374000.0,1186000.0,-741000.0,0.0,30055000.0,-410000.0,199000.0,2408000.0,0.0,-244000.0,-109000.0,-625000.0,5641000.0,60116000.0,3448000.0,95000.0,95000.0,,413000.0,751000.0,45000.0,928000.0,4555000.0,8622000.0,33259328.0,-559000.0,48686000.0,36905000.0,-134160.0,1657000.0,0.24,1122000.0,-393000.0,104295000.0,54925000.0,11137000.0,48686000.0,88095000.0,55609000.0,31721000.0,19397000.0,3075000.0,90992000.0,1980000.0,-559000.0,-559000.0,1000000.0,888000.0,5599000.0,36362000.0,887000.0
CSP.MI,2022-12-31,12M,EUR,22631000.0,18576000.0,-100161000.0,23906000.0,-606000.0,140000.0,39949514.0,0.014,22825000.0,10789000.0,-2334000.0,17362000.0,13116000.0,13116000.0,13116000.0,-9709000.0,-9406000.0,-1469000.0,350000.0,-582000.0,-9638000.0,-9709000.0,17362000.0,,52357000.0,,1695000.0,63562000.0,72731000.0,2418000.0,2418000.0,776000.0,33949000.0,1110000.0,2880000.0,3020000.0,1939000.0,1939000.0,39949514.0,0.014,544000.0,2009000.0,5029000.0,13116000.0,5434127.0,-1532000.0,23862000.0,0.0,-8450000.0,65000.0,,4755000.0,8374000.0,11615000.0,19182000.0,119742000.0,30637000.0,355000.0,355000.0,39000.0,39000.0,-72000.0,-245000.0,37459000.0,60961000.0,-2061000.0,33285000.0,6186000.0,6186000.0,1913000.0,52960000.0,13788127.0,-30000.0,2419000.0,122000.0,544000.0,544000.0,544000.0,544000.0,544000.0,544000.0,544000.0,46000.0,-316000.0,-3879000.0,-3879000.0,-316000.0,,-4000.0,19581000.0,-2073000.0,,40742000.0,279000.0,77000.0,4902000.0,5258000.0,718040.0,-6116000.0,28315000.0,2322000.0,94199000.0,38949514.0,3241000.0,1000.0,8000.0,317000.0,9000.0,856000.0,6945000.0,21013000.0,620000.0,215000.0,0.0,30337000.0,-413000.0,78000.0,1654000.0,0.0,17000.0,-70000.0,-2264000.0,6644000.0,63562000.0,3020000.0,149000.0,149000.0,,39000.0,544000.0,116000.0,191000.0,5201000.0,9956000.0,39949514.0,-229000.0,52357000.0,40742000.0,-54960.0,1110000.0,0.24,2106000.0,-1045000.0,104246000.0,58543000.0,8604000.0,52357000.0,91877000.0,51889000.0,31515000.0,17940000.0,2123000.0,94199000.0,761000.0,-229000.0,-229000.0,1000000.0,888000.0,6952000.0,38782000.0,-25000.0
CSP.MI,2023-12-31,12M,EUR,17433000.0,17530000.0,-96143000.0,23906000.0,-561000.0,60000.0,,,13116000.0,8216000.0,-3371000.0,17362000.0,12686000.0,12686000.0,12686000.0,-430000.0,1471000.0,,-5806000.0,1588000.0,-2747000.0,-430000.0,17362000.0,,52359000.0,,1105000.0,61477000.0,69276000.0,3822000.0,3822000.0,532000.0,29909000.0,402000.0,2720000.0,2780000.0,1625000.0,1625000.0,,,109000.0,1503000.0,4283000.0,12686000.0,13951995.0,2789000.0,23856000.0,0.0,-3577000.0,-126000.0,,4889000.0,8374000.0,11523000.0,18091000.0,116095000.0,30087000.0,992000.0,992000.0,105000.0,105000.0,-290000.0,-432000.0,35988000.0,64615000.0,-3013000.0,33734000.0,8434000.0,8434000.0,1526000.0,52819000.0,12346995.0,0.0,0.0,-36000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,109000.0,-748000.0,-887000.0,3079000.0,3079000.0,-887000.0,,6000.0,19952000.0,-2271000.0,,40836000.0,384000.0,77000.0,4620000.0,4399000.0,197160.0,-206000.0,28610000.0,1477000.0,91565000.0,38949514.0,3149000.0,-1000.0,,887000.0,7000.0,1238000.0,6645000.0,20221000.0,521000.0,-124000.0,0.0,24846000.0,-566000.0,60000.0,511000.0,0.0,-387000.0,-748000.0,-2623000.0,5462000.0,61477000.0,2780000.0,279000.0,279000.0,,82000.0,108000.0,0.0,352000.0,5192000.0,10081000.0,39949514.0,-116000.0,52359000.0,40836000.0,-27840.0,402000.0,0.24,1959000.0,-191000.0,101167000.0,60793000.0,12256000.0,52359000.0,90087000.0,48808000.0,31891000.0,18899000.0,1462000.0,91565000.0,768000.0,-116000.0,-116000.0,1000000.0,888000.0,6671000.0,39367000.0,158000.0
