symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,DividendReceivedCFO,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfInvestment,TaxesRefundPaid
ECMB.MI,2023-12-31,TTM,EUR,1664989.0,-2983632.0,-272151.0,5810997.0,-1282253.0,234038.0,2076041.0,-2702010.0,-1946335.0,5810997.0,10999994.0,363557.0,995509.0,995509.0,37897.0,7475986.0,10447423.0,-3151009.0,-599995.0,-44980.0,-4469049.0,10999994.0,-552571.0,10999994.0,1175191.0,1175191.0,-1955076.0,-1485117.0,-552571.0,-552571.0,-300.0,-1028556.0,-167377.0,44980.0,222767.0,-1955076.0,-2330340.0,-1028556.0,-552571.0,845223.0,-346337.0
