symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RestructuringAndMergernAcquisition,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
ECMB.MI,2022-12-31,TTM,EUR,,4294117.0,0.40963,,,,4294117.0,0.40963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECMB.MI,2023-12-31,TTM,EUR,684145.0,,0.273675,10209104.0,990064.0,305919.0,,0.273675,1175191.0,1662571.0,2658080.0,5105182.0,123823.0,123823.0,78843.0,78843.0,1175191.0,1175191.0,1175191.0,1175191.0,1175191.0,1175191.0,-44980.0,-44980.0,2787904.0,1274341.735783,3987322.0,1117860.0,15314286.0,352046.0,0.0,1538748.0,10209104.0,995509.0,124379.0,-129824.0,-30673.264217,363557.0,0.236268,14196426.0,15314286.0,-129824.0,-129824.0,5445.0
