symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestReceivedCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,TaxesRefundPaid
HZY.MI,2023-09-30,TTM,EUR,313208.0,7320941.0,-30000.0,-107768.0,-7113829.0,258252.0,36944.0,-15011.0,172417.0,-7113829.0,0.0,108642.0,313208.0,313208.0,207112.0,1250000.0,946651.0,669139.0,-9340480.0,0.0,1250000.0,1250000.0,0.0,-757207.0,387727.0,-30000.0,-9310480.0,1250000.0,1250000.0,-9310480.0,976651.0,-662305.0,-30000.0,-9310480.0,-9310480.0,-10923.0
