symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InvestedCapital,InvestmentsinAssociatesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
LFG.MI,2019-12-31,12M,EUR,,,,-334000.0,,,,,,,,,,,,,,,,,50582000.0,,,,0.0,,,,,,,,,,,,,,,,32134000.0,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,
LFG.MI,2020-12-31,12M,EUR,31043000.0,5178000.0,-1402000.0,,1973000.0,1522000.0,213000.0,18337000.0,18337000.0,18203000.0,134000.0,213000.0,42062000.0,88817000.0,351000.0,24385000.0,24736000.0,77637000.0,5684000.0,80874000.0,,3261000.0,0.0,66447000.0,,1171000.0,0.0,1171000.0,0.0,276000.0,0.0,6048000.0,1859000.0,-38812000.0,4635000.0,13000.0,824000.0,3382000.0,14169799.0,1507000.0,,,75190000.0,,,2274000.0,1012000.0,39470000.0,33742000.0,1341000.0,0.0,20213000.0,14199199.0,42062000.0,-38812000.0,22984000.0,179567000.0,42062000.0,25907000.0,42062000.0,137505000.0,90750000.0,59868000.0,425000.0,29400.0,137000.0,11180000.0
LFG.MI,2021-12-31,12M,EUR,27608000.0,17800000.0,-1795000.0,,1966000.0,1164000.0,213000.0,22470000.0,22470000.0,22360000.0,110000.0,213000.0,48007000.0,117271000.0,317000.0,26605000.0,26922000.0,102026000.0,5684000.0,79922000.0,,3305000.0,159000.0,74612000.0,,847000.0,0.0,847000.0,0.0,293000.0,0.0,4135000.0,1510000.0,-31915000.0,4224000.0,0.0,581000.0,3734000.0,14112499.0,1550000.0,,,74238000.0,1000.0,,2423000.0,1046000.0,42557000.0,30634000.0,992000.0,0.0,26081000.0,14199199.0,48007000.0,-31915000.0,31743000.0,206662000.0,48007000.0,27769000.0,48007000.0,158655000.0,89391000.0,56629000.0,603000.0,86700.0,328000.0,15245000.0
LFG.MI,2022-12-31,12M,EUR,24967000.0,16594000.0,-2134000.0,,1966000.0,848000.0,213000.0,14418000.0,14418000.0,14365000.0,53000.0,213000.0,48513000.0,106683000.0,308000.0,30208000.0,30516000.0,96849000.0,5684000.0,96439000.0,,3361000.0,985000.0,78721000.0,,540000.0,0.0,540000.0,0.0,323000.0,25000.0,15790000.0,1227000.0,-47926000.0,3474000.0,0.0,453000.0,3373000.0,14090599.0,2695000.0,,,90755000.0,-1000.0,,2262000.0,1072000.0,46810000.0,28085000.0,668000.0,0.0,26578000.0,14199199.0,48513000.0,-47926000.0,24513000.0,211195000.0,48513000.0,31056000.0,48538000.0,162657000.0,104512000.0,65808000.0,856000.0,108600.0,391000.0,9834000.0
LFG.MI,2023-12-31,12M,EUR,21741000.0,9735000.0,-2439000.0,,1623000.0,195000.0,213000.0,9727000.0,9727000.0,9686000.0,41000.0,213000.0,46432000.0,102998000.0,155000.0,36141000.0,36296000.0,85307000.0,5684000.0,78551000.0,,3068000.0,351000.0,82573000.0,,40000.0,0.0,40000.0,0.0,341000.0,0.0,26414000.0,629000.0,-32119000.0,4049000.0,0.0,542000.0,3373000.0,14090599.0,2893000.0,,1000.0,72867000.0,1000.0,-1000.0,2052000.0,1104000.0,50461000.0,24217000.0,698000.0,0.0,24530000.0,14199199.0,46432000.0,-32119000.0,29133000.0,189600000.0,46432000.0,36336000.0,46432000.0,143168000.0,86603000.0,57861000.0,424000.0,108600.0,391000.0,17691000.0
