symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InvestedCapital,InvestingCashFlow,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital
LFG.MI,2019-12-31,12M,EUR,,,,-334000.0,,,,,,,,-35745000.0,,,,,-1278000.0,,,,,,,,,,,,,,,,,,,,,-350000.0,,,,,,,,,,,,,,,,,50582000.0,,,,,,,1000.0,1000.0,,,0.0,,,,,,,-58165000.0,,,,,,,,,,,,,,,82000.0,,,,,,,,,1763000.0,,,,,,,,,,,,,,,,32134000.0,,,-155000.0,1000.0,,,,,,,,,,,240000.0,,,,,,,-58165000.0,,,82000.0,82000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LFG.MI,2020-12-31,12M,EUR,31043000.0,5178000.0,-1402000.0,,26741000.0,,14170000.0,-0.08,4787000.0,1973000.0,-28709000.0,,1522000.0,213000.0,18337000.0,18337000.0,,18203000.0,134000.0,13550000.0,0.0,-9470000.0,6598000.0,6047000.0,3231000.0,13550000.0,213000.0,0.0,42062000.0,0.0,0.0,3348000.0,88817000.0,351000.0,24385000.0,24736000.0,77637000.0,236000.0,27085000.0,27085000.0,27085000.0,344000.0,14170000.0,-0.08,-1204000.0,355000.0,27440000.0,18337000.0,39551725.0,13027000.0,403000.0,460000.0,5684000.0,80874000.0,,3261000.0,57436000.0,0.0,0.0,1125000.0,1125000.0,0.0,0.0,66447000.0,-28589000.0,,0.0,40269000.0,1171000.0,0.0,1171000.0,40269000.0,-26767000.0,0.0,276000.0,33440725.0,0.0,0.0,0.0,6048000.0,-1204000.0,-1204000.0,-1204000.0,-1204000.0,-1204000.0,-1204000.0,-1204000.0,27000.0,-1602000.0,93000.0,13766000.0,13502000.0,-1602000.0,-436000.0,1859000.0,-28709000.0,264000.0,-38812000.0,4635000.0,13000.0,824000.0,3382000.0,27825000.0,-911400.0,29112000.0,56219000.0,1217000.0,60784000.0,14169799.0,0.0,,1507000.0,,,75190000.0,-17000.0,,,7276000.0,2274000.0,1012000.0,39470000.0,0.0,33742000.0,1341000.0,-770000.0,0.0,56000.0,,-28709000.0,3348000.0,27085000.0,11790000.0,11790000.0,-26767000.0,0.0,20213000.0,27000.0,27000.0,460000.0,14199199.0,0.0,42062000.0,-38812000.0,-92400.0,434000.0,0.24,22984000.0,179567000.0,42062000.0,25907000.0,42062000.0,59567000.0,137505000.0,90750000.0,59868000.0,917000.0,477000.0,60784000.0,425000.0,-385000.0,-385000.0,29400.0,137000.0,11180000.0
LFG.MI,2021-12-31,12M,EUR,27608000.0,17800000.0,-1795000.0,,40469000.0,40469000.0,14112000.0,0.42,18337000.0,1966000.0,-41464000.0,,1164000.0,213000.0,22470000.0,22470000.0,,22360000.0,110000.0,4133000.0,0.0,26065000.0,-3257000.0,-23990000.0,-1424000.0,4133000.0,213000.0,0.0,48007000.0,0.0,-191000.0,-2217000.0,117271000.0,317000.0,26605000.0,26922000.0,102026000.0,411000.0,391000.0,40860000.0,40860000.0,391000.0,14112000.0,0.42,5868000.0,8015000.0,48875000.0,22470000.0,16426747.0,-1452000.0,4720000.0,607000.0,5684000.0,79922000.0,,3305000.0,81317000.0,159000.0,880000.0,1426000.0,1426000.0,,,74612000.0,-40599000.0,,0.0,41141000.0,847000.0,0.0,847000.0,41141000.0,-41639000.0,0.0,293000.0,39232747.0,0.0,0.0,-191000.0,4135000.0,5868000.0,5868000.0,5868000.0,5868000.0,5868000.0,5868000.0,5868000.0,-40440000.0,-1801000.0,-159000.0,-1367000.0,-498000.0,-1801000.0,464000.0,1510000.0,-41464000.0,-869000.0,-31915000.0,4224000.0,0.0,581000.0,3734000.0,49416000.0,6349801.183791,46184000.0,72386000.0,8931000.0,79100000.0,14112499.0,0.0,,1550000.0,,,74238000.0,-13000.0,1000.0,,10077000.0,2423000.0,1046000.0,42557000.0,0.0,30634000.0,992000.0,6589000.0,0.0,,-41464000.0,-41464000.0,-2217000.0,40860000.0,15958000.0,15958000.0,-41639000.0,-191000.0,26081000.0,1024000.0,,607000.0,14199199.0,-880000.0,48007000.0,-31915000.0,-59198.816209,721000.0,0.109425,31743000.0,206662000.0,48007000.0,27769000.0,48007000.0,70169000.0,158655000.0,89391000.0,56629000.0,7832000.0,375000.0,79100000.0,603000.0,-541000.0,-541000.0,86700.0,328000.0,15245000.0
LFG.MI,2022-12-31,12M,EUR,24967000.0,16594000.0,-2134000.0,,33100000.0,33100000.0,14090000.0,0.18,22470000.0,1966000.0,-53630000.0,,848000.0,213000.0,14418000.0,14418000.0,-1973000.0,14365000.0,53000.0,-8053000.0,0.0,-5807000.0,-2386000.0,3885000.0,-4437000.0,-8052000.0,213000.0,-1973000.0,48513000.0,0.0,-63000.0,-23149000.0,106683000.0,308000.0,30208000.0,30516000.0,96849000.0,,339000.0,33439000.0,33439000.0,339000.0,14090000.0,0.18,2471000.0,5541000.0,38980000.0,14417000.0,48731292.0,10973000.0,-21257000.0,714000.0,5684000.0,96439000.0,,3361000.0,71380000.0,985000.0,900000.0,1962000.0,1962000.0,954000.0,954000.0,78721000.0,-51398000.0,,0.0,75943000.0,540000.0,0.0,540000.0,75943000.0,-38912000.0,0.0,323000.0,28040292.0,25000.0,0.0,-63000.0,15790000.0,2471000.0,2471000.0,2471000.0,2471000.0,2471000.0,2470000.0,2471000.0,-50573000.0,-1666000.0,-825000.0,75943000.0,75943000.0,-1666000.0,-62617000.0,1227000.0,-50573000.0,-31000.0,-47926000.0,3474000.0,0.0,453000.0,3373000.0,39882000.0,3093755.518301,32373000.0,65234000.0,6146000.0,48231000.0,14090599.0,0.0,-1000.0,2695000.0,,,90755000.0,,-1000.0,,5832000.0,2262000.0,1072000.0,46810000.0,0.0,28085000.0,668000.0,3579000.0,0.0,,-53630000.0,-53630000.0,-23149000.0,33439000.0,9960000.0,9960000.0,-38912000.0,-63000.0,26578000.0,3057000.0,3057000.0,714000.0,14199199.0,-900000.0,48513000.0,-47926000.0,-279244.481699,1108000.0,0.309584,24513000.0,211195000.0,48513000.0,31056000.0,48538000.0,42085000.0,162657000.0,104512000.0,65808000.0,4670000.0,658000.0,48231000.0,856000.0,-902000.0,-902000.0,108600.0,391000.0,9834000.0
LFG.MI,2023-12-31,12M,EUR,21741000.0,9735000.0,-2439000.0,,64408000.0,64408000.0,14090599.0,-0.056775,14418000.0,1623000.0,-48194000.0,,195000.0,213000.0,9727000.0,9727000.0,-1268000.0,9686000.0,41000.0,-4689000.0,0.0,-14258000.0,-3660000.0,-1554000.0,-19383000.0,-4689000.0,213000.0,-1268000.0,46432000.0,0.0,0.0,-8973000.0,102998000.0,155000.0,36141000.0,36296000.0,85307000.0,,318000.0,64726000.0,64726000.0,318000.0,14090599.0,-0.056775,-776000.0,3898000.0,68624000.0,9727000.0,45411608.0,-3649000.0,-1847000.0,247000.0,5684000.0,78551000.0,,3068000.0,90955000.0,351000.0,1779000.0,4756000.0,4756000.0,0.0,0.0,82573000.0,-47387000.0,,0.0,87076000.0,40000.0,0.0,40000.0,87076000.0,,0.0,341000.0,26067608.0,0.0,0.0,0.0,26414000.0,-776000.0,-776000.0,-776000.0,-776000.0,-776000.0,-776000.0,-776000.0,,-5097000.0,634000.0,87076000.0,87076000.0,-5097000.0,-88805000.0,629000.0,-48021000.0,,-32119000.0,4049000.0,0.0,542000.0,3373000.0,70466000.0,887811.188811,46347000.0,84876000.0,6079000.0,81982000.0,14090599.0,0.0,-2000.0,2893000.0,,1000.0,72867000.0,,1000.0,-1000.0,4195000.0,2052000.0,1104000.0,50461000.0,0.0,24217000.0,698000.0,-858000.0,0.0,,,-48194000.0,-8973000.0,64726000.0,3882000.0,3882000.0,,0.0,24530000.0,,173000.0,247000.0,14199199.0,-1779000.0,46432000.0,-32119000.0,-178188.811189,-83000.0,0.096737,29133000.0,189600000.0,46432000.0,36336000.0,46432000.0,75903000.0,143168000.0,86603000.0,57861000.0,4063000.0,341000.0,81982000.0,424000.0,-1842000.0,-1842000.0,108600.0,391000.0,17691000.0
