symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
DNR.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,1841000.0,,,,,,,-13126000.0,,,,,,,,,,,,284675000.0,,,,,,,-9000.0,,,775000.0,,-26000.0,,,,497000.0,,,,,,,,,,,,,,,,,,,,,,
DNR.MI,2020-12-31,12M,EUR,46879000.0,90905000.0,,,-6829000.0,49355000.0,3881000.0,16569000.0,75658000.0,76776000.0,1795000.0,73863000.0,16569000.0,409572000.0,5971000.0,327369000.0,1400000.0,15791000.0,17191000.0,145376000.0,8591000.0,,1817000.0,35344000.0,61625000.0,131081000.0,97755000.0,153896000.0,,-10437000.0,116182000.0,575820000.0,8577000.0,30793000.0,2481000.0,150457000.0,152938000.0,111572000.0,2149000.0,38166000.0,3546000.0,90590000.0,153896000.0,278491000.0,25166000.0,25363000.0,27180000.0,201685174.0,-21000.0,7272000.0,69456000.0,2701000.0,,,13688000.0,29611000.0,20911000.0,1118000.0,79254000.0,4717000.0,0.0,36234000.0,482000.0,32634000.0,201685174.0,409572000.0,278491000.0,17396000.0,770115000.0,560029000.0,170129000.0,413118000.0,356997000.0,442746000.0,211621000.0,18687000.0,2174000.0,,55041000.0,181993000.0
DNR.MI,2021-12-31,12M,EUR,61425000.0,139974000.0,,,-7387000.0,55441000.0,5421000.0,16786000.0,73843000.0,73843000.0,1252000.0,72591000.0,16786000.0,450459000.0,4473000.0,519358000.0,1637000.0,256137000.0,257774000.0,468877000.0,18769000.0,0.0,0.0,49236000.0,63226000.0,132805000.0,147361000.0,167627000.0,0.0,-21962000.0,233033000.0,706596000.0,5421000.0,30304000.0,3784000.0,0.0,3784000.0,121785000.0,2336000.0,43357000.0,3503000.0,182294000.0,167627000.0,317654000.0,8220000.0,8066000.0,26036000.0,201685174.0,,25722000.0,69579000.0,4933000.0,,,19909000.0,34052000.0,29647000.0,,114649000.0,10926000.0,0.0,115225000.0,477000.0,66696000.0,201685174.0,450459000.0,317654000.0,31457000.0,965529000.0,450459000.0,261558000.0,453962000.0,511567000.0,446171000.0,42690000.0,33315000.0,2468000.0,,90534000.0,50481000.0
DNR.MI,2022-12-31,12M,EUR,80554000.0,123421000.0,,,-7854000.0,55526000.0,6436000.0,18868000.0,174129000.0,174129000.0,3462000.0,170667000.0,18868000.0,741218000.0,20100000.0,819164000.0,1633000.0,12022000.0,13655000.0,238044000.0,18546000.0,3331000.0,,75579000.0,66981000.0,131552000.0,131275000.0,184176000.0,644000.0,-23241000.0,295476000.0,1015981000.0,4610000.0,28795000.0,4803000.0,262741000.0,267544000.0,122664000.0,2142000.0,43629000.0,3586000.0,100634000.0,184177000.0,609666000.0,13096000.0,8664000.0,23959000.0,201685174.0,,33024000.0,64573000.0,4848000.0,-1000.0,,21271000.0,36126000.0,38484000.0,,119313000.0,9017000.0,0.0,135731000.0,8158000.0,89564000.0,201685174.0,741218000.0,609666000.0,19601000.0,1287624000.0,1003959000.0,281199000.0,744804000.0,542820000.0,468460000.0,304776000.0,17488000.0,2467000.0,,107407000.0,581120000.0
DNR.MI,2023-12-31,12M,EUR,106752000.0,141927000.0,-219019000.0,223433000.0,-6413000.0,100461000.0,21526000.0,18268000.0,198491000.0,198491000.0,5863000.0,192628000.0,18268000.0,904488000.0,47581000.0,700217000.0,3697000.0,6502000.0,10199000.0,249248000.0,16150000.0,3465000.0,,64616000.0,64742000.0,115787000.0,148340000.0,474818000.0,543000.0,,257146000.0,1026877000.0,3180000.0,41815000.0,17829000.0,115887000.0,133716000.0,231511000.0,1896000.0,117917000.0,5700000.0,,255799000.0,788701000.0,16216000.0,8873000.0,25222000.0,200526669.0,,38603000.0,51045000.0,,-1526000.0,,22665000.0,167044000.0,54848000.0,,152406000.0,8464000.0,0.0,105539000.0,13610000.0,682357000.0,201685174.0,904488000.0,788701000.0,25188000.0,1332009000.0,1020375000.0,143915000.0,910188000.0,421821000.0,631792000.0,172573000.0,22989000.0,2866000.0,1158505.0,86991000.0,450969000.0
