symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
DNR.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,-2818000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNR.MI,2023-03-31,3M,EUR,2689000.0,201685174.0,0.12,91305000.0,7240000.0,7240000.0,201685174.0,0.12,24491000.0,38864000.0,46104000.0,7278000.0,125576000.0,0.0,3134000.0,3134000.0,777000.0,777000.0,-512000.0,24491000.0,24491000.0,25003000.0,24491000.0,24491000.0,25003000.0,-2745000.0,-2745000.0,45553000.0,24105423.369717,86928000.0,38648000.0,216881000.0,669000.0,30504000.0,-356000.0,0.0,35730000.0,91305000.0,7240000.0,678000.0,678000.0,458000.0,18000.0,3446000.0,10724000.0,338000.0,165423.369717,10727000.0,0.300224,178233000.0,39655000.0,388000.0,216881000.0,551000.0,551000.0,0.0
DNR.MI,2023-06-30,3M,EUR,,,,84276000.0,7204000.0,9893000.0,,,21742000.0,30207000.0,37411000.0,8250000.0,119227000.0,1276000.0,1528000.0,1528000.0,251000.0,251000.0,19000.0,21742000.0,21742000.0,21723000.0,21742000.0,21742000.0,21723000.0,-1821000.0,-1821000.0,38587000.0,22632764.949963,91686000.0,27541000.0,203503000.0,1484000.0,34513000.0,-5000.0,0.0,28679000.0,84276000.0,7204000.0,803000.0,803000.0,190000.0,25000.0,3774000.0,12024000.0,-1296000.0,-285235.050037,6956000.0,0.242547,175962000.0,27731000.0,544000.0,203503000.0,-1176000.0,-1176000.0,
DNR.MI,2023-09-30,3M,EUR,,,,89114000.0,7336000.0,7336000.0,,,151726000.0,165002000.0,172338000.0,,120259000.0,0.0,2412000.0,2412000.0,456000.0,456000.0,-172000.0,151726000.0,151726000.0,151898000.0,151726000.0,151726000.0,151898000.0,112761000.0,112761000.0,155771000.0,136248454.234578,92789000.0,27470000.0,209373000.0,1227000.0,77564000.0,-17774000.0,0.0,162590000.0,89114000.0,7336000.0,,,,,,,17812000.0,1089454.234578,10692000.0,0.065761,181903000.0,29130000.0,-114717000.0,209373000.0,16567000.0,16567000.0,
DNR.MI,2023-09-30,TTM,EUR,,201759193.0,1.11,,,,201759193.0,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNR.MI,2023-12-31,3M,EUR,,,,102571000.0,8837000.0,8837000.0,,,32091000.0,39941000.0,48778000.0,,124083000.0,7642000.0,1659000.0,1659000.0,2072000.0,2072000.0,-335000.0,32091000.0,32091000.0,32426000.0,32091000.0,32091000.0,32426000.0,-116534000.0,-116534000.0,-60348000.0,-60341988.767567,84160000.0,39923000.0,226654000.0,8691000.0,-20270000.0,-115472000.0,0.0,38282000.0,102571000.0,8837000.0,,,,,,,107634000.0,16693011.232433,5856000.0,0.15297,186731000.0,40402000.0,116947000.0,226654000.0,109126000.0,109126000.0,14000.0
DNR.MI,2024-03-31,3M,EUR,,199597777.0,0.09,73423000.0,8186000.0,8186000.0,199641608.0,0.09,17880000.0,28810000.0,36996000.0,9606000.0,115708000.0,,1611000.0,1611000.0,1047000.0,1047000.0,-138000.0,17880000.0,17880000.0,18018000.0,17880000.0,17880000.0,18018000.0,-1215000.0,-1215000.0,37423000.0,18162866.502445,89291000.0,26417000.0,189131000.0,1082000.0,28673000.0,-35000.0,0.0,27199000.0,73423000.0,8186000.0,639000.0,639000.0,681000.0,0.0,2560000.0,12166000.0,34000.0,-144133.497555,9181000.0,0.337549,162714000.0,27533000.0,651000.0,189131000.0,-427000.0,-427000.0,1000.0
DNR.MI,2024-03-31,TTM,EUR,,201071870.0,1.11,349384000.0,31563000.0,31563000.0,201131490.0,1.11,223439000.0,263960000.0,295523000.0,39285000.0,479277000.0,,7210000.0,7210000.0,3826000.0,3826000.0,-626000.0,223439000.0,223439000.0,224065000.0,223439000.0,223439000.0,224065000.0,-6809000.0,-6809000.0,171433000.0,115146007.400195,357926000.0,121351000.0,828661000.0,12484000.0,120480000.0,-133286000.0,0.0,256750000.0,349384000.0,31563000.0,3011000.0,3011000.0,1926000.0,164000.0,11761000.0,51046000.0,124184000.0,15797007.400195,32685000.0,0.127303,707310000.0,124796000.0,3425000.0,828661000.0,124090000.0,124090000.0,20000.0
