symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
KME.MI,2019-12-31,12M,EUR,,,,-231000.0,0.0,,,,,,,44904000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,379000.0,,,,,,,,104000.0,,,,,,,,,,,,,,,,,,,,,,
KME.MI,2020-12-31,12M,EUR,1905000.0,916000.0,-3198000.0,,0.0,,0.0,3583000.0,335069000.0,15415000.0,40524000.0,15415000.0,335069000.0,503930000.0,176000.0,50551000.0,587000.0,28523000.0,29110000.0,36123000.0,,,,,,7000.0,916000.0,7123000.0,,,607785000.0,140000.0,,16165000.0,547991000.0,4542000.0,,2996000.0,75332000.0,78328000.0,564156000.0,291000.0,0.0,0.0,88440000.0,3925000.0,503923000.0,3037000.0,2057000.0,368000.0,3000.0,432674235.0,2169000.0,7000.0,,,,2789000.0,2405000.0,4826000.0,25109000.0,4844000.0,101000.0,,0.0,,,72416000.0,439241296.0,503930000.0,503923000.0,667000.0,621953000.0,579262000.0,107438000.0,503930000.0,118023000.0,571402000.0,81900000.0,150000.0,856000.0,6567061.0,2012000.0,,14428000.0
KME.MI,2021-12-31,12M,EUR,2238000.0,2052000.0,-3499000.0,,0.0,,0.0,3043000.0,335069000.0,4698000.0,30075000.0,4698000.0,335069000.0,551703000.0,0.0,41861000.0,603000.0,28839000.0,29442000.0,35728000.0,,,0.0,0.0,0.0,12000.0,2052000.0,6992000.0,0.0,0.0,672914000.0,32000.0,0.0,16922000.0,620201000.0,0.0,0.0,2440000.0,92372000.0,94812000.0,637123000.0,291000.0,0.0,0.0,116513000.0,3493000.0,551691000.0,2762000.0,2221000.0,418000.0,3000.0,398539340.0,2059000.0,12000.0,,,,1863000.0,6992000.0,6104000.0,25377000.0,4227000.0,91000.0,0.0,0.0,0.0,,119146000.0,405476651.0,551703000.0,551691000.0,643000.0,685291000.0,644075000.0,124254000.0,551703000.0,133588000.0,643430000.0,97860000.0,126000.0,118000.0,6937311.0,2133000.0,0.0,6133000.0
KME.MI,2022-12-31,12M,EUR,601151000.0,83994000.0,-448575000.0,,107198000.0,3009000.0,8831000.0,15878000.0,200070000.0,128844000.0,132943000.0,,200070000.0,534991000.0,11395000.0,755882000.0,4709000.0,86034000.0,90743000.0,783325000.0,3865000.0,0.0,236000.0,23626000.0,370316000.0,424064000.0,83994000.0,948531000.0,10967000.0,404903000.0,915626000.0,68175000.0,3009000.0,94059000.0,23281000.0,313791000.0,68469000.0,11169000.0,294601000.0,305770000.0,117340000.0,3543000.0,535356000.0,34546000.0,251791000.0,499956000.0,110927000.0,88478000.0,117752000.0,127588000.0,877000.0,315246265.0,21975000.0,53748000.0,,3106000.0,482000.0,49023000.0,79158000.0,108411000.0,4099000.0,670005000.0,4051000.0,1585000.0,0.0,363839000.0,,36599000.0,322183576.0,534991000.0,110927000.0,11588000.0,2067445000.0,829592000.0,396513000.0,569537000.0,1497908000.0,1311562000.0,714583000.0,19831000.0,482000.0,6937311.0,2133000.0,17438000.0,-27443000.0
KME.MI,2023-12-31,12M,EUR,590927000.0,46772000.0,-676259000.0,,,3052000.0,8421000.0,14978000.0,200105000.0,118593000.0,120975000.0,,200105000.0,296678000.0,12860000.0,668695000.0,4162000.0,107562000.0,111724000.0,790377000.0,16121000.0,0.0,115000.0,31095000.0,394833000.0,445263000.0,46772000.0,1205465000.0,4636000.0,374179000.0,748006000.0,66724000.0,3052000.0,14861000.0,18126000.0,354166000.0,0.0,10816000.0,343766000.0,354582000.0,32987000.0,6168000.0,733297000.0,62137000.0,332735000.0,529206000.0,-148585000.0,82751000.0,107496000.0,126639000.0,1489000.0,318708418.0,,50430000.0,,,,39891000.0,96721000.0,101656000.0,2382000.0,646970000.0,,787000.0,0.0,322573000.0,16000.0,-20266000.0,325645729.0,296678000.0,-148585000.0,18464000.0,1845610000.0,640444000.0,466306000.0,358815000.0,1486795000.0,1176915000.0,696418000.0,16152000.0,1489000.0,6937311.0,126834000.0,20511000.0,-121682000.0
