symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,ResearchAndDevelopment,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
POZ.MI,2020-12-31,12M,EUR,849000.0,1674000.0,,,-73000.0,170000.0,,34400000.0,0.007703,,,500000.0,840000.0,840000.0,838000.0,2000.0,,,,,,,,,,500000.0,2299000.0,,,8439000.0,4800000.0,,,1000.0,1581000.0,,,207000.0,37000.0,34400000.0,0.007703,265000.0,519000.0,726000.0,,,,1782000.0,,,200000.0,1503000.0,1530000.0,1747000.0,90000.0,2341000.0,27000.0,27000.0,0.0,0.0,,,,1834000.0,4207000.0,,,6000.0,,,,,1908000.0,1908000.0,,,6000.0,125000.0,,,,1068000.0,265000.0,265000.0,264000.0,265000.0,265000.0,,264000.0,,-58000.0,,,,-58000.0,,,90000.0,,,769000.0,,517000.0,709000.0,252080.0,,1803000.0,538000.0,10780000.0,34000000.0,,,27000.0,9000.0,,-1000.0,41000.0,12000.0,385000.0,90000.0,231000.0,-17000.0,0.0,1572000.0,199000.0,492000.0,,,,,1000.0,8439000.0,207000.0,406000.0,406000.0,,488000.0,265000.0,,,,829000.0,1029000.0,34000000.0,17000.0,2299000.0,769000.0,4080.0,228000.0,0.24,21000.0,,6429000.0,4207000.0,1908000.0,2299000.0,10242000.0,4130000.0,1629000.0,2549000.0,31000.0,10780000.0,338000.0,17000.0,17000.0,,51000.0,3219000.0,0.0
POZ.MI,2021-12-31,12M,EUR,2259064.0,3168029.0,,69447.0,-73000.0,183000.0,183000.0,34400000.0,0.017098,840348.0,-87643.0,555553.0,1278472.0,1278472.0,1275855.0,2617.0,36068.0,438124.0,-1089988.0,-198161.0,67000.0,1480116.0,-1675203.0,-1447168.0,438124.0,555553.0,3012303.0,125000.0,,14264289.0,8127720.0,2605896.0,2605896.0,31643.0,5593662.0,216397.0,216397.0,216000.0,33000.0,34400000.0,0.017098,588172.0,996126.0,1212523.0,1278472.0,,1089856.0,2838601.0,-365619.0,3879.0,243000.0,1335894.0,1402819.0,3241000.0,80493.0,2779490.0,62138.0,62138.0,76.0,76.0,-91000.0,-10208.0,,2900445.0,5936987.0,-373756.0,72510.0,51527.0,0.0,0.0,125000.0,500000.0,318788.0,318788.0,500000.0,-432855.0,51527.0,158000.0,,,125000.0,1646212.0,588172.0,588172.0,588172.0,588172.0,588172.0,588172.0,588172.0,-56924.0,-62062.0,-289985.0,964856.0,67145.0,-62062.0,-226000.0,-1237000.0,80493.0,-26847.0,897711.0,1609484.0,4658.0,737231.0,1408099.0,711334.532144,-277976.0,1614779.0,1164711.0,17043779.0,34000000.0,1836957.0,669482.0,66925.0,73000.0,290234.0,2000.0,55824.0,47000.0,386448.0,80493.0,481453.0,-30919.0,0.0,2942320.0,222289.0,933988.0,123719.0,-56925.0,-289985.0,-30718.0,894.0,14264289.0,216397.0,415000.0,415000.0,-432855.0,812000.0,588172.0,1.0,0.0,3871.0,1288000.0,1531000.0,34000000.0,30919.0,3012303.0,1609484.0,-72413.467856,345816.0,0.370257,45389.0,-23655.0,9683542.0,3331091.0,2924684.0,3012303.0,15879068.0,6671239.0,1555822.0,1077577.0,41000.0,17043779.0,296808.0,-195576.0,-195576.0,16900.0,60950.0,2534058.0,226495.0
POZ.MI,2022-12-31,12M,EUR,2442102.0,4774572.0,-3190811.0,1989447.0,,303624.0,,,0.029597,1278472.0,-539407.0,680000.0,3122185.0,3122185.0,3009077.0,113108.0,187581.0,1843713.0,-1736368.0,-722170.0,,275245.0,-1592350.0,-3588062.0,1843713.0,680000.0,6018589.0,2000000.0,0.0,16415194.0,13838346.0,3856351.0,3856351.0,114130.0,7227997.0,335453.0,335453.0,335453.0,31829.0,,0.029597,1006286.0,1600950.0,1936403.0,3122185.0,52305000.0,4824892.0,4322086.0,-2461037.0,12652.0,,1168769.0,1609799.0,,3255625.0,3623701.0,80992.0,80992.0,41465.0,41465.0,,20524.0,20524.0,4396713.0,11828216.0,-1059549.0,575295.0,3522.0,513784.0,51000.0,2000000.0,2043125.0,1953276.0,1953276.0,2043125.0,-326644.0,568306.0,200000.0,33053.0,50660000.0,2000000.0,2687442.0,1006286.0,1006286.0,1006286.0,1006286.0,1006286.0,1006286.0,1006286.0,-523256.0,-39527.0,-520143.0,2824892.0,1716481.0,-39527.0,,,64814.0,-16150.0,1108411.0,4408790.0,2672.0,685720.0,1931698.0,1003171.061541,-1921630.0,2097450.0,1526251.0,20038895.0,34000000.0,4365556.0,863493.0,441030.0,,54952.0,,106512.0,305940.0,421128.0,3222572.0,750128.0,-22063.0,0.0,3141400.0,301505.0,1519958.0,491664.0,-523257.0,-534237.0,-16150.0,4746.0,16415194.0,335453.0,493022.0,493022.0,-326644.0,,1006286.0,1.0,14094.0,0.0,,,34000000.0,22063.0,6018589.0,4408790.0,1590.061541,513672.0,0.337951,379113.0,-72808.0,16088254.0,7971865.0,5809627.0,6018589.0,18512644.0,10069665.0,2249908.0,2841668.0,18351.0,20038895.0,278170.0,4705.0,4705.0,,69881.0,6610349.0,17358.0
POZ.MI,2023-12-31,12M,EUR,2216591.0,3984234.0,-3226218.0,2421035.0,,317808.0,,34846250.0,0.02942,3122185.0,-242072.0,696925.0,1740455.0,1740455.0,1737306.0,3149.0,85227.0,-1381730.0,-1117514.0,405489.0,,-289638.0,684110.0,-232326.0,-1381730.0,696925.0,7492267.0,448512.0,,14722353.0,12447969.0,1709943.0,1709943.0,226279.0,4672607.0,353215.0,353215.0,353215.0,35407.0,34846250.0,0.02942,1025166.0,1612446.0,1965661.0,1740455.0,29616069.0,-2371619.0,4914410.0,1004179.0,17.0,,1001643.0,1445628.0,,3344043.0,3468233.0,152549.0,152549.0,10531.0,10531.0,,-36152.0,,4992566.0,10604992.0,-256362.0,,3822.0,327625.0,51000.0,448512.0,0.0,1402782.0,1402782.0,0.0,-524892.0,382447.0,100000.0,33053.0,28364847.0,448512.0,1372270.0,1025166.0,1025166.0,1025166.0,1025166.0,1025166.0,1025166.0,1025166.0,-153654.0,-159381.0,-14290.0,-2820131.0,-524892.0,-159381.0,,,117825.0,-88418.0,-2295239.0,6046639.0,2561.0,716551.0,1910559.0,986472.381935,1246251.0,1955486.0,1512747.0,18190586.0,34846250.0,,,443985.0,,276648.0,,146686.0,194067.0,358371.0,3310990.0,600675.0,-241261.0,0.0,2650060.0,582198.0,1459897.0,522248.0,-153654.0,-14290.0,-88418.0,729.0,14722353.0,353215.0,,,-524892.0,,1025166.0,0.0,0.0,,,,34846250.0,241261.0,7492267.0,6046639.0,16408.381935,434731.0,0.297782,321562.0,-378987.0,14414848.0,8895049.0,3112725.0,7492267.0,16677839.0,6922581.0,1966879.0,2249974.0,17363.0,18190586.0,75098.0,55102.0,55102.0,28080.0,77427.0,7775362.0,
