symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfIntangibles,SaleOfInvestment,TaxesRefundPaid
POZ.MI,2023-12-31,TTM,EUR,3122185.0,-242072.0,85227.0,-1381730.0,-1117514.0,405489.0,-289638.0,684110.0,-232326.0,-1381730.0,448512.0,353215.0,353215.0,1740455.0,-2371619.0,1004179.0,17.0,-36152.0,-256362.0,448512.0,0.0,0.0,-524892.0,448512.0,1025166.0,1025166.0,-153654.0,-14290.0,-2820131.0,-524892.0,-88418.0,-2295239.0,1246251.0,276648.0,522248.0,-153654.0,-14290.0,-88418.0,-524892.0,0.0,0.0,-378987.0
