symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
PIA.MI,2022-12-31,3M,EUR,,,,-30573000.0,16000.0,,,,,,,,,,3178000.0,,,71149000.0,,,,,,,,,,97716000.0,,,,,16000.0,,,,,,,,,,,,,,,,,,,,,,,,,,59000.0,,12439000.0,,,,,,,,,,,,,,,,,,,,,
PIA.MI,2023-03-31,3M,EUR,705456000.0,111298000.0,7171000.0,,,105976000.0,28372000.0,207614000.0,235595000.0,235595000.0,235535000.0,60000.0,207614000.0,439528000.0,,847318000.0,12347000.0,,12347000.0,14105000.0,988609000.0,15786000.0,,447000.0,174944000.0,446940000.0,731276000.0,,322951000.0,5166000.0,400487000.0,940167000.0,,16000.0,216000.0,9532000.0,44248000.0,16025000.0,500639000.0,516664000.0,9764000.0,16047000.0,114676000.0,-170000.0,265044000.0,322951000.0,-291748000.0,10205000.0,11253000.0,67592000.0,5422000.0,25497000.0,1211000.0,354612049.0,284336000.0,81104000.0,58051000.0,39410000.0,,806108000.0,,3124000.0,0.0,210443000.0,23810000.0,358153644.0,439528000.0,-291748000.0,38133000.0,2007065000.0,940167000.0,529011000.0,439358000.0,1567707000.0,1159747000.0,579098000.0,19548000.0,4215000.0,3541595.0,7766000.0,15100000.0,-141291000.0
PIA.MI,2023-06-30,3M,EUR,725391000.0,137618000.0,7171000.0,,,103344000.0,26750000.0,207614000.0,249728000.0,249728000.0,249662000.0,66000.0,207614000.0,438555000.0,,870753000.0,8342000.0,125091000.0,133433000.0,12372000.0,1007514000.0,18228000.0,,417000.0,181180000.0,446940000.0,732829000.0,,317299000.0,4246000.0,377937000.0,1045961000.0,,16000.0,221000.0,9087000.0,44131000.0,18408000.0,482315000.0,500723000.0,9324000.0,18533000.0,115909000.0,-178000.0,357678000.0,317299000.0,-294274000.0,9471000.0,11158000.0,56470000.0,6254000.0,24856000.0,1186000.0,354590049.0,285889000.0,84323000.0,53915000.0,36657000.0,,835995000.0,,2114000.0,0.0,180742000.0,64788000.0,354632049.0,438555000.0,-294274000.0,50081000.0,2011914000.0,920870000.0,634156000.0,438377000.0,1573537000.0,1141161000.0,566023000.0,26281000.0,4499000.0,42000.0,158000.0,16015000.0,-136761000.0
PIA.MI,2023-09-30,3M,EUR,665303000.0,94539000.0,7171000.0,,,103217000.0,26521000.0,207614000.0,232848000.0,232848000.0,232776000.0,72000.0,207614000.0,418105000.0,,770238000.0,8065000.0,117578000.0,125643000.0,13230000.0,932998000.0,17940000.0,,276000.0,164934000.0,446940000.0,734708000.0,,320645000.0,4105000.0,336363000.0,1013596000.0,,16000.0,221000.0,9011000.0,44077000.0,18456000.0,477913000.0,496369000.0,9248000.0,18288000.0,120562000.0,-177000.0,362643000.0,320645000.0,-316603000.0,9234000.0,11004000.0,52381000.0,7799000.0,23854000.0,1190000.0,354255888.0,287768000.0,81027000.0,52789000.0,37125000.0,,764512000.0,,2417000.0,0.0,157420000.0,41413000.0,354632049.0,418105000.0,-316603000.0,49611000.0,1912906000.0,896018000.0,622012000.0,417928000.0,1494978000.0,1142668000.0,561980000.0,18182000.0,4666000.0,376161.0,1280000.0,14009000.0,-162760000.0
PIA.MI,2023-12-31,3M,EUR,619003000.0,58878000.0,7171000.0,-33817000.0,,106266000.0,30001000.0,207614000.0,181692000.0,187897000.0,181645000.0,47000.0,207614000.0,416146000.0,2798000.0,680526000.0,10336000.0,124876000.0,135212000.0,10799000.0,900839000.0,15445000.0,52000.0,168000.0,139674000.0,446940000.0,754142000.0,92695000.0,324376000.0,4573000.0,327875000.0,1008075000.0,,16000.0,222000.0,8262000.0,43375000.0,19665000.0,467053000.0,486718000.0,8500000.0,17691000.0,124818000.0,-175000.0,410237000.0,324376000.0,-337996000.0,9424000.0,7377000.0,70439000.0,7087000.0,25222000.0,1176000.0,354205888.0,307202000.0,93802000.0,47119000.0,68346000.0,6205000.0,726717000.0,0.0,3303000.0,0.0,163441000.0,46757000.0,354632049.0,416146000.0,-337996000.0,18855000.0,1865920000.0,883199000.0,621930000.0,415971000.0,1449949000.0,1185394000.0,549110000.0,13912000.0,4963000.0,426161.0,1411000.0,24760000.0,-220313000.0
PIA.MI,2024-03-31,3M,EUR,665462000.0,120343000.0,7171000.0,,,108926000.0,30399000.0,207614000.0,229193000.0,231150000.0,229129000.0,64000.0,207614000.0,436555000.0,,856852000.0,9612000.0,,9612000.0,13979000.0,999651000.0,15286000.0,,247000.0,171988000.0,446940000.0,760457000.0,,327346000.0,2389000.0,402967000.0,966107000.0,,16000.0,222000.0,8105000.0,43326000.0,20787000.0,529552000.0,550339000.0,8343000.0,17810000.0,120065000.0,-174000.0,300359000.0,327346000.0,-323902000.0,8771000.0,7367000.0,68134000.0,7166000.0,24793000.0,1183000.0,354205888.0,313517000.0,92192000.0,55029000.0,60777000.0,1957000.0,775344000.0,,1945000.0,0.0,215988000.0,18678000.0,354632049.0,436555000.0,-323902000.0,23302000.0,2048628000.0,966107000.0,559951000.0,436381000.0,1612247000.0,1191776000.0,612596000.0,17690000.0,5121000.0,426161.0,1411000.0,14991000.0,-142799000.0
