symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
PIA.MI,2019-12-31,12M,EUR,,,-1012475000.0,,,37000.0,,,,,,,,,,,,,,,,,,,3475000.0,37000.0,,,,,,,,,9203000.0,37000.0,,,,,,,,,,,,,,,471000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIA.MI,2020-12-31,12M,EUR,489964000.0,68692000.0,-1030090000.0,7171000.0,,,184777000.0,26576000.0,207614000.0,230093000.0,230093000.0,230061000.0,32000.0,207614000.0,372159000.0,42064000.0,548358000.0,8582000.0,163510000.0,172092000.0,3380000.0,739333000.0,17974000.0,268000.0,,37000.0,75620000.0,446940000.0,695646000.0,,1327947000.0,4054000.0,188780000.0,1001445000.0,4600000.0,37000.0,37000.0,169000.0,8965000.0,34434000.0,17994000.0,465776000.0,483770000.0,9171000.0,12543000.0,482302000.0,-147000.0,399193000.0,297857000.0,-323487000.0,345000.0,17164000.0,7167000.0,64686000.0,5227000.0,34998000.0,1506000.0,357124826.0,248706000.0,38322000.0,584370000.0,35909000.0,,541273000.0,,4599000.0,0.0,98381000.0,18108000.0,358153644.0,372159000.0,-323487000.0,12851000.0,1658977000.0,837935000.0,655862000.0,372012000.0,1286965000.0,1110619000.0,547632000.0,12987000.0,3659000.0,1028818.0,1966000.0,14779000.0,-190975000.0
PIA.MI,2021-12-31,12M,EUR,623564000.0,71225000.0,-1035430000.0,7171000.0,,,99143000.0,22137000.0,207614000.0,260868000.0,260868000.0,260829000.0,39000.0,207614000.0,404235000.0,22800000.0,685622000.0,7601000.0,86840000.0,94441000.0,8014000.0,812762000.0,14356000.0,34000.0,,,100488000.0,446940000.0,720209000.0,,313768000.0,8502000.0,277494000.0,1023288000.0,,,16000.0,197000.0,10850000.0,38762000.0,14536000.0,532213000.0,546749000.0,11063000.0,17364000.0,120022000.0,-149000.0,358185000.0,313768000.0,-315974000.0,,14948000.0,8065000.0,72479000.0,7495000.0,33070000.0,1149000.0,357107826.0,273269000.0,54851000.0,55841000.0,38117000.0,,695391000.0,,3860000.0,0.0,154924000.0,29700000.0,358153644.0,404235000.0,-315974000.0,17542000.0,1835673000.0,936448000.0,641190000.0,404086000.0,1431587000.0,1150051000.0,618825000.0,16976000.0,14147000.0,1045818.0,2019000.0,22082000.0,-127140000.0
PIA.MI,2022-12-31,12M,EUR,739832000.0,67143000.0,,7171000.0,-30573000.0,16000.0,108489000.0,28905000.0,207614000.0,242616000.0,242616000.0,242569000.0,47000.0,207614000.0,417977000.0,3178000.0,790715000.0,11192000.0,71149000.0,82341000.0,11331000.0,949962000.0,15057000.0,,582000.0,,156878000.0,446940000.0,729524000.0,97716000.0,328227000.0,5589000.0,378710000.0,999916000.0,,16000.0,16000.0,216000.0,9697000.0,44262000.0,17713000.0,510790000.0,528503000.0,9929000.0,16154000.0,120351000.0,-166000.0,339323000.0,328227000.0,-311547000.0,,10771000.0,11318000.0,71611000.0,5173000.0,25714000.0,1150000.0,354632049.0,282584000.0,69280000.0,51947000.0,37350000.0,59000.0,828134000.0,12439000.0,2875000.0,0.0,190691000.0,54689000.0,358153644.0,417977000.0,-311547000.0,45101000.0,1958847000.0,928767000.0,610844000.0,417811000.0,1541036000.0,1168132000.0,591074000.0,19022000.0,4212000.0,3521595.0,7688000.0,31141000.0,-159247000.0
PIA.MI,2023-12-31,12M,EUR,619003000.0,58878000.0,,7171000.0,-33817000.0,,106266000.0,30001000.0,207614000.0,181692000.0,187897000.0,181645000.0,47000.0,207614000.0,416146000.0,2798000.0,680526000.0,10336000.0,124876000.0,135212000.0,10799000.0,900839000.0,15445000.0,52000.0,168000.0,,139674000.0,446940000.0,754142000.0,92695000.0,324376000.0,4573000.0,327875000.0,1008075000.0,,,16000.0,222000.0,8262000.0,43375000.0,19665000.0,467053000.0,486718000.0,8500000.0,17691000.0,124818000.0,-175000.0,410237000.0,324376000.0,-337996000.0,,9424000.0,7377000.0,70439000.0,7087000.0,25222000.0,1176000.0,354205888.0,307202000.0,93802000.0,47119000.0,68346000.0,6205000.0,726717000.0,0.0,3303000.0,0.0,163441000.0,46757000.0,354632049.0,416146000.0,-337996000.0,18855000.0,1865920000.0,883199000.0,621930000.0,415971000.0,1449949000.0,1185394000.0,549110000.0,13912000.0,4963000.0,426161.0,1411000.0,24760000.0,-220313000.0
