symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
DEX.MI,2022-12-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376000.0
DEX.MI,2023-03-31,3M,EUR,26926298.0,0.05062,44994000.0,3460000.0,3460000.0,26926298.0,0.05062,1363000.0,5406000.0,8866000.0,17951000.0,2744000.0,2744000.0,212000.0,212000.0,-28000.0,1363000.0,1363000.0,1391000.0,0.0,1363000.0,1363000.0,1391000.0,-2532000.0,-2532000.0,8923000.0,1406320.0,12701000.0,5250000.0,62945000.0,424000.0,0.0,2662000.0,44994000.0,3460000.0,-57000.0,-13680.0,1272000.0,0.24,57695000.0,5194000.0,62945000.0,-57000.0,-57000.0,57000.0
DEX.MI,2023-06-30,3M,EUR,,,48950000.0,4446000.0,4446000.0,,,4210000.0,9614000.0,14064000.0,23499000.0,3189000.0,3189000.0,1082000.0,1082000.0,-19000.0,4210000.0,4210000.0,4229000.0,,4210000.0,4210000.0,4229000.0,-2107000.0,-2107000.0,14202000.0,4300832.996109,14827000.0,8672000.0,72449000.0,337000.0,0.0,6425000.0,48950000.0,4450000.0,-138000.0,-47167.003891,2196000.0,0.34179,63777000.0,8532000.0,72449000.0,-138000.0,-138000.0,138000.0
DEX.MI,2023-09-30,3M,EUR,,,43846000.0,4263000.0,4263000.0,,,1942000.0,5811000.0,10083000.0,19027000.0,2600000.0,2600000.0,314000.0,314000.0,-43000.0,1942000.0,1942000.0,1985000.0,,1942000.0,1942000.0,1985000.0,-2286000.0,-2286000.0,10206000.0,2018037.060106,13408000.0,5619000.0,62873000.0,54000.0,0.0,3211000.0,43846000.0,4272000.0,-123000.0,-46962.939894,1226000.0,0.381813,57254000.0,5498000.0,62873000.0,-123000.0,-123000.0,123000.0
DEX.MI,2023-09-30,TTM,EUR,26926298.0,-0.232858,,,,26926298.0,-0.232858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEX.MI,2023-12-31,3M,EUR,,,39693000.0,5112000.0,5112000.0,,,20288000.0,27611000.0,32723000.0,49390000.0,2845000.0,2845000.0,-1086000.0,-1086000.0,-33000.0,20288000.0,20288000.0,20321000.0,,20288000.0,20288000.0,20321000.0,9160000.0,9160000.0,34094000.0,21412933.013002,32411000.0,16979000.0,89083000.0,747000.0,0.0,24766000.0,39693000.0,5099000.0,-1371000.0,-246066.986998,4445000.0,0.17948,72104000.0,15606000.0,89083000.0,-1371000.0,-1371000.0,
DEX.MI,2023-12-31,TTM,EUR,24391638.0,1.15,,,,24391638.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEX.MI,2024-03-31,3M,EUR,31300000.0,0.01,50723000.0,5089000.0,5089000.0,31300000.0,0.01,313000.0,4792000.0,9881000.0,22020000.0,3394000.0,3394000.0,962000.0,962000.0,0.0,313000.0,313000.0,313000.0,,313000.0,313000.0,313000.0,-2432000.0,-2432000.0,10118000.0,455200.0,17953000.0,4067000.0,72743000.0,612000.0,0.0,1398000.0,50723000.0,5089000.0,-237000.0,-94800.0,1085000.0,0.4,68676000.0,3830000.0,72743000.0,-237000.0,-237000.0,237000.0
DEX.MI,2024-03-31,TTM,EUR,26847127.0,1.004093,183212000.0,18626000.0,18626000.0,26847127.0,1.004093,26957000.0,48112000.0,66738000.0,113936000.0,12028000.0,12028000.0,1272000.0,1272000.0,-95000.0,26957000.0,26957000.0,27052000.0,,26957000.0,26957000.0,27052000.0,2335000.0,2335000.0,68607000.0,28358232.041902,78315000.0,35621000.0,297148000.0,1750000.0,0.0,36084000.0,183212000.0,18626000.0,-1869000.0,-467767.958098,9031000.0,0.250277,261527000.0,33750000.0,297148000.0,-1869000.0,-1869000.0,
