symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DefinedPensionBenefit,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
DEX.MI,2022-12-31,3M,EUR,,,-27329000.0,,-1411000.0,32673000.0,,,,,,,,,,,,,20741000.0,254000.0,6933000.0,,,23242000.0,,,,6000.0,877000.0,11082000.0,,,,,,9220000.0,,,,,,,,1023000.0,,,31810000.0,-1000.0,,,,,,,,,,1410000.0,0.0,10401000.0,,,,,,,,,,,,,,,,3818000.0,
DEX.MI,2023-03-31,3M,EUR,42304000.0,29965000.0,,3563000.0,,,31256000.0,20217000.0,45480000.0,45480000.0,20217000.0,59302000.0,113822000.0,4099000.0,18793000.0,22892000.0,141328000.0,,,,,134058000.0,195482000.0,,56403000.0,28710000.0,138765000.0,,,,27157000.0,60670000.0,87827000.0,858000.0,4205000.0,,54000.0,33983000.0,56403000.0,-136180000.0,2990000.0,12010000.0,5942000.0,,26926298.0,6247000.0,1000.0,,61424000.0,4510000.0,917000.0,23241000.0,56403000.0,1424000.0,,70266000.0,8356000.0,,,,35627000.0,26926298.0,59302000.0,-136180000.0,1996000.0,374066000.0,119972000.0,110719000.0,59356000.0,314710000.0,260243000.0,173382000.0,4721000.0,,,,-27506000.0
DEX.MI,2023-06-30,3M,EUR,41926000.0,32592000.0,-43621000.0,66971000.0,-1618000.0,41447000.0,30775000.0,26926000.0,51796000.0,76849000.0,26926000.0,133771000.0,147502000.0,4154000.0,22954000.0,27108000.0,108165000.0,1820000.0,54864000.0,281000.0,11741000.0,102172000.0,205994000.0,34210000.0,99479000.0,28699000.0,213100000.0,6000.0,814000.0,12223000.0,26621000.0,56375000.0,82996000.0,820000.0,4238000.0,29915000.0,73000.0,27533000.0,55858000.0,-72223000.0,2521000.0,23891000.0,6202000.0,1129000.0,26926298.0,567000.0,-1000.0,,103822000.0,1000.0,864000.0,23197000.0,15894000.0,2747000.0,25053000.0,67265000.0,,1621000.0,0.0,12273000.0,39837000.0,26926298.0,133771000.0,-72223000.0,4427000.0,417149000.0,190146000.0,110104000.0,133844000.0,283305000.0,269647000.0,175140000.0,2142000.0,2085000.0,,4685000.0,39337000.0
DEX.MI,2023-09-30,3M,EUR,38405000.0,33553000.0,,66971000.0,,,33327000.0,26926000.0,35583000.0,46986000.0,26926000.0,135777000.0,131214000.0,5362000.0,17273000.0,22635000.0,106491000.0,,,,,143867000.0,246359000.0,,60259000.0,39157000.0,213382000.0,,,,27965000.0,60332000.0,88297000.0,14000.0,4639000.0,,116000.0,42022000.0,60259000.0,-110582000.0,3530000.0,23597000.0,6700000.0,,26926298.0,4588000.0,2000.0,,102492000.0,6017000.0,810000.0,24426000.0,60259000.0,4735000.0,11403000.0,64007000.0,,,,,41779000.0,26926298.0,135777000.0,-110582000.0,2195000.0,447394000.0,196109000.0,110932000.0,135893000.0,311501000.0,316179000.0,205010000.0,1176000.0,,,,24723000.0
DEX.MI,2023-12-31,3M,EUR,51271000.0,38961000.0,-59211000.0,66971000.0,-1396000.0,44988000.0,33701000.0,26926000.0,41457000.0,70078000.0,26926000.0,154378000.0,161743000.0,5671000.0,20422000.0,26093000.0,125217000.0,,54556000.0,338000.0,13276000.0,134919000.0,243635000.0,40357000.0,120752000.0,34306000.0,238766000.0,6000.0,0.0,12742000.0,28030000.0,63966000.0,91996000.0,6000.0,4917000.0,37001000.0,0.0,42931000.0,61541000.0,-89257000.0,3648000.0,25712000.0,7027000.0,1378000.0,26921321.0,6923000.0,,-1000.0,108716000.0,1000.0,838000.0,24599000.0,26021000.0,4779000.0,28621000.0,77132000.0,,2561000.0,0.0,15037000.0,61528000.0,26926298.0,154378000.0,-89257000.0,4135000.0,475462000.0,218344000.0,118089000.0,154378000.0,321084000.0,313719000.0,195867000.0,1262000.0,,4977.0,5993000.0,36526000.0
DEX.MI,2024-03-31,3M,EUR,43966000.0,42524000.0,,66971000.0,,,33909000.0,26926000.0,42475000.0,61441000.0,26926000.0,154222000.0,157428000.0,5988000.0,20912000.0,26900000.0,121523000.0,,,,,134910000.0,241750000.0,,62432000.0,39221000.0,237018000.0,,,,27921000.0,61884000.0,89805000.0,6000.0,5303000.0,,0.0,40321000.0,62432000.0,-87528000.0,3957000.0,25256000.0,6861000.0,,26847127.0,9447000.0,-2000.0,1000.0,106840000.0,4804000.0,824000.0,25196000.0,62432000.0,2795000.0,18966000.0,70686000.0,,,,,61841000.0,26926298.0,154222000.0,-87528000.0,2000000.0,470377000.0,216106000.0,116705000.0,154222000.0,316155000.0,312949000.0,194632000.0,1524000.0,,79171.0,,35905000.0
