symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
DEX.MI,2020-12-31,12M,EUR,21515000.0,15774000.0,,,-1659000.0,7041000.0,,26926298.0,0.327524,23474000.0,17494000.0,-3281000.0,17080000.0,20217000.0,42021000.0,42021000.0,,18547000.0,1003000.0,4691000.0,-4342000.0,8010000.0,9362000.0,18547000.0,20217000.0,0.0,52711000.0,0.0,,71199000.0,74648000.0,1984000.0,11358000.0,13342000.0,60114000.0,-3553000.0,8085000.0,8085000.0,8090000.0,1049000.0,,26926298.0,0.327524,8819000.0,7705000.0,15795000.0,42021000.0,,0.0,6714000.0,5391000.0,17062000.0,5418000.0,57119000.0,115391000.0,17433000.0,22547000.0,38989000.0,0.0,2439000.0,2439000.0,3000.0,3000.0,-1683000.0,-934000.0,12688000.0,111788000.0,-8510000.0,6000.0,417000.0,0.0,,749000.0,15096000.0,47719000.0,62815000.0,,-10418000.0,423000.0,2670000.0,1973000.0,,0.0,0.0,-5229000.0,0.0,17056000.0,8819000.0,8819000.0,8819000.0,0.0,8819000.0,8819000.0,8819000.0,8819000.0,-2167000.0,-1646000.0,0.0,-10394000.0,-10418000.0,-1646000.0,17108000.0,,22547000.0,-1114000.0,24000.0,-62680000.0,2174000.0,10331000.0,4988000.0,537000.0,15947000.0,8934520.0,20343000.0,31925000.0,7064000.0,110188000.0,26926298.0,1670000.0,5396000.0,-1000.0,58272000.0,81000.0,1659000.0,,1000.0,495000.0,9459000.0,2331000.0,1097000.0,,0.0,32233000.0,-193000.0,4063000.0,81000.0,5266000.0,0.0,199000.0,-5229000.0,-2167000.0,0.0,-1114000.0,5663000.0,71199000.0,8085000.0,450000.0,-10418000.0,,,,5418000.0,26926298.0,-152000.0,52711000.0,-62680000.0,-36480.0,-3553000.0,0.24,1317000.0,-2496000.0,217070000.0,100430000.0,76157000.0,52711000.0,103124000.0,164359000.0,142423000.0,104245000.0,6912000.0,-790000.0,110188000.0,1259000.0,-152000.0,-152000.0,,2568000.0,14534000.0,152000.0
DEX.MI,2021-12-31,12M,EUR,28434000.0,18756000.0,,,-1687000.0,6913000.0,,26926298.0,0.423452,42021000.0,16167000.0,-2680000.0,16159000.0,20217000.0,33327000.0,33327000.0,,-8694000.0,-2189000.0,7942000.0,6919000.0,-3876000.0,8796000.0,-8694000.0,20217000.0,0.0,64095000.0,0.0,,96303000.0,70774000.0,2007000.0,9512000.0,11519000.0,81279000.0,3370000.0,8056000.0,8056000.0,8056000.0,1143000.0,,26926298.0,0.423452,11402000.0,18927000.0,26983000.0,33327000.0,,0.0,-23692000.0,7835000.0,25724000.0,4457000.0,57119000.0,110773000.0,20443000.0,21788000.0,47868000.0,0.0,4154000.0,4154000.0,7000.0,7000.0,-1361000.0,-1164000.0,14529000.0,99528000.0,-13406000.0,6000.0,1228000.0,0.0,,1216000.0,14152000.0,25921000.0,40073000.0,,-24148000.0,1234000.0,2641000.0,1846000.0,,0.0,0.0,-9926000.0,0.0,2106000.0,11402000.0,11402000.0,11402000.0,0.0,11402000.0,11402000.0,11402000.0,11402000.0,-1225000.0,124000.0,-800000.0,-26358000.0,-24148000.0,124000.0,2666000.0,,21788000.0,-1455000.0,-2210000.0,-46678000.0,2482000.0,9341000.0,5575000.0,350000.0,27105000.0,11496161.2401,28404000.0,33097000.0,14771000.0,144171000.0,26926298.0,2999000.0,7514000.0,,53654000.0,430000.0,175000.0,,,450000.0,13430000.0,2559000.0,434000.0,,0.0,43971000.0,587000.0,5916000.0,431000.0,14773000.0,0.0,63000.0,-9926000.0,-1225000.0,-800000.0,-1455000.0,5086000.0,96303000.0,8056000.0,737000.0,-24148000.0,,,,4457000.0,26926298.0,-122000.0,64095000.0,-46678000.0,-27838.7599,3371000.0,0.228187,298000.0,-2656000.0,208959000.0,90016000.0,51592000.0,64095000.0,129400000.0,144864000.0,138185000.0,63585000.0,14649000.0,-4271000.0,144171000.0,2107000.0,-122000.0,-122000.0,,2772000.0,-10505000.0,122000.0
DEX.MI,2022-12-31,12M,EUR,37369000.0,21831000.0,-27329000.0,3563000.0,-1411000.0,,,26926298.0,-0.220305,33327000.0,32673000.0,-2483000.0,24538000.0,20217000.0,42978000.0,42978000.0,,9651000.0,-2765000.0,3420000.0,5200000.0,-2879000.0,2976000.0,9651000.0,20217000.0,0.0,58780000.0,0.0,0.0,124599000.0,94892000.0,3152000.0,10778000.0,13930000.0,121325000.0,7064000.0,9302000.0,9302000.0,9302000.0,9302000.0,20741000.0,26926298.0,-0.220305,-5932000.0,3831000.0,13133000.0,42978000.0,,254000.0,1732000.0,6933000.0,23252000.0,7859000.0,71679000.0,133881000.0,23242000.0,65973000.0,74885000.0,,2699000.0,2699000.0,4000.0,4000.0,-985000.0,,21152000.0,100495000.0,-17816000.0,6000.0,877000.0,0.0,15424000.0,11082000.0,21386000.0,30937000.0,52323000.0,15424000.0,-10874000.0,883000.0,3500000.0,9220000.0,,0.0,0.0,-13981000.0,0.0,30292000.0,-5932000.0,-5932000.0,-5932000.0,,-5932000.0,-5932000.0,-5932000.0,-5932000.0,-505000.0,-21298000.0,-1351000.0,4935000.0,4550000.0,-21298000.0,12221000.0,-1000.0,38644000.0,-1978000.0,385000.0,-75101000.0,2624000.0,12216000.0,5124000.0,1023000.0,14742000.0,-4709160.0,25735000.0,50846000.0,24039000.0,199484000.0,26926298.0,4895000.0,31810000.0,-1000.0,62202000.0,,22885000.0,1000.0,1000.0,829000.0,17854000.0,12998000.0,2005000.0,,0.0,57442000.0,696000.0,,1410000.0,1132000.0,0.0,337000.0,-13981000.0,-505000.0,-1351000.0,-1978000.0,10401000.0,124599000.0,9302000.0,747000.0,-10874000.0,0.0,1489000.0,34760000.0,7859000.0,26926298.0,-1609000.0,58780000.0,-75101000.0,-386160.0,7064000.0,0.24,621000.0,-10055000.0,274370000.0,89717000.0,66253000.0,58780000.0,175445000.0,215590000.0,179478000.0,94265000.0,22430000.0,18603000.0,199484000.0,2219000.0,-1609000.0,-1609000.0,,3818000.0,-26433000.0,120000.0
DEX.MI,2023-12-31,12M,EUR,51271000.0,38961000.0,-59211000.0,66971000.0,-1396000.0,,7051000.0,26921321.0,1.044897,42978000.0,44988000.0,-7117000.0,33701000.0,26926000.0,41457000.0,70078000.0,-700000.0,-1521000.0,-2741000.0,-3908000.0,-1705000.0,-8341000.0,-16695000.0,-1521000.0,26926000.0,-700000.0,154378000.0,70117000.0,-47000.0,177483000.0,161743000.0,5671000.0,20422000.0,26093000.0,125217000.0,9218000.0,9946000.0,16997000.0,16997000.0,16997000.0,54556000.0,26921321.0,1.044897,28007000.0,48726000.0,65723000.0,41457000.0,338005047.0,338000.0,88914000.0,13276000.0,12694000.0,11678000.0,134919000.0,243635000.0,40357000.0,120752000.0,109867000.0,,11378000.0,11378000.0,522000.0,522000.0,-3366000.0,,34306000.0,238766000.0,-110246000.0,6000.0,0.0,70117000.0,52351000.0,12742000.0,28030000.0,63966000.0,91996000.0,52351000.0,-23261000.0,6000.0,4917000.0,37001000.0,274059047.0,0.0,-123000.0,-42361000.0,70070000.0,42931000.0,28007000.0,28007000.0,28130000.0,,28007000.0,28007000.0,28130000.0,28130000.0,-348000.0,2235000.0,-60769000.0,27322000.0,29090000.0,2235000.0,-2355000.0,1000.0,61541000.0,-6769000.0,-1768000.0,-89257000.0,3648000.0,25712000.0,7027000.0,1378000.0,67412000.0,29279131.57331,19811000.0,73063000.0,36804000.0,287350000.0,26921321.0,6923000.0,,-1000.0,108716000.0,,-2314000.0,1000.0,838000.0,1562000.0,24599000.0,26021000.0,4779000.0,28621000.0,0.0,77132000.0,748000.0,,2561000.0,37348000.0,0.0,459000.0,-42361000.0,-348000.0,-60769000.0,-6769000.0,15037000.0,177483000.0,16997000.0,1342000.0,-23261000.0,-47000.0,1689000.0,61528000.0,11678000.0,26926298.0,-1689000.0,154378000.0,-89257000.0,-416868.42669,9218000.0,0.246814,4135000.0,-12466000.0,475462000.0,218344000.0,118089000.0,154378000.0,250546000.0,321084000.0,313719000.0,195867000.0,35114000.0,-13091000.0,287350000.0,1262000.0,-1689000.0,-1689000.0,4977.0,5993000.0,36526000.0,
