symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestPaidCFO,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
MARP.MI,2019-12-31,12M,EUR,,,-30247842.0,,,,,6538750.0,0.031072,,,,,,,,4720380.0,,,,,,,,,,,-499999.0,,,,,,,,,,,,,,,,,6538750.0,0.031072,,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14291098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469341.0,,,,834424.0,,,,,,,,,,,499263.0,902716.0,,,,,,,,,,,,,,,,,,,,,,,,,704302.0,,0.0,,741.0,12687.0,,,,,,,,,,,,,,,,,,,,,,,,,198774.0,,,,,
MARP.MI,2020-12-31,12M,EUR,4124623.0,5618667.0,-34771512.0,6462750.0,-242118.0,367054.0,,6538750.0,0.035003,4723141.0,,-2002798.0,6538750.0,7644513.0,7644513.0,-392325.0,,7644513.0,302848.0,2921372.0,233251.0,-489431.0,592616.0,1480011.0,2119295.0,2921372.0,6538750.0,-392325.0,18444190.0,0.0,0.0,10430.0,8212951.0,22719627.0,5191060.0,5191060.0,100771.0,13212653.0,-1863213.0,5147084.0,5147084.0,5147084.0,4780030.0,120680.0,6538750.0,0.035003,228873.0,0.0,0.0,-1413925.0,3733159.0,7644513.0,29903323.0,,-1047427.0,2886782.0,1867115.0,3686236.0,-54221.0,1158090.0,1501968.0,5860785.0,54483785.0,25930298.0,,0.0,220415.0,220415.0,761.0,761.0,-229764.0,-126134.0,7163.0,7673217.0,35340515.0,-1720235.0,10342.0,354252.0,334048.0,0.0,3750000.0,14178049.0,11705265.0,11705265.0,3750000.0,-4112123.0,698642.0,700000.0,32141391.0,18700825.0,0.0,0.0,9251812.0,228873.0,228873.0,228873.0,228873.0,228873.0,228873.0,228873.0,-463743.0,-349666.0,-539.0,-362123.0,-362123.0,-349666.0,-63215.0,,19712273.0,-1263116.0,0.0,16942222.0,,1472641.0,413733.0,1921992.0,1472641.0,3727753.0,224764.44,5689034.0,27056467.0,-1126169.0,34143249.0,6538750.0,743186.0,1501968.0,317159.0,500415.0,-1.0,3374.0,8333658.0,1257197.0,8153915.0,973654.0,-54856.0,0.0,5696420.0,828886.0,76890.0,-1634340.0,0.0,376051.0,0.0,-466557.0,-539.0,-1536241.0,1568926.0,8212951.0,5147084.0,306722.0,306722.0,-4112123.0,0.0,,228873.0,0.0,2814.0,,273125.0,556700.0,1714790.0,6538750.0,-38766.0,18444190.0,16942222.0,1297.44,-1863213.0,0.24,631915.0,-473515.0,46618329.0,30149455.0,16896325.0,18444190.0,35269418.0,28174139.0,23898702.0,14961486.0,130012.0,34143249.0,314600.0,5406.0,5406.0,99817.0,,0.0,3217509.0,9506974.0,93622.0
MARP.MI,2021-12-31,12M,EUR,6623183.0,7702571.0,-38891462.0,6462750.0,-278334.0,390892.0,0.0,6538750.0,0.243254,7644513.0,12341036.0,-1105359.0,6538750.0,5680772.0,5680772.0,-392325.0,,5680772.0,-73682.0,-1963741.0,-4381055.0,1237639.0,2440930.0,-2638592.0,-3414760.0,-1963741.0,6538750.0,,19795670.0,0.0,-23820.0,133427.0,7613143.0,28323327.0,4637284.0,4637284.0,133345.0,16272042.0,357543.0,4826716.0,4826716.0,4826716.0,4435824.0,99187.0,6538750.0,0.243254,1590578.0,,234.0,2106163.0,6932879.0,5680772.0,38137588.0,0.0,-3830453.0,4642563.0,1867115.0,2137012.0,-704.0,1243328.0,1306211.0,7980905.0,55282380.0,32924414.0,0.0,0.0,158042.0,158042.0,496.0,496.0,-192123.0,-94313.0,7414.0,12120900.0,33314256.0,-1375659.0,10342.0,686350.0,173322.0,0.0,480000.0,1884808.0,8881302.0,8881302.0,480000.0,-3857739.0,870014.0,700000.0,32568752.0,29685925.0,0.0,-23820.0,7837814.0,1590578.0,1590578.0,1590578.0,1590578.0,1590578.0,1590578.0,1590578.0,-171951.0,-282238.0,-277715.0,-3377739.0,-3377739.0,-282238.0,155554.0,1.0,16390919.0,-933408.0,0.0,18489459.0,,716776.0,430505.0,1892199.0,,7844782.0,2335117.404859,3242371.0,29828226.0,3096188.0,40537557.0,6538750.0,865847.0,1306211.0,182716.0,500251.0,-1.0,1665.0,10557204.0,2072771.0,8354357.0,861351.0,-562.0,0.0,9320711.0,905184.0,946420.0,1948121.0,0.0,134017.0,0.0,-171951.0,-278895.0,-933408.0,2916104.0,7613143.0,4826716.0,316446.0,316446.0,-3857739.0,-23820.0,771769.0,1590578.0,0.0,0.0,1180.0,,640091.0,1883419.0,6538750.0,-973883.0,19795670.0,18489459.0,-167363.595141,357543.0,0.183532,877968.0,-248682.0,48120813.0,28676972.0,13518586.0,19795670.0,37441369.0,28325143.0,19797487.0,12053101.0,124692.0,40537557.0,624757.0,-911903.0,-911903.0,49909.0,,23820.0,4562233.0,12051285.0,202676.0
MARP.MI,2022-12-31,12M,EUR,6105216.0,8376079.0,-40958608.0,6462750.0,-328011.0,486735.0,0.0,6513000.0,0.30126,5680772.0,11967986.0,-3519391.0,6538750.0,6927444.0,6927444.0,-782850.0,,6927444.0,86659.0,1246672.0,-1760832.0,420372.0,-740255.0,-1048697.0,-3042753.0,1246672.0,6538750.0,,21400131.0,0.0,-96491.0,1084194.0,12275536.0,32216190.0,4712090.0,4712090.0,246108.0,15666754.0,618375.0,4546986.0,4546986.0,4546986.0,4060251.0,0.0,6513000.0,0.30126,1962104.0,,236243.0,2837731.0,7384717.0,6927444.0,37365153.0,256877.0,450661.0,5568157.0,1867115.0,176849.0,-229407.0,1343925.0,1065109.0,8704090.0,14907378.0,36237495.0,119420.0,0.0,257252.0,257252.0,2807.0,2807.0,-230029.0,-137423.0,8154.0,14007948.0,36432534.0,-2900229.0,11376.0,759755.0,28391.0,0.0,6000000.0,1821702.0,10320313.0,10320313.0,6000000.0,-4486183.0,799522.0,803595.0,4365854.0,27282860.0,0.0,-96491.0,8104959.0,1962104.0,1962104.0,1962104.0,1962104.0,1962104.0,1962104.0,1962104.0,-238643.0,-373153.0,5459.0,1513817.0,1513817.0,-373153.0,46214.0,,14907378.0,-2675199.0,0.0,20335022.0,,406352.0,249588.0,1925769.0,,8280809.0,2643460.328638,3696240.0,32587901.0,3649594.0,48513031.0,6513000.0,1177607.0,1065109.0,24023.0,469260.0,,17766.0,12264989.0,1470513.0,1673680.0,565668.0,-4233.0,0.0,8394733.0,889552.0,1460419.0,2580479.0,7783650.0,636764.0,0.0,-239468.0,-1035.0,-3279923.0,4247708.0,12275536.0,4546986.0,382289.0,382289.0,-4486183.0,-96491.0,909981.0,1962104.0,0.0,825.0,6494.0,604724.0,869999.0,2213924.0,6538750.0,-1128773.0,21400131.0,20335022.0,-214735.671362,618375.0,0.239636,513104.0,-416256.0,50366150.0,31720444.0,15032403.0,21400131.0,44863437.0,28966019.0,18149962.0,13299265.0,118708.0,48513031.0,819004.0,-896092.0,-896092.0,,25750.0,120311.0,4192083.0,16549436.0,223025.0
MARP.MI,2023-12-31,12M,EUR,5140117.0,7376138.0,,6462750.0,-342157.0,503646.0,0.0,,,6927444.0,,-2906097.0,6538750.0,11931972.0,11931972.0,-976950.0,,11931972.0,38956.0,5004528.0,1213569.0,-5432792.0,-886774.0,2031982.0,-3035059.0,5004528.0,6538750.0,,22931860.0,0.0,-74797.0,2510471.0,12652515.0,37799571.0,5953966.0,5953966.0,455392.0,15510213.0,709541.0,3600118.0,3600118.0,3600118.0,3096472.0,0.0,,,3006080.0,,27993.0,4388726.0,7988844.0,11931972.0,34764833.0,7869.0,3692433.0,4699718.0,1867115.0,805032.0,305735.0,1336273.0,852216.0,7718295.0,15156201.0,37093218.0,33792.0,0.0,673105.0,673105.0,36087.0,36087.0,0.0,-674194.0,0.0,12794379.0,43206810.0,-2399034.0,11376.0,795393.0,0.0,0.0,9580000.0,,14320984.0,14320984.0,9580000.0,-4337453.0,806769.0,500000.0,3374406.0,26239800.0,0.0,-74797.0,8342978.0,3006080.0,3006080.0,3006080.0,3006080.0,3006080.0,3006080.0,3006080.0,-290755.0,-738283.0,507063.0,5242547.0,5242547.0,-738283.0,68993.0,,15156201.0,-2615342.0,0.0,22079644.0,,221809.0,97754.0,1702898.0,,8783296.0,3648822.160236,3711129.0,31839456.0,5253762.0,49745733.0,6494500.0,985269.0,852216.0,734557.0,,1.0,71397.0,11684933.0,1443014.0,1610042.0,3416633.0,-5902.0,0.0,7143488.0,950383.0,1227697.0,3715621.0,7661282.0,1256937.0,0.0,-290755.0,0.0,-2615342.0,3501016.0,12652515.0,3600118.0,393453.0,393453.0,-4337453.0,-74797.0,819832.0,3006080.0,,0.0,507063.0,0.0,824705.0,2160978.0,6538750.0,-857750.0,22931860.0,22079644.0,-151709.839764,709541.0,0.190962,563568.0,-680325.0,55063710.0,37252844.0,20274950.0,22931860.0,44491971.0,32131850.0,17264139.0,16621637.0,101265.0,49745733.0,560357.0,-794452.0,-794452.0,,44250.0,195108.0,4593645.0,22289358.0,43820.0
