symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill
AVIO.MI,2019-12-31,12M,EUR,,26142846.0,1.0,,,,26142846.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVIO.MI,2020-12-31,12M,EUR,9819000.0,25688113.0,0.55,100536000.0,19285000.0,9466000.0,26637736.0,0.53,14118000.0,16059000.0,35344000.0,105573000.0,650000.0,650000.0,246000.0,246000.0,-755000.0,14118000.0,14118000.0,14873000.0,14118000.0,14118000.0,14873000.0,-598000.0,-598000.0,39665000.0,18288694.594068,86716000.0,18857000.0,206109000.0,870000.0,4321000.0,0.0,15409000.0,100536000.0,19285000.0,512000.0,-4321000.0,-150305.405932,536000.0,0.034785,187252000.0,194000.0,206109000.0,-4321000.0,-4321000.0
AVIO.MI,2021-12-31,12M,EUR,11624000.0,25688113.0,0.33,644341113.0,21151000.0,9527000.0,25688113.0,0.32,8479652.0,8995135.0,30146135.0,96641887.0,373000.0,373000.0,521000.0,521000.0,-652861.0,8479652.0,8479652.0,9132513.0,8479652.0,8479652.0,9132513.0,-43000.0,-43000.0,29217135.0,7773612.0,91193259.0,5448628.0,740983000.0,1696876.0,-929000.0,0.0,8622135.0,644341113.0,21151000.0,671000.0,929000.0,222960.0,-510378.0,0.24,735534372.0,191000.0,740983000.0,929000.0,929000.0
AVIO.MI,2021-12-31,TTM,EUR,11624000.0,,,644342000.0,21151000.0,9527000.0,,,8480000.0,8994000.0,30145000.0,96640000.0,373000.0,373000.0,558000.0,558000.0,-653000.0,8480000.0,8480000.0,9133000.0,8480000.0,8480000.0,9133000.0,-43000.0,-43000.0,29216000.0,7773960.0,91193000.0,5447000.0,740982000.0,1697000.0,-929000.0,0.0,8621000.0,644342000.0,21151000.0,671000.0,929000.0,222960.0,-512000.0,0.24,735535000.0,228000.0,740982000.0,929000.0,929000.0
AVIO.MI,2022-12-31,12M,EUR,10099000.0,25268139.0,-0.02,814395.0,19187000.0,9088000.0,25268139.0,-0.02,-434767.0,2266101.0,21453101.0,72403605.0,880000.0,880000.0,58000.0,58000.0,-1748443.0,-434767.0,-434767.0,1313676.0,-434767.0,-434767.0,1313676.0,-859000.0,-859000.0,24467101.0,2421748.841198,67798198.0,4605407.0,73218000.0,1905000.0,3014000.0,0.0,1386101.0,814395.0,19187000.0,1131000.0,-3014000.0,-157484.158802,72425.0,0.052251,68612593.0,37000.0,73218000.0,-3014000.0,-3014000.0
AVIO.MI,2023-06-30,TTM,EUR,,25058152.0,0.2,,,,25058152.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVIO.MI,2023-12-31,12M,EUR,8552000.0,,,-75277799.0,15283000.0,6731000.0,,,6487372.0,7122048.0,22405048.0,111041799.0,481000.0,481000.0,1840000.0,1840000.0,-136656.0,6487372.0,6487372.0,6624028.0,6487372.0,6487372.0,6624028.0,1194000.0,1194000.0,21973048.0,6056479.150558,108719863.0,2321936.0,35764000.0,3325000.0,-432000.0,0.0,6641048.0,-75277799.0,15283000.0,2842000.0,432000.0,1107.150558,17020.0,0.002563,33442064.0,165000.0,35764000.0,432000.0,432000.0
AVIO.MI,2023-12-31,TTM,EUR,8552000.0,25268139.0,0.26,-75277799.0,15283000.0,6731000.0,25949488.0,0.25,6487372.0,7122048.0,22405048.0,111041799.0,481000.0,481000.0,1840000.0,1840000.0,-136656.0,6487372.0,6487372.0,6624028.0,6487372.0,6487372.0,6624028.0,1194000.0,1194000.0,21973048.0,6056479.150558,108719863.0,2321936.0,35764000.0,3325000.0,-432000.0,0.0,6641048.0,-75277799.0,15283000.0,2842000.0,432000.0,1107.150558,17020.0,0.002563,33442064.0,165000.0,35764000.0,432000.0,432000.0
