symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
AVIO.MI,2019-12-31,12M,EUR,,,,,,524000.0,,,,,,,,,,,,,,,,,,,,,,,,524000.0,,,,,,,,,,,,,,,,,,,,,,1.0,,524000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVIO.MI,2020-12-31,12M,EUR,66454000.0,2175000.0,-107869000.0,135175000.0,-483000.0,524000.0,67020000.0,7219000.0,90964000.0,124666000.0,124666000.0,,90964000.0,303482000.0,33040000.0,644059000.0,2676000.0,22812000.0,25488000.0,615456000.0,12352000.0,1142000.0,61005000.0,186587000.0,2659000.0,229077000.0,51475000.0,358294000.0,3138000.0,524000.0,524000.0,3640000.0,4885000.0,63000.0,17239000.0,4543000.0,32000000.0,36543000.0,9112000.0,19382000.0,79233000.0,8512000.0,121208000.0,116895000.0,619000.0,20264000.0,77975000.0,11261000.0,572000.0,25688113.0,3250000.0,,125582000.0,,-1000.0,136000.0,16149000.0,32545000.0,340564000.0,91091000.0,88835000.0,0.0,45058000.0,63492000.0,26359346.0,303482000.0,116895000.0,33094000.0,1122476000.0,335482000.0,62031000.0,311994000.0,810482000.0,478418000.0,195026000.0,8488000.0,106821000.0,671233.0,9081000.0,5275000.0,28603000.0
AVIO.MI,2021-12-31,12M,EUR,76926918.0,3696299.0,-117439000.0,135175614.0,-483000.0,,70237000.0,7656797.0,90964212.0,104614266.0,104614266.0,104614000.0,90964212.0,302479966.0,46893000.0,741880237.0,2905817.0,17797000.0,20702817.0,751833899.0,10864556.0,1119000.0,61005397.0,190357397.0,4179000.0,250066000.0,57099000.0,342276966.0,3211128.0,,524000.0,3640000.0,7368000.0,63000.0,17221000.0,4750980.0,22000000.0,26750980.0,11595000.0,17364250.0,81565000.0,7847258.0,132627000.0,112122569.0,406000.0,17039000.0,79435789.0,10343919.0,568000.0,25688113.0,1488000.0,-165.0,129352000.0,,-1131.0,-312.0,16828000.0,34150000.0,459694958.0,101076714.0,97632000.0,0.0,50427000.0,62743305.0,26359346.0,302479966.0,112122569.0,17655714.0,1236449960.0,324479966.0,47453797.0,310327224.0,926122736.0,494567183.0,174288837.0,7321796.0,102385000.0,671233.0,9080000.0,5553000.0,-9953662.0
AVIO.MI,2022-12-31,12M,EUR,89825718.0,3725455.0,-123460000.0,130686924.0,-483000.0,,70993000.0,6815778.0,90964212.0,131403014.0,131403014.0,131403000.0,90964212.0,293662323.0,58832000.0,785248364.0,1878679.0,38061000.0,39939679.0,849165029.0,23458025.0,1119000.0,64149492.0,183963492.0,4208000.0,269568000.0,74221000.0,343799323.0,3479277.0,,2245000.0,5276000.0,8021000.0,63000.0,17221000.0,4937099.0,12076000.0,17013099.0,15605000.0,29921216.0,86317000.0,9598904.0,146108000.0,109698831.0,369000.0,16051000.0,81471150.0,9524486.0,586000.0,25268139.0,18000.0,53874.0,119814000.0,,-423.0,372.0,15194000.0,36205000.0,434520595.0,109247640.0,128351000.0,0.0,66458000.0,57814313.0,26359346.0,293662323.0,109698831.0,13009300.0,1285356429.0,305738323.0,56952778.0,303261227.0,982095202.0,500106496.0,132930173.0,4227922.0,60051000.0,1091207.0,13569000.0,6644000.0,-63916665.0
AVIO.MI,2023-12-31,12M,EUR,113159259.0,2943798.0,-129532000.0,130920685.0,-483000.0,,90702000.0,7366650.0,90964212.0,95593462.0,95593462.0,95593000.0,90964212.0,300616709.0,50889000.0,529497852.0,1746805.0,10044000.0,11790805.0,627667528.0,18401797.0,9211000.0,62829038.0,189051038.0,3426000.0,293913000.0,123121000.0,312711709.0,3784642.0,,4750000.0,5516000.0,7253000.0,63000.0,17221000.0,5619845.0,2051000.0,7670845.0,17582000.0,25435752.0,94927000.0,9736010.0,164381000.0,111565671.0,165000.0,14731000.0,81200112.0,8915891.0,717000.0,25268139.0,21000.0,621773.0,126222000.0,,-1528.0,371.0,15646000.0,40174000.0,130489715.0,131317907.0,161305000.0,0.0,103130000.0,64088039.0,26359346.0,300616709.0,111565671.0,16023877.0,1055105106.0,302667709.0,19461650.0,310352719.0,744752387.0,525607264.0,117084859.0,2512648.0,60166000.0,1091207.0,13335000.0,10780000.0,-98169676.0
